match_id,match_order,snapshot_minute,actual_outcome,actual_margin,p_H,p_D,p_A,pred_margin,frozen_p_H,frozen_p_D,frozen_p_A,frozen_margin
3773466,2,5,A,-3.0,0.04603079386009549,0.5077611378699021,0.44620806827000237,-0.014441645826949678,0.059689363069882796,0.36211554580897126,0.5781950911211459,-1.2338332634802534
3773466,2,10,A,-3.0,0.04623589296732056,0.5221329682052607,0.4316311388274188,0.053733514258505144,0.059689363069882796,0.36211554580897126,0.5781950911211459,-1.2338332634802534
3773466,2,15,A,-3.0,0.010099265066063767,0.28635637225083205,0.7035443626831042,-0.4852445341603645,0.059689363069882796,0.36211554580897126,0.5781950911211459,-1.2338332634802534
3773466,2,20,A,-3.0,0.010297005854382826,0.29889518118315656,0.6908078129624605,-0.4282668540005639,0.059689363069882796,0.36211554580897126,0.5781950911211459,-1.2338332634802534
3773466,2,25,A,-3.0,0.010490399241380573,0.31173878844340025,0.6777708123152192,-0.3697546225317963,0.059689363069882796,0.36211554580897126,0.5781950911211459,-1.2338332634802534
3773466,2,30,A,-3.0,0.010678865085344198,0.32487388269555895,0.6644472522190968,-0.31081556629667617,0.059689363069882796,0.36211554580897126,0.5781950911211459,-1.2338332634802534
3773466,2,35,A,-3.0,0.010861823751750922,0.3382854535720463,0.6508527226762029,-0.2525976605777923,0.059689363069882796,0.36211554580897126,0.5781950911211459,-1.2338332634802534
3773466,2,40,A,-3.0,0.011038700366154272,0.3519568236449295,0.6370044759889163,-0.19625423641187262,0.059689363069882796,0.36211554580897126,0.5781950911211459,-1.2338332634802534
3773466,2,45,A,-3.0,0.10013366421288739,0.619856550137156,0.28000978564995654,-0.11257823113989723,0.059689363069882796,0.36211554580897126,0.5781950911211459,-1.2338332634802534
3773466,2,50,A,-3.0,0.0996981691978472,0.6318138503706204,0.26848798043153244,-0.09609918254762734,0.059689363069882796,0.36211554580897126,0.5781950911211459,-1.2338332634802534
3773466,2,55,A,-3.0,0.027021514830332303,0.429958823144632,0.5430196620250357,-0.2999714197458864,0.059689363069882796,0.36211554580897126,0.5781950911211459,-1.2338332634802534
3773466,2,60,A,-3.0,0.027290635446797874,0.44455110522778785,0.5281582593254144,-0.29007256320526886,0.059689363069882796,0.36211554580897126,0.5781950911211459,-1.2338332634802534
3773466,2,65,A,-3.0,0.02753752447318068,0.459223194211461,0.5132392813153582,-0.28250977347787065,0.059689363069882796,0.36211554580897126,0.5781950911211459,-1.2338332634802534
3773466,2,70,A,-3.0,0.02776144256704064,0.4739492291621657,0.4982893282707936,-0.2773979994033151,0.059689363069882796,0.36211554580897126,0.5781950911211459,-1.2338332634802534
3773466,2,75,A,-3.0,0.027961749763702342,0.48870300464610794,0.4833352455901897,-0.27479261169577585,0.059689363069882796,0.36211554580897126,0.5781950911211459,-1.2338332634802534
3773466,2,80,A,-3.0,0.028137910618717756,0.5034581583673504,0.46840393101393185,-0.27468876578162965,0.059689363069882796,0.36211554580897126,0.5781950911211459,-1.2338332634802534
3773466,2,85,A,-3.0,0.02828949821395574,0.5181883609145582,0.453522140871486,-0.2770228718242572,0.059689363069882796,0.36211554580897126,0.5781950911211459,-1.2338332634802534
3773466,2,90,A,-3.0,0.028416196965931947,0.532867504716785,0.43871629831728304,-0.28167606553864555,0.059689363069882796,0.36211554580897126,0.5781950911211459,-1.2338332634802534
3773672,3,5,D,0.0,0.6876965203732673,0.27394499602493705,0.03835848360179557,2.0987728552958878,0.7137738882231363,0.24887936341021305,0.03734674836665074,2.0157693734926156
3773672,3,10,D,0.0,0.6841005376048698,0.2791135422761569,0.036785920118973234,2.0933149197632233,0.7137738882231363,0.24887936341021305,0.03734674836665074,2.0157693734926156
3773672,3,15,D,0.0,0.6804003497407886,0.2843282007016001,0.0352714495576114,2.0754691675306316,0.7137738882231363,0.24887936341021305,0.03734674836665074,2.0157693734926156
3773672,3,20,D,0.0,0.6765985303990453,0.2895882193504428,0.03381325025051189,2.045995958443301,0.7137738882231363,0.24887936341021305,0.03734674836665074,2.0157693734926156
3773672,3,25,D,0.0,0.672697650512189,0.29489280942379464,0.032409540064016355,2.0058455085850473,0.7137738882231363,0.24887936341021305,0.03734674836665074,2.0157693734926156
3773672,3,30,D,0.0,0.6687002782158887,0.3002411451152465,0.03105857666886478,1.956122358997309,0.7137738882231363,0.24887936341021305,0.03734674836665074,2.0157693734926156
3773672,3,35,D,0.0,0.66460897877159,0.3056323635196188,0.029758657708791117,1.8980453255608194,0.7137738882231363,0.24887936341021305,0.03734674836665074,2.0157693734926156
3773672,3,40,D,0.0,0.6604263145136657,0.31106556461176954,0.02850812087456466,1.83290475557502,0.7137738882231363,0.24887936341021305,0.03734674836665074,2.0157693734926156
3773672,3,45,D,0.0,0.6561548448120178,0.316539811297134,0.02730534389084821,1.762019027397276,0.7137738882231363,0.24887936341021305,0.03734674836665074,2.0157693734926156
3773672,3,50,D,0.0,0.6517971260416239,0.3220541295354722,0.026148744422903956,1.6866922331211476,0.7137738882231363,0.24887936341021305,0.03734674836665074,2.0157693734926156
3773672,3,55,D,0.0,0.6473557115510663,0.327607508539096,0.0250367799098377,1.6081748808629466,0.7137738882231363,0.24887936341021305,0.03734674836665074,2.0157693734926156
3773672,3,60,D,0.0,0.6428331516226339,0.33319890104663236,0.023967947330733708,1.5276292499698436,0.7137738882231363,0.24887936341021305,0.03734674836665074,2.0157693734926156
