feature,importance
home_team_id,0.18414100173289114
home_score,0.10890108531377511
home_form_5_defensive_actions_for,0.06048287258530781
away_team_id,0.03819252618131568
home_form_5_pressures_for,0.02906965641624364
away_form_5_yellow_cards_against,0.026697037875425593
away_rest_days,0.025049604290047284
home_pressure_rate_5,0.023156490152220748
away_score,0.021454738946347376
diff_form_5_pressures_for,0.02112244983520368
diff_form_5_pressures_against,0.019554482845618115
home_form_5_set_pieces_against,0.019019211578855822
diff_form_5_yellow_cards_against,0.01894423060608855
diff_form_5_carries_final_third_for,0.01818457036268836
home_form_5_xg_for,0.015730904055761104
home_form5_xg_for,0.014023936908004152
home_set_piece_share_5,0.013946766938302733
away_form5_goals_for,0.013297543786866954
diff_form_5_goals_against,0.012569343958862557
away_form_5_event_share_against,0.012111989825603792
away_form_5_pressures_for,0.011301160406102776
home_form_5_passes_for,0.010860621903238457
away_form_5_set_pieces_against,0.010242581037699823
home_shot_conv_5,0.01010928223194984
home_form_5_event_share_for,0.009966876809162525
home_form_5_yellow_cards_against,0.00980568164167529
away_form_5_defensive_actions_for,0.009636913140889734
away_form_5_shot_goals_for,0.009518642334500005
away_form_5_xg_against,0.00870711087542738
diff_form_5_xg_against,0.008324902434686405
away_form_5_event_share_for,0.008219819396012063
away_form_5_completed_passes_for,0.008042838362443083
away_momentum_xg_for,0.007327546679227218
away_form3_goals_for,0.007157511887608976
home_form3_goals_against,0.006607518108743627
diff_form_5_shot_goals_against,0.006488962997422216
away_shot_conv_5,0.006320995455510358
away_form_5_passes_for,0.00628991194992544
diff_form_5_xg_for,0.006204134142999543
away_form5_goals_against,0.006012781322390582
diff_form_5_set_pieces_against,0.005726634444047027
diff_form_5_completed_passes_against,0.0054301610220741205
home_form_5_carries_final_third_against,0.005418978893955374
away_form_5_carries_final_third_for,0.005233573659430397
home_form_5_shot_goals_against,0.005169663803277767
diff_form_5_defensive_actions_against,0.005060366987095981
home_form_5_completed_passes_for,0.0050345321660674805
away_form_5_defensive_actions_against,0.004894877091691974
diff_form_5_shot_goals_for,0.004894530168319131
away_momentum_goals_for,0.004885934431182958
diff_form_5_defensive_actions_for,0.004758193840018396
home_form_5_goals_for,0.004719034684110353
away_form_5_goals_against,0.0046021213813543585
home_form_5_passes_against,0.004042839123867409
away_possession_share_5,0.004036332845987241
diff_form_5_passes_against,0.004027318763830951
home_form_5_event_share_against,0.003892042042042043
away_home_win_rate_5,0.003855077636980189
home_form_5_yellow_cards_for,0.003589978474567198
away_form_5_shots_against,0.0035053689657695095
diff_form_5_yellow_cards_for,0.0034874955977623814
home_form5_goals_against,0.0029465320000789386
away_form_5_yellow_cards_for,0.002845719299213733
away_form5_xg_for,0.0025699242976308678
home_form3_points,0.002372597597597597
away_form_5_shots_for,0.0023224147501678827
away_form3_points,0.0022331691297208557
diff_form_5_event_share_for,0.0021386417656681137
away_form_5_shot_goals_against,0.0019832707081652115
diff_form_5_carries_final_third_against,0.0017213369807045124
diff_form_5_passes_for,0.001695120108777761
away_form_5_xg_for,0.0016716768865104588
home_form_5_xg_against,0.0016589397474349348
home_form5_shots_for,0.001461371344617933
diff_form_5_set_pieces_for,0.001433663539891444
home_form_5_shots_against,0.0014038752138673465
away_form_5_carries_final_third_against,0.0012555581429493565
away_form_5_pressures_against,0.0012230233642364966
home_momentum_goals_for,0.0011291533226581265
diff_form_5_shots_against,0.0008600744662788829
away_form_5_set_pieces_for,0.0007491627005111934
diff_form_5_shots_for,0.0006549702371271798
home_form5_goals_for,0.0005789897325440456
home_form_5_carries_final_third_for,0.0005483910810617345
home_form3_goals_for,0.00050977603189116
home_form_5_red_cards_against,0.00047162707377198604
home_form_5_goals_against,0.0004532205949639534
away_pressure_rate_5,0.0004072901514503294
home_momentum_xg_for,0.00032757552818112994
away_form_5_points,0.00029245768224087196
home_form_5_pressures_against,0.0001904399702130736
home_matches_played_before,0.00018609586841480624
away_away_win_rate_5,0.00016042484407118208
away_form5_shots_for,0.00015239802779022857
away_form_5_passes_against,0.0001243225595821091
home_away_win_rate_5,6.301547585951224e-05
home_home_win_rate_5,5.784378774732471e-05
home_momentum_points,2.979907535222069e-05
away_set_piece_share_5,2.9391424619640393e-05
diff_form_5_goals_for,2.5452149958078777e-05
season_id,0.0
competition_id,0.0
away_form_5_completed_passes_against,0.0
away_form_5_goals_for,0.0
home_form5_points,0.0
home_possession_share_5,0.0
home_form_5_set_pieces_for,0.0
home_form_5_shot_goals_for,0.0
home_form_5_points,0.0
home_form_5_shots_for,0.0
home_rest_days,0.0
home_form_5_completed_passes_against,0.0
home_form_5_red_cards_for,0.0
home_form_5_defensive_actions_against,0.0
away_form3_goals_against,0.0
away_momentum_points,0.0
away_matches_played_before,0.0
away_form5_points,0.0
away_form_5_red_cards_against,0.0
away_form_5_red_cards_for,0.0
diff_form_5_completed_passes_for,0.0
diff_form_5_points,0.0
diff_form_5_red_cards_for,0.0
diff_form_5_red_cards_against,0.0
diff_form_5_event_share_against,0.0
season_idx,0.0
odds_tagged,0.0
market_p_H,0.0
market_p_D,0.0
market_p_A,0.0
