task,model,calibration,train_seconds,peak_memory_mb,accuracy,balanced_accuracy,macro_f1,mcc,log_loss,brier,rps,ece,precision_H,recall_H,f1_H,precision_D,recall_D,f1_D,precision_A,recall_A,f1_A,mae,rmse,r2,corr
C,XGBoost,none,0.0,0.0,0.5806451612903226,0.5326923076923077,0.5203065134099617,0.3645262955707451,1.0489342571890012,0.6332015868145761,0.19101430415520465,0.174930816118466,0.75,0.9230769230769231,0.8275862068965517,0.3,0.375,0.3333333333333333,0.6,0.3,0.4,,,,
C,XGBoost,sigmoid,0.12350940000033006,,0.4838709677419355,0.44871794871794873,0.3778467908902692,0.24737916869359552,0.9462913774335204,0.580126527414905,0.17772509626401767,0.05126673345721603,0.7333333333333333,0.8461538461538461,0.7857142857142857,0.26666666666666666,0.5,0.34782608695652173,0.0,0.0,0.0,,,,
C,XGBoost,isotonic,0.11872120000043651,,0.4838709677419355,0.46410256410256406,0.4492753623188406,0.24663569683246434,2.124469104738884,0.6862770313070962,0.18397521888062793,0.2430115256583375,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.26666666666666666,0.5,0.34782608695652173,0.6666666666666666,0.2,0.3076923076923077,,,,
C,LightGBM,none,0.0,0.0,0.41935483870967744,0.3333333333333333,0.196969696969697,0.0,1.1444088704322353,0.6864605424712584,0.24299587007478515,0.051233396584440205,0.41935483870967744,1.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,,,,
C,LightGBM,sigmoid,0.01596609999978682,,0.41935483870967744,0.3333333333333333,0.196969696969697,0.0,1.1121466571121248,0.6719077130346035,0.2362555117741724,0.012605718519765774,0.41935483870967744,1.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,,,,
C,LightGBM,isotonic,0.016272099994239397,,0.41935483870967744,0.3333333333333333,0.196969696969697,0.0,1.143632912830929,0.6861967343687773,0.24261250497809628,0.04731182795698924,0.41935483870967744,1.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,,,,
C,FIGS,none,0.0,0.0,0.4838709677419355,0.4461538461538462,0.42512077294685985,0.22348306673003948,1.0158780982103361,0.6114152028221612,0.1939765323561275,0.08379302468314041,0.7,0.5384615384615384,0.6086956521739131,0.0,0.0,0.0,0.5714285714285714,0.8,0.6666666666666666,,,,
C,FIGS,sigmoid,0.09762469999986934,,0.5483870967741935,0.5160256410256411,0.42078960519740133,0.3624537821038136,0.9992622041273705,0.5970380800151109,0.19330322170792247,0.10964775758978262,0.75,0.9230769230769231,0.8275862068965517,0.3333333333333333,0.625,0.43478260869565216,0.0,0.0,0.0,,,,
C,FIGS,isotonic,0.09583479999855626,,0.5483870967741935,0.5160256410256411,0.42078960519740133,0.3624537821038136,4.215499941820234,0.6288829151732378,0.19183094384707286,0.18010752688172044,0.75,0.9230769230769231,0.8275862068965517,0.3333333333333333,0.625,0.43478260869565216,0.0,0.0,0.0,,,,
R,DummyPrior,none,0.000633100004051812,,,,,,,,,,,,,,,,,,,1.5597722960151805,1.9755170736922532,-0.04411572043988565,0.0
R,SVR,none,0.0469401000009384,,,,,,,,,,,,,,,,,,,1.2813291864090246,1.6533497205027334,0.2686647406310425,0.6223064988778286
R,KernelRidge,none,0.06958370000211289,,,,,,,,,,,,,,,,,,,1.0980204786650158,1.3873071690190093,0.485088820950922,0.7087476307439894
R,KernelRidgeApprox,none,0.08986520000325982,,,,,,,,,,,,,,,,,,,1.2465833826285686,1.550249896495527,0.3570303377888083,0.6274502735274543
R,RandomForest,none,2.0278335999973933,,,,,,,,,,,,,,,,,,,1.2000634920634918,1.4793474676074347,0.414499264574113,0.6734769884925556
R,GBM,none,1.369891300004383,,,,,,,,,,,,,,,,,,,1.4923517904338315,1.7822168840707668,0.15021674888248782,0.5273472293829128
R,XGBoost,none,0.8578063000022667,,,,,,,,,,,,,,,,,,,1.1350131200987004,1.4199490202620897,0.46057314405409755,0.7014776303303766
R,LightGBM,none,0.07695329999842215,,,,,,,,,,,,,,,,,,,1.5597722960151805,1.9755170736922532,-0.04411572043988565,0.0
R,FIGS,none,0.07117959999595769,,,,,,,,,,,,,,,,,,,1.4838709677419355,1.9344083032987032,-0.00111358574610243,0.0
L,DummyPrior,none,0.00017439999646740034,,0.41935483870967744,0.3333333333333333,0.196969696969697,0.0,1.1444088704322353,0.6864605424712579,0.24299587007478513,0.05123339658444015,0.41935483870967744,1.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,,,,
L,SVC,none,0.0,0.0,0.568100358422939,0.5363960113960115,0.46313985901310967,0.38769425351514175,1.7553826146509828,0.7541505473031923,0.21364581449241957,0.3235825216543833,0.75,0.9230769230769231,0.8275862068965517,0.3474903474903475,0.625,0.4466501240694789,1.0,0.06111111111111111,0.11518324607329843,,,,
L,SVC,sigmoid,0.03126250000059372,,0.5842293906810035,0.513105413105413,0.46189899921243205,0.35661167214726036,0.9269844929402099,0.5352477573831969,0.16342835941051997,0.04661108066184015,0.7464788732394366,0.905982905982906,0.8185328185328186,0.0,0.0,0.0,0.5135135135135135,0.6333333333333333,0.5671641791044776,,,,
L,SVC,isotonic,0.03028460000496125,,0.5913978494623656,0.5188034188034188,0.4649167953336764,0.36837935211021583,2.2535068491402637,0.5501955154646998,0.1643425233486082,0.09201074912963358,0.75,0.9230769230769231,0.8275862068965517,0.0,0.0,0.0,0.5135135135135135,0.6333333333333333,0.5671641791044776,,,,
L,RandomForest,none,0.0,0.0,0.45161290322580644,0.4057692307692308,0.41595441595441596,0.16719745222929935,1.090826758769837,0.683705017921147,0.19223575268817203,0.33632616487455197,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.1,0.125,0.1111111111111111,0.5,0.4,0.4444444444444444,,,,
L,RandomForest,sigmoid,0.30506140000215964,,0.5161290322580645,0.4743589743589744,0.39707419017763845,0.2938978506849677,0.9197513880434787,0.5776124376147201,0.16795230729829813,0.1016000764531546,0.75,0.9230769230769231,0.8275862068965517,0.2857142857142857,0.5,0.36363636363636365,0.0,0.0,0.0,,,,
L,RandomForest,isotonic,0.30287289999978384,,0.4265232974910394,0.41915954415954415,0.34180878741903836,0.1877036736314623,3.108053363859913,0.6564358203049745,0.18394714553573743,0.21341731751241255,0.6727272727272727,0.6324786324786325,0.6519823788546255,0.26627218934911245,0.625,0.37344398340248963,0.0,0.0,0.0,,,,
L,GBM,none,0.0,0.0,0.45161290322580644,0.382051282051282,0.3398692810457516,0.12900657233557355,3.701299993439482,0.8771867426762469,0.25834021201489826,0.40839474683717414,0.55,0.8461538461538461,0.6666666666666666,0.0,0.0,0.0,0.42857142857142855,0.3,0.35294117647058826,,,,
L,GBM,sigmoid,1.4884191999954055,,0.45161290322580644,0.4544871794871795,0.4337606837606838,0.22396951966829293,1.0590961258744473,0.6549272364630642,0.20346605187470404,0.18869008464327086,0.6363636363636364,0.5384615384615384,0.5833333333333334,0.2777777777777778,0.625,0.38461538461538464,1.0,0.2,0.3333333333333333,,,,
L,GBM,isotonic,1.4857267999977921,,0.45161290322580644,0.4230769230769231,0.35802469135802467,0.20183346372341157,1.241232788986643,0.6583312720772874,0.19268443729831064,0.25797969715023256,0.7142857142857143,0.7692307692307693,0.7407407407407407,0.25,0.5,0.3333333333333333,0.0,0.0,0.0,,,,
L,XGBoost,none,0.0,0.0,0.45161290322580644,0.38974358974358975,0.3802469135802469,0.15434801730995532,1.4880483173913743,0.7446714349706502,0.2153808585288726,0.3557617475461524,0.7142857142857143,0.7692307692307693,0.7407407407407407,0.0,0.0,0.0,0.4,0.4,0.4,,,,
L,XGBoost,sigmoid,0.27717770000163,,0.4838709677419355,0.4647435897435897,0.3802469135802469,0.2688648549523534,1.185729298335303,0.7101086125024778,0.21959520305570407,0.20022595826364287,0.7142857142857143,0.7692307692307693,0.7407407407407407,0.29411764705882354,0.625,0.4,0.0,0.0,0.0,,,,
L,XGBoost,isotonic,0.27010210000298684,,0.43548387096774194,0.4102564102564103,0.3478372481067899,0.1792590010638526,1.1592395832767592,0.7298099511155814,0.22211509201686228,0.23279014577054224,0.7037037037037037,0.7307692307692307,0.7169811320754716,0.24242424242424243,0.5,0.32653061224489793,0.0,0.0,0.0,,,,
L,LightGBM,none,0.0,0.0,0.44802867383512546,0.4022792022792023,0.3931277056277056,0.15818761971557552,3.5901581345526443,1.0252592865965822,0.2853036635479732,0.49697449505687097,0.6635514018691588,0.6068376068376068,0.6339285714285714,0.0,0.0,0.0,0.5,0.6,0.5454545454545454,,,,
L,LightGBM,sigmoid,0.2469375000000582,,0.460573476702509,0.4451210826210826,0.43004475107627615,0.2025704760426612,1.1301277060822046,0.6837038966473358,0.22527761433026006,0.1360108825593844,0.645021645021645,0.6367521367521367,0.6408602150537634,0.2795275590551181,0.4930555555555556,0.35678391959798994,0.5068493150684932,0.20555555555555555,0.2924901185770751,,,,
L,LightGBM,isotonic,0.24518990000069607,,0.48566308243727596,0.4510327635327635,0.3808941669577366,0.2475969917017785,0.9666891204272696,0.6068133743809693,0.18747805332215228,0.12932208730627157,0.7333333333333333,0.8461538461538461,0.7857142857142857,0.27547169811320754,0.5069444444444444,0.3569682151589242,0.0,0.0,0.0,,,,
L,FIGS,none,0.0,0.0,0.2903225806451613,0.26987179487179486,0.29814771758505776,-0.04538808895874446,1.187946098007341,0.7341556787342054,0.22827782655115977,0.23616654494001527,0.5555555555555556,0.38461538461538464,0.45454545454545453,0.06666666666666667,0.125,0.08695652173913043,0.42857142857142855,0.3,0.35294117647058826,,,,
L,FIGS,sigmoid,4.367930799999158,,0.2903225806451613,0.2948717948717949,0.24346917450365724,-0.030507253127467215,1.1671462016535792,0.7184443603467694,0.2363367612363634,0.24841555118755762,0.5555555555555556,0.38461538461538464,0.45454545454545453,0.19047619047619047,0.5,0.27586206896551724,0.0,0.0,0.0,,,,
L,FIGS,isotonic,4.3826934000026085,,0.2903225806451613,0.2948717948717949,0.24346917450365724,-0.030507253127467215,1.1693306317476844,0.7218676911345022,0.2371425622434603,0.2624678428691267,0.5555555555555556,0.38461538461538464,0.45454545454545453,0.19047619047619047,0.5,0.27586206896551724,0.0,0.0,0.0,,,,
L_reg,DummyPrior,none,0.0006159999975352548,,,,,,,,,,,,,,,,,,,1.5597722960151803,1.9755170736922534,-0.044115720439885875,7.113335459500553e-16
L_reg,SVR,none,0.13579939999908675,,,,,,,,,,,,,,,,,,,1.227455675111659,1.4636557896857805,0.42685439083403165,0.6685471234619543
L_reg,KernelRidge,none,0.1134539999984554,,,,,,,,,,,,,,,,,,,1.2230562547325128,1.5063831285339953,0.3929031974207893,0.6541948931269678
L_reg,KernelRidgeApprox,none,0.1553418000039528,,,,,,,,,,,,,,,,,,,1.2108058121718022,1.4483180128678692,0.43880353875054856,0.66969472978851
L_reg,RandomForest,none,6.57389189999958,,,,,,,,,,,,,,,,,,,1.920631313131313,2.3998487296289017,-0.5408302455519205,0.35139063800045933
L_reg,GBM,none,7.580891199999314,,,,,,,,,,,,,,,,,,,1.7345595231667665,2.240724263680947,-0.3432717878731708,0.3608552547154357
L_reg,XGBoost,none,3.3797607000014978,,,,,,,,,,,,,,,,,,,1.5582643286742297,2.0209374368906294,-0.09267950640224099,0.43125508377928506
L_reg,LightGBM,none,1.0188311000019894,,,,,,,,,,,,,,,,,,,1.9770363549298933,2.4232605541210073,-0.5710401548846482,0.32449315630895437
L_reg,FIGS,none,10.680891600000905,,,,,,,,,,,,,,,,,,,1.6903655142246805,2.0307140796337255,-0.10327713974581476,0.29017609289218865
R_to_C,Margin_to_Class_DummyPrior,none,0.0,0.0,0.41935483870967744,0.3333333333333333,0.196969696969697,0.0,1.158448792505926,0.6924325158826704,0.24500742967362427,0.05379313157679144,0.41935483870967744,1.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,,,,
R_to_C,Margin_to_Class_SVR,none,0.0,0.0,0.5483870967741935,0.5160256410256411,0.42078960519740133,0.3624537821038136,1.0377689717589265,0.617597176444177,0.20140604741804463,0.06939478492833608,0.75,0.9230769230769231,0.8275862068965517,0.3333333333333333,0.625,0.43478260869565216,0.0,0.0,0.0,,,,
R_to_C,Margin_to_Class_KernelRidge,none,0.0,0.0,0.5161290322580645,0.4903846153846154,0.40079365079365076,0.31509801157768724,0.8846685522278755,0.533713227183915,0.15766210160559693,0.18394131894104865,0.7333333333333333,0.8461538461538461,0.7857142857142857,0.3125,0.625,0.4166666666666667,0.0,0.0,0.0,,,,
R_to_C,Margin_to_Class_KernelRidgeApprox,none,0.0,0.0,0.4838709677419355,0.4647435897435897,0.3802469135802469,0.26886485495235335,1.0008228226518951,0.6089787552877782,0.19396038735771032,0.10638310083288786,0.7142857142857143,0.7692307692307693,0.7407407407407407,0.29411764705882354,0.625,0.4,0.0,0.0,0.0,,,,
R_to_C,Margin_to_Class_RandomForest,none,0.0,0.0,0.5483870967741935,0.5160256410256411,0.42078960519740133,0.3624537821038136,0.9689529682965473,0.5760098038033319,0.17124317771442304,0.2502465846614075,0.75,0.9230769230769231,0.8275862068965517,0.3333333333333333,0.625,0.43478260869565216,0.0,0.0,0.0,,,,
R_to_C,Margin_to_Class_GBM,none,0.0,0.0,0.5483870967741935,0.5160256410256411,0.42078960519740133,0.3624537821038136,1.132337031895198,0.6488341461778738,0.20970156865533904,0.21925771673780575,0.75,0.9230769230769231,0.8275862068965517,0.3333333333333333,0.625,0.43478260869565216,0.0,0.0,0.0,,,,
R_to_C,Margin_to_Class_XGBoost,none,0.0,0.0,0.6129032258064516,0.5743589743589744,0.5590700890156426,0.4236103196095423,0.9421799972024739,0.5547496939027275,0.1711239154113334,0.21113633498142273,0.75,0.9230769230769231,0.8275862068965517,0.36363636363636365,0.5,0.42105263157894735,0.75,0.3,0.42857142857142855,,,,
R_to_C,Margin_to_Class_LightGBM,none,0.0,0.0,0.41935483870967744,0.3333333333333333,0.196969696969697,0.0,1.158448792505926,0.6924325158826704,0.24500742967362427,0.05379313157679144,0.41935483870967744,1.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,,,,
R_to_C,Margin_to_Class_FIGS,none,0.0,0.0,0.41935483870967744,0.3333333333333333,0.196969696969697,0.0,1.1443766508355742,0.6864471593326428,0.24298826667604068,0.051187744010674774,0.41935483870967744,1.0,0.5909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,,,,
