feature,importance
prematch_home_form_5_carries_final_third_for,196
live_home_event_share,180
prematch_home_form_5_shots_against,139
prematch_home_form_5_goals_for,119
prematch_home_form_5_goals_against,104
live_diff_xg,93
prematch_diff_form_5_shots_against,91
prematch_home_form_5_shots_for,80
live_away_event_share,78
prematch_away_form_5_passes_for,73
live_away_xg,71
prematch_away_form_5_defensive_actions_for,70
live_away_recent_events,69
prematch_home_form_5_xg_against,69
prematch_home_form_5_passes_for,69
live_momentum_shots,65
prematch_home_form_5_xg_for,61
prematch_home_form_5_pressures_against,54
live_away_recent_passes_per_min,49
live_diff_event_share,40
live_diff_passes,39
prematch_diff_form_5_pressures_against,22
prematch_diff_form_5_points,21
live_home_xg,20
prematch_home_form_5_points,18
prematch_away_form_5_shots_against,18
prematch_away_form_5_set_pieces_against,17
prematch_diff_form_5_pressures_for,14
prematch_home_form_5_set_pieces_against,13
prematch_away_form_5_set_pieces_for,12
prematch_away_form_5_pressures_for,12
prematch_away_form_5_xg_against,11
prematch_home_form_5_set_pieces_for,9
live_diff_completed_passes,8
prematch_away_form_5_pressures_against,8
prematch_home_form_5_yellow_cards_for,8
prematch_away_form_5_xg_for,7
prematch_home_shot_conv_5,7
prematch_diff_form_5_passes_for,7
prematch_home_form_5_defensive_actions_for,6
live_diff_final_third_carries,6
live_diff_defensive_actions,6
live_diff_recent_passes_per_min,5
prematch_home_rest_days,5
max_event_minute_used,5
live_home_shots,5
live_diff_pressures,5
live_diff_recent_pressures_per_min,5
prematch_home_form_5_carries_final_third_against,4
prematch_home_form_5_yellow_cards_against,4
prematch_home_form_5_pressures_for,4
prematch_diff_form_5_xg_for,4
max_event_time_seconds_used,3
live_home_passes,3
live_home_final_third_carries,3
live_away_final_third_carries,3
live_diff_set_pieces,3
snapshot_minute,3
prematch_away_shot_conv_5,3
prematch_diff_form_5_set_pieces_against,3
prematch_home_momentum_points,3
live_home_recent_shots,2
live_away_pressures,2
live_diff_shots,2
live_home_pressures,2
prematch_home_form_5_completed_passes_for,2
prematch_diff_form_5_set_pieces_for,2
prematch_away_form_5_yellow_cards_against,2
prematch_diff_form_5_carries_final_third_against,2
live_away_passes,2
live_diff_recent_shots,2
prematch_away_form_5_goals_against,1
prematch_diff_form_5_defensive_actions_for,1
prematch_away_rest_days,1
prematch_away_form_5_completed_passes_against,1
prematch_home_form3_goals_for,1
prematch_diff_form_5_yellow_cards_against,1
prematch_diff_form_5_goals_against,1
live_momentum_pressures,1
prematch_home_form_5_passes_against,1
prematch_away_form_5_shot_goals_against,1
prematch_away_form_5_carries_final_third_for,1
live_diff_recent_events,1
prematch_diff_form_5_shots_for,1
live_diff_recent_pressures,1
live_away_set_pieces,1
prematch_away_away_win_rate_5,1
live_home_recent_events,0
live_home_recent_pressures,0
live_diff_recent_shots_per_min,0
live_diff_red_cards,0
live_diff_recent_event_rate,0
live_away_recent_shots,0
live_away_recent_event_rate,0
live_away_red_cards,0
live_away_recent_shots_per_min,0
live_away_shots,0
live_away_defensive_actions,0
live_away_completed_passes,0
live_away_recent_pressures,0
live_away_recent_pressures_per_min,0
live_home_red_cards,0
live_home_recent_shots_per_min,0
live_home_recent_pressures_per_min,0
live_home_recent_passes_per_min,0
live_home_set_pieces,0
man_advantage_home,0
current_away_goals,0
current_home_goals,0
snapshot_time_seconds,0
current_score_diff,0
live_home_defensive_actions,0
live_home_completed_passes,0
live_home_recent_event_rate,0
prematch_home_form_5_event_share_against,0
prematch_home_form_5_shot_goals_against,0
prematch_home_matches_played_before,0
prematch_home_form_5_red_cards_for,0
prematch_home_form_5_defensive_actions_against,0
prematch_home_form_5_completed_passes_against,0
prematch_home_form_5_shot_goals_for,0
prematch_away_form_5_passes_against,0
prematch_away_form_5_completed_passes_for,0
prematch_home_away_win_rate_5,0
prematch_home_home_win_rate_5,0
prematch_away_form_5_goals_for,0
prematch_away_form_5_points,0
prematch_away_form_5_shots_for,0
prematch_away_form_5_shot_goals_for,0
prematch_home_form3_points,0
prematch_home_form5_xg_for,0
prematch_home_momentum_goals_for,0
prematch_home_form3_goals_against,0
prematch_home_momentum_xg_for,0
prematch_home_possession_share_5,0
prematch_home_pressure_rate_5,0
prematch_home_set_piece_share_5,0
prematch_home_form5_points,0
prematch_home_form5_goals_for,0
prematch_home_form5_shots_for,0
prematch_home_form5_goals_against,0
prematch_home_form_5_red_cards_against,0
prematch_home_form_5_event_share_for,0
prematch_away_form5_goals_for,0
prematch_away_matches_played_before,0
prematch_away_form5_points,0
prematch_away_form_5_defensive_actions_against,0
prematch_away_form_5_yellow_cards_for,0
prematch_away_form_5_red_cards_for,0
prematch_away_form_5_event_share_for,0
prematch_away_form_5_event_share_against,0
prematch_away_form_5_red_cards_against,0
prematch_away_form_5_carries_final_third_against,0
prematch_away_home_win_rate_5,0
prematch_away_set_piece_share_5,0
prematch_away_pressure_rate_5,0
prematch_away_possession_share_5,0
prematch_away_momentum_goals_for,0
prematch_away_momentum_xg_for,0
prematch_away_form3_goals_against,0
prematch_away_momentum_points,0
prematch_away_form5_xg_for,0
prematch_away_form5_shots_for,0
prematch_away_form3_goals_for,0
prematch_away_form3_points,0
prematch_away_form5_goals_against,0
prematch_diff_form_5_shot_goals_against,0
prematch_diff_form_5_goals_for,0
prematch_diff_form_5_shot_goals_for,0
prematch_diff_form_5_carries_final_third_for,0
prematch_diff_form_5_completed_passes_against,0
prematch_diff_form_5_passes_against,0
prematch_diff_form_5_completed_passes_for,0
prematch_diff_form_5_xg_against,0
prematch_diff_form_5_defensive_actions_against,0
prematch_diff_form_5_yellow_cards_for,0
prematch_diff_form_5_red_cards_for,0
prematch_diff_form_5_red_cards_against,0
prematch_diff_form_5_event_share_for,0
prematch_diff_form_5_event_share_against,0
season_idx,0
odds_tagged,0
market_p_H,0
market_p_D,0
market_p_A,0
