feature,importance
away_form_5_passes_for,0.5166906
away_form_5_set_pieces_against,0.27489966
away_rest_days,0.047084194
home_form_5_defensive_actions_for,0.041344788
home_form_5_pressures_for,0.031314038
home_form_5_passes_for,0.016866919
diff_form_5_pressures_against,0.0146761155
diff_form_5_pressures_for,0.012753958
home_team_id,0.011911512
away_form_5_goals_for,0.00894884
home_score,0.0071110316
diff_form_5_xg_against,0.004481788
away_score,0.002366097
diff_form_5_goals_against,0.0022632766
home_form_5_set_pieces_against,0.0013748937
away_form_5_shots_for,0.0013165344
away_team_id,0.001267428
home_form_5_shots_for,0.0010389703
home_form_5_xg_against,0.00080125965
home_form_5_xg_for,0.00056961447
home_form_5_goals_for,0.00039666105
home_momentum_goals_for,0.0001212255
away_form_5_xg_against,8.636696e-05
home_form_5_goals_against,5.5313612e-05
home_form_5_yellow_cards_against,4.4255896e-05
home_form_5_completed_passes_against,3.170589e-05
away_form_5_shots_against,2.4574676e-05
away_form_5_goals_against,1.5969823e-05
away_form_5_pressures_against,1.5956277e-05
diff_form_5_shots_for,1.49601265e-05
away_form_5_yellow_cards_for,1.3726002e-05
away_shot_conv_5,1.3570988e-05
home_rest_days,9.778252e-06
home_form3_goals_for,9.527755e-06
diff_form_5_yellow_cards_against,9.111261e-06
home_form_5_carries_final_third_against,9.010009e-06
diff_form_5_red_cards_for,8.099683e-06
home_form_5_shots_against,7.373661e-06
away_form_5_red_cards_for,6.5398917e-06
home_form_5_pressures_against,6.034196e-06
away_form_5_passes_against,4.9437085e-06
diff_form_5_goals_for,4.3077603e-06
diff_form_5_yellow_cards_for,3.932053e-06
away_form_5_pressures_for,2.1324383e-06
home_form_5_defensive_actions_against,8.4092426e-07
away_form_5_defensive_actions_against,7.5853e-07
home_form_5_completed_passes_for,3.5883892e-07
home_form_5_passes_against,2.2971024e-07
away_form_5_carries_final_third_against,1.7465999e-07
away_form5_shots_for,1.7381365e-07
away_form3_goals_against,1.4615682e-07
diff_form_5_defensive_actions_for,1.3681657e-07
diff_form_5_defensive_actions_against,1.3413852e-07
home_matches_played_before,1.3308639e-07
home_form_5_shot_goals_against,8.4393484e-08
home_form_5_yellow_cards_for,4.3750283e-08
away_form5_xg_for,3.8396553e-08
away_form_5_completed_passes_for,3.4354517e-08
away_form_5_xg_for,2.0587173e-08
home_shot_conv_5,1.6007329e-08
away_form_5_defensive_actions_for,1.4732573e-08
competition_id,0.0
season_id,0.0
home_form_5_event_share_against,0.0
home_form_5_points,0.0
home_form_5_shot_goals_for,0.0
away_form_5_completed_passes_against,0.0
away_form_5_shot_goals_against,0.0
away_form_5_points,0.0
away_form_5_shot_goals_for,0.0
home_home_win_rate_5,0.0
home_away_win_rate_5,0.0
home_form5_goals_for,0.0
home_form5_points,0.0
home_form3_points,0.0
home_form5_xg_for,0.0
home_momentum_points,0.0
home_form3_goals_against,0.0
home_momentum_xg_for,0.0
home_possession_share_5,0.0
home_pressure_rate_5,0.0
home_set_piece_share_5,0.0
home_form5_shots_for,0.0
home_form5_goals_against,0.0
home_form_5_set_pieces_for,0.0
home_form_5_carries_final_third_for,0.0
home_form_5_red_cards_for,0.0
home_form_5_red_cards_against,0.0
home_form_5_event_share_for,0.0
away_form5_goals_for,0.0
away_form5_points,0.0
away_matches_played_before,0.0
away_form_5_event_share_against,0.0
away_form_5_event_share_for,0.0
away_form_5_carries_final_third_for,0.0
away_form_5_set_pieces_for,0.0
away_form_5_red_cards_against,0.0
away_form_5_yellow_cards_against,0.0
away_away_win_rate_5,0.0
away_home_win_rate_5,0.0
away_set_piece_share_5,0.0
away_pressure_rate_5,0.0
away_possession_share_5,0.0
away_momentum_xg_for,0.0
away_momentum_goals_for,0.0
away_momentum_points,0.0
away_form5_goals_against,0.0
away_form3_goals_for,0.0
away_form3_points,0.0
diff_form_5_shot_goals_for,0.0
diff_form_5_xg_for,0.0
diff_form_5_shot_goals_against,0.0
diff_form_5_shots_against,0.0
diff_form_5_points,0.0
diff_form_5_carries_final_third_for,0.0
diff_form_5_completed_passes_against,0.0
diff_form_5_passes_against,0.0
diff_form_5_completed_passes_for,0.0
diff_form_5_passes_for,0.0
diff_form_5_set_pieces_against,0.0
diff_form_5_carries_final_third_against,0.0
diff_form_5_set_pieces_for,0.0
diff_form_5_red_cards_against,0.0
diff_form_5_event_share_for,0.0
diff_form_5_event_share_against,0.0
season_idx,0.0
odds_tagged,0.0
market_p_H,0.0
market_p_D,0.0
market_p_A,0.0
