feature,importance
prematch_home_form_5_defensive_actions_for,0.28008614763416867
prematch_diff_form_5_pressures_for,0.12128436971139162
prematch_diff_form_5_pressures_against,0.1121983162701257
prematch_diff_form_5_set_pieces_against,0.048041374590548816
prematch_away_form_5_set_pieces_for,0.03667256027699996
prematch_diff_form_5_defensive_actions_against,0.03333642059924425
prematch_home_form_5_xg_for,0.031767003536038396
prematch_home_form3_points,0.030861671228352226
prematch_home_form5_xg_for,0.02971638417626057
prematch_away_rest_days,0.024327841383371976
prematch_away_form_5_yellow_cards_for,0.02351276910878906
prematch_home_form_5_pressures_for,0.023042291124710144
prematch_away_form_5_set_pieces_against,0.02291615228698088
prematch_away_form_5_defensive_actions_for,0.02214997361403289
prematch_home_pressure_rate_5,0.019730938880248575
prematch_home_form_5_passes_for,0.019687705305344177
prematch_diff_form_5_xg_for,0.01878563461383814
prematch_away_form_5_passes_for,0.013544408509856451
prematch_diff_form_5_completed_passes_against,0.008288625389897082
prematch_diff_form_5_goals_against,0.00825662461455965
prematch_away_form_5_goals_for,0.006242847871735436
prematch_away_form3_goals_for,0.005552476782910358
prematch_home_form_5_completed_passes_for,0.005498696078412202
prematch_away_form_5_shot_goals_against,0.005239183551451739
prematch_away_form_5_red_cards_against,0.004710405246702903
prematch_diff_form_5_yellow_cards_against,0.0047073187478805095
prematch_diff_form_5_shot_goals_for,0.0034790438922535694
prematch_home_form_5_set_pieces_against,0.0032894401494214867
prematch_away_pressure_rate_5,0.0028009981658144753
prematch_away_form5_goals_for,0.002728600550668012
prematch_home_form_5_xg_against,0.00260441627825503
prematch_home_form_5_shots_against,0.0026033428145310735
prematch_away_form_5_shot_goals_for,0.0024054527183021237
prematch_diff_form_5_shots_against,0.0021576783670140924
prematch_diff_form_5_goals_for,0.002129736827110843
prematch_home_form_5_event_share_for,0.002004422429179236
prematch_away_shot_conv_5,0.0017354457884146237
prematch_diff_form_5_yellow_cards_for,0.0011373321899941548
prematch_diff_form_5_set_pieces_for,0.0011162254950325963
prematch_home_form_5_pressures_against,0.000961002891701169
prematch_away_form_5_passes_against,0.0008882104943433926
prematch_home_form_5_yellow_cards_for,0.0007953663509484197
prematch_home_matches_played_before,0.0007746954182639919
prematch_diff_form_5_shots_for,0.0007291640942551085
prematch_diff_form_5_carries_final_third_for,0.0007050078897763936
prematch_away_form_5_pressures_for,0.0005661205946303232
prematch_home_possession_share_5,0.0005609915798091185
prematch_away_form_5_xg_against,0.0004266436764054764
prematch_home_shot_conv_5,0.0003980254674541473
prematch_away_set_piece_share_5,0.00039305974947164346
prematch_home_form_5_passes_against,0.0003854350750615276
prematch_diff_form_5_event_share_for,0.0003423417926137886
prematch_away_form_5_completed_passes_for,0.0002779058346376305
prematch_home_form_5_event_share_against,0.00021626507111570994
prematch_away_form_5_shots_against,0.0002145547855337591
prematch_diff_form_5_shot_goals_against,0.00017429432209501277
prematch_away_form_5_carries_final_third_against,0.0001513322254626438
prematch_home_form_5_carries_final_third_against,0.0001394416922375988
prematch_away_form_5_points,0.00010946561215413813
prematch_home_form_5_set_pieces_for,0.00010830478377030636
prematch_away_form_5_event_share_against,9.038052544678626e-05
prematch_diff_form_5_carries_final_third_against,8.774713434583053e-05
prematch_home_form_5_yellow_cards_against,6.392713667813619e-05
prematch_diff_form_5_passes_against,2.1084525773063494e-05
