feature,importance
away_form_5_defensive_actions_for,0.037941390100127134
home_form_5_defensive_actions_for,0.03575485066365237
away_form_5_passes_for,0.03324788520061712
away_score,0.032681059362093846
diff_form_5_defensive_actions_against,0.02696813103026871
diff_form_5_defensive_actions_for,0.02598204976162365
home_form_5_pressures_for,0.02572613075330467
home_form5_xg_for,0.025017664150527242
diff_form_5_shots_against,0.02441753106559243
home_team_id,0.024023487598306113
diff_form_5_completed_passes_for,0.02387563228274937
home_form_5_shots_against,0.019370286884972363
away_form_5_set_pieces_against,0.017827641494308166
away_team_id,0.01694070715869496
diff_form_5_pressures_against,0.016857465894541703
home_pressure_rate_5,0.016241344539054237
away_form_5_completed_passes_for,0.01622222222222222
home_score,0.016018154132375853
home_form_5_xg_for,0.015991253177239134
diff_form_5_set_pieces_against,0.01564726000175806
diff_form_5_event_share_against,0.015202023442410707
diff_form_5_goals_against,0.015125608859537893
home_form_5_set_pieces_against,0.014792828720527246
home_form_5_completed_passes_against,0.014770654445504522
diff_form_5_event_share_for,0.014541188854152797
home_form_5_passes_against,0.012891986062717773
away_form_5_carries_final_third_for,0.012781600271292926
home_form_5_defensive_actions_against,0.012477807280438862
away_form5_goals_for,0.01239320659311794
away_pressure_rate_5,0.012319277545920038
diff_form_5_pressures_for,0.01223676257253385
away_form_5_pressures_against,0.011491031517971173
home_form_5_event_share_against,0.011479010129940981
diff_form_5_shot_goals_against,0.011022315806798563
home_form5_goals_against,0.011000637656671343
home_possession_share_5,0.010986692129259316
home_form_5_carries_final_third_for,0.010742996661970284
diff_form_5_passes_for,0.010484453695138247
away_form_5_defensive_actions_against,0.010311480208025239
away_form3_points,0.010165453931411378
home_form_5_completed_passes_for,0.010048494059132359
away_form5_points,0.01
diff_form_5_completed_passes_against,0.009724025974025973
home_form_5_yellow_cards_against,0.00937653450756521
home_form5_points,0.008162500154544219
diff_form_5_passes_against,0.008059804830504445
away_form_5_pressures_for,0.008023772204806687
away_set_piece_share_5,0.006661682615629983
diff_form_5_yellow_cards_against,0.006627795170758557
away_rest_days,0.006563691838291381
diff_form_5_yellow_cards_for,0.006470598845598847
diff_form_5_carries_final_third_against,0.0064459930313588865
home_matches_played_before,0.006255585748792271
home_momentum_xg_for,0.006080200501253134
home_form_5_event_share_for,0.005861512158054713
home_form_5_xg_against,0.00567440538185219
home_form_5_goals_against,0.005560150375939849
away_form_5_completed_passes_against,0.005526315789473685
home_form5_goals_for,0.00539651837524178
home_set_piece_share_5,0.00539651837524178
home_form_5_shot_goals_for,0.00539651837524178
home_form_5_shots_for,0.005128287707997852
diff_form_5_goals_for,0.005066964285714285
away_form_5_goals_for,0.005032863355780023
away_form_5_event_share_for,0.004899999999999999
away_form_5_yellow_cards_against,0.004780701754385965
away_form_5_shots_against,0.004779320987654322
home_rest_days,0.0046875
away_momentum_goals_for,0.004642083192615109
away_form5_goals_against,0.004591543513957308
home_form_5_red_cards_against,0.0044907407407407405
away_form_5_shot_goals_for,0.004340425531914893
home_away_win_rate_5,0.0043062200956937805
home_form_5_points,0.004229905437352246
away_form_5_shot_goals_against,0.004216269841269842
away_form5_shots_for,0.0040651472224698774
away_form_5_carries_final_third_against,0.003992283950617284
diff_form_5_carries_final_third_for,0.003794642857142858
away_home_win_rate_5,0.003728070175438597
away_form_5_set_pieces_for,0.0037066536020903323
home_form3_goals_for,0.0036785426731078914
away_form_5_passes_against,0.003663793103448275
diff_form_5_set_pieces_for,0.003634424603174603
away_away_win_rate_5,0.0034615384615384603
diff_form_5_points,0.0034330720092915212
away_momentum_xg_for,0.0032493386243386243
diff_form_5_xg_against,0.0031566731141199227
diff_form_5_xg_for,0.002993551587301588
diff_form_5_shots_for,0.0026032763532763538
diff_form_5_red_cards_for,0.002556390977443609
away_form_5_event_share_against,0.002361111111111111
away_matches_played_before,0.0019172932330827064
away_form_5_shots_for,0.0015838509316770189
home_form_5_yellow_cards_for,0.0015548780487804879
away_possession_share_5,0.0015501519756838907
away_form3_goals_against,0.0015501519756838907
away_form5_xg_for,0.001539855072463768
away_form_5_xg_against,0.0014782608695652173
home_momentum_goals_for,0.0014782608695652168
diff_form_5_red_cards_against,0.0014756944444444444
home_momentum_points,0.0014468085106382977
away_form_5_xg_for,0.0014468085106382977
away_form_5_points,0.0012318840579710146
away_shot_conv_5,0.0011929824561403507
season_id,0.0
competition_id,0.0
home_form_5_carries_final_third_against,0.0
home_form_5_passes_for,0.0
home_form_5_goals_for,0.0
home_form_5_shot_goals_against,0.0
home_form_5_set_pieces_for,0.0
home_form5_shots_for,0.0
home_form_5_pressures_against,0.0
home_form_5_red_cards_for,0.0
away_form_5_goals_against,0.0
home_home_win_rate_5,0.0
home_form3_goals_against,0.0
home_shot_conv_5,0.0
home_form3_points,0.0
away_form_5_yellow_cards_for,0.0
away_form_5_red_cards_against,0.0
away_form_5_red_cards_for,0.0
away_form3_goals_for,0.0
away_momentum_points,0.0
diff_form_5_shot_goals_for,0.0
season_idx,0.0
odds_tagged,0.0
market_p_H,0.0
market_p_D,0.0
market_p_A,0.0
