match_id,competition_id,season_id,match_date,kick_off,home_team_id,home_team,away_team_id,away_team,home_score,away_score,competition_stage,stadium,referee,outcome,goal_margin,season,home_form_5_goals_for,home_form_5_goals_against,home_form_5_points,home_form_5_shots_for,home_form_5_shots_against,home_form_5_shot_goals_for,home_form_5_shot_goals_against,home_form_5_xg_for,home_form_5_xg_against,home_form_5_passes_for,home_form_5_passes_against,home_form_5_completed_passes_for,home_form_5_completed_passes_against,home_form_5_pressures_for,home_form_5_pressures_against,home_form_5_carries_final_third_for,home_form_5_carries_final_third_against,home_form_5_set_pieces_for,home_form_5_set_pieces_against,home_form_5_defensive_actions_for,home_form_5_defensive_actions_against,home_form_5_yellow_cards_for,home_form_5_yellow_cards_against,home_form_5_red_cards_for,home_form_5_red_cards_against,home_form_5_event_share_for,home_form_5_event_share_against,home_matches_played_before,home_history_max_kickoff,home_rest_days,home_form5_points,home_form5_goals_for,home_form5_goals_against,home_form5_shots_for,home_form5_xg_for,home_form3_points,home_form3_goals_for,home_form3_goals_against,home_momentum_points,home_momentum_goals_for,home_momentum_xg_for,home_shot_conv_5,home_possession_share_5,home_pressure_rate_5,home_set_piece_share_5,home_home_win_rate_5,home_away_win_rate_5,away_form_5_goals_for,away_form_5_goals_against,away_form_5_points,away_form_5_shots_for,away_form_5_shots_against,away_form_5_shot_goals_for,away_form_5_shot_goals_against,away_form_5_xg_for,away_form_5_xg_against,away_form_5_passes_for,away_form_5_passes_against,away_form_5_completed_passes_for,away_form_5_completed_passes_against,away_form_5_pressures_for,away_form_5_pressures_against,away_form_5_carries_final_third_for,away_form_5_carries_final_third_against,away_form_5_set_pieces_for,away_form_5_set_pieces_against,away_form_5_defensive_actions_for,away_form_5_defensive_actions_against,away_form_5_yellow_cards_for,away_form_5_yellow_cards_against,away_form_5_red_cards_for,away_form_5_red_cards_against,away_form_5_event_share_for,away_form_5_event_share_against,away_matches_played_before,away_history_max_kickoff,away_rest_days,away_form5_points,away_form5_goals_for,away_form5_goals_against,away_form5_shots_for,away_form5_xg_for,away_form3_points,away_form3_goals_for,away_form3_goals_against,away_momentum_points,away_momentum_goals_for,away_momentum_xg_for,away_shot_conv_5,away_possession_share_5,away_pressure_rate_5,away_set_piece_share_5,away_home_win_rate_5,away_away_win_rate_5,diff_form_5_goals_for,diff_form_5_goals_against,diff_form_5_points,diff_form_5_shots_for,diff_form_5_shots_against,diff_form_5_shot_goals_for,diff_form_5_shot_goals_against,diff_form_5_xg_for,diff_form_5_xg_against,diff_form_5_passes_for,diff_form_5_passes_against,diff_form_5_completed_passes_for,diff_form_5_completed_passes_against,diff_form_5_pressures_for,diff_form_5_pressures_against,diff_form_5_carries_final_third_for,diff_form_5_carries_final_third_against,diff_form_5_set_pieces_for,diff_form_5_set_pieces_against,diff_form_5_defensive_actions_for,diff_form_5_defensive_actions_against,diff_form_5_yellow_cards_for,diff_form_5_yellow_cards_against,diff_form_5_red_cards_for,diff_form_5_red_cards_against,diff_form_5_event_share_for,diff_form_5_event_share_against,season_idx,home_key,away_key,B365H,B365D,B365A,market_p_H,market_p_D,market_p_A,odds_tagged,diff_form5_points_final,diff_form5_goals_for_final,diff_form5_goals_against_final,diff_form5_shots_for_final,diff_form5_xg_for_final,diff_form5_xg_against_final,diff_form5_passes_final,diff_form5_completed_passes_final,diff_form5_pressures_final,diff_form5_carries_final_third_final,diff_form5_event_share_final,diff_form5_set_pieces_final,diff_form5_defensive_actions_final,diff_form5_yellow_cards_final,diff_form5_red_cards_final,diff_form3_points_final,diff_form3_goals_for_final,diff_form3_goals_against_final,diff_rest_days_final,diff_matches_played_before_final,diff_shot_conv_5_final,diff_possession_share_5_final,diff_pressure_rate_5_final,diff_set_piece_share_5_final
16095,11,4,2018-12-16,2018-12-16 20:45:00,221,Levante UD,217,Barcelona,0,5,Regular Season,Estadio Ciudad de Valencia,José Luis González González,A,-5,2018/2019,0.0,3.0,0.0,9.0,16.0,0.0,3.0,0.6839044459999999,2.366960571,303.0,723.0,223.0,658.0,212.0,150.0,45.0,174.0,764.0,1699.0,333.0,260.0,4.0,0.0,0.0,0.0,0.3387053451517593,0.6612946548482407,1,2018-01-07 16:15:00,343.1875,0.0,0.0,3.0,9.0,0.6839044459999999,0.0,0.0,3.0,,,,0.0,0.2953216371390627,2.355555555555556,0.3101908240721921,,,2.8,1.4,2.0,16.4,12.8,2.8,1.2,2.05273326026,1.1949484242,630.6,439.0,552.0,358.6,151.6,153.6,135.6,93.0,1251.8,852.4,260.8,276.8,1.6,2.8,0.2,0.0,0.5699931407600549,0.4300068592399451,49,2018-12-08 20:45:00,8.0,2.0,2.8,1.4,16.4,2.05273326026,2.333333333333333,2.333333333333333,0.3333333333333333,0.8,1.4,0.7321494809599998,0.1707316969066038,0.5895661924181318,1.6844444444444444,0.5949054269580338,0.4,0.4,-2.8,1.6,-2.0,-7.399999999999999,3.1999999999999997,-2.8,1.8,-1.3688288142599998,1.1720121467999998,-327.6,284.0,-329.0,299.4,60.400000000000006,-3.5999999999999943,-90.6,81.0,-487.8,846.6,72.19999999999999,-16.80000000000001,2.4,-2.8,-0.2,0.0,-0.2312877956082956,0.2312877956082956,1,levanteud,barcelona,9.0,6.5,1.25,0.1043338683788122,0.14446227929373998,0.7512038523274479,True,-2.0,-2.8,1.6,-7.399999999999999,-1.3688288142600002,1.1720121468,-327.6,-329.0,60.400000000000006,-90.6,-0.2312877956082956,-487.79999999999995,72.19999999999999,2.4,-0.2,-2.333333333333333,-2.333333333333333,2.6666666666666665,335.1875,-48,-0.1707316969066038,-0.2942445552790691,0.6711111111111117,-0.2847146028858417
16109,11,4,2018-12-22,2018-12-22 18:30:00,217,Barcelona,209,Celta Vigo,2,0,Regular Season,Spotify Camp Nou,Eduardo Prieto Iglesias,H,2,2018/2019,3.0,1.0,2.0,15.0,13.0,3.0,1.0,2.16863268604,1.0901452242,637.8,433.0,560.8,353.4,148.0,144.4,132.0,91.8,1180.0,819.8,258.2,266.0,2.2,3.0,0.2,0.2,0.5764939395697348,0.4235060604302651,50,2018-12-16 20:45:00,5.90625,2.0,3.0,1.0,15.0,2.16863268604,3.0,3.6666666666666665,0.0,0.8,1.2,0.6481978964800001,0.1999999866666675,0.5956294353795017,1.6444444444444444,0.590059005605531,0.4,0.4,2.0,2.0,1.0,14.0,18.0,2.0,2.0,2.0418566585,2.7136262125000004,459.5,656.0,360.5,550.0,196.5,166.0,92.0,159.0,647.0,1008.0,332.0,287.5,4.5,1.5,0.0,0.5,0.4351644122130446,0.5648355877869554,2,2018-04-17 21:00:00,248.89583333333331,1.0,2.0,2.0,14.0,2.0418566585,1.0,2.0,2.0,,,,0.1428571326530619,0.4119229041578459,2.183333333333333,0.3909365556550232,,0.0,1.0,-1.0,1.0,1.0,-5.0,1.0,-1.0,0.12677602754,-1.6234809883000003,178.29999999999995,-223.0,200.29999999999995,-196.6,-48.5,-21.599999999999994,40.0,-67.2,533.0,-188.20000000000005,-73.80000000000001,-21.5,-2.3,1.5,0.2,-0.3,0.1413295273566902,-0.1413295273566903,1,barcelona,celtavigo,1.12,9.0,21.0,0.8490566037735848,0.10566037735849056,0.045283018867924525,True,1.0,1.0,-1.0,1.0,0.12677602754000006,-1.6234809883000003,178.29999999999995,200.29999999999995,-48.5,40.0,0.14132952735669024,533.0,-73.80000000000001,-2.3,0.2,2.0,1.6666666666666665,-2.0,-242.98958333333331,48,0.05714285401360558,0.18370653122165587,-0.5388888888888888,0.19912244995050782
16120,11,4,2019-01-06,2019-01-06 20:45:00,216,Getafe,217,Barcelona,1,2,Regular Season,Coliseum Alfonso Pérez,,A,-1,2018/2019,0.5,1.0,0.5,11.5,10.0,0.5,1.0,0.52458608505,0.7544935985000001,269.5,768.0,169.0,669.0,173.5,85.0,49.0,187.5,625.0,1546.5,312.0,197.5,2.5,3.0,0.0,0.0,0.3157760985482341,0.6842239014517659,2,2018-02-11 16:15:00,329.1875,0.5,0.5,1.0,11.5,0.52458608505,0.5,0.5,1.0,,,,0.0434782570888472,0.2597590358942081,1.9277777777777776,0.2878194794898367,0.0,,2.8,0.2,2.6,12.8,12.2,2.8,0.2,1.5609718848399998,0.8657499972,647.2,450.6,571.2,368.4,145.4,147.0,131.0,102.8,1210.8,844.4,254.8,264.8,1.6,2.6,0.0,0.2,0.5725065821012592,0.4274934178987407,51,2018-12-22 18:30:00,15.09375,2.6,2.8,0.2,12.8,1.5609718848399998,3.0,3.6666666666666665,0.0,1.6,0.7999999999999998,-0.4935061337199999,0.2187499829101575,0.5895427212702288,1.6155555555555556,0.5891397428040387,0.4,0.4,-2.3,0.8,-2.1,-1.3000000000000007,-2.1999999999999997,-2.3,0.8,-1.0363857997899997,-0.1112563986999999,-377.7000000000001,317.4,-402.2000000000001,300.6,28.099999999999994,-62.0,-82.0,84.7,-585.8,702.1,57.19999999999999,-67.30000000000001,0.8999999999999999,0.3999999999999999,0.0,-0.2,-0.2567304835530251,0.2567304835530252,1,getafe,barcelona,8.0,5.25,1.36,0.11896034655114963,0.18127290903032325,0.6997667444185273,True,-2.1,-2.3,0.8,-1.3000000000000007,-1.0363857997899997,-0.11125639869999993,-377.70000000000005,-402.20000000000005,28.099999999999994,-82.0,-0.2567304835530251,-585.8,57.19999999999999,0.8999999999999999,0.0,-2.5,-3.1666666666666665,1.0,314.09375,-49,-0.1752717258213103,-0.32978368537602065,0.31222222222222196,-0.301320263314202
16131,11,4,2019-01-13,2019-01-13 18:30:00,217,Barcelona,322,Eibar,3,0,Regular Season,Spotify Camp Nou,Jesús Gil Manzano,H,3,2018/2019,3.0,0.2,3.0,14.0,13.6,3.0,0.2,1.85124611144,1.1555232138,648.6,428.6,573.8,347.2,129.6,150.4,117.4,97.2,1221.2,841.2,234.4,265.6,1.6,2.4,0.0,0.2,0.581404482864618,0.418595517135382,52,2019-01-06 20:45:00,6.90625,3.0,3.0,0.2,14.0,1.85124611144,3.0,3.0,0.3333333333333333,1.8,1.0,-0.1521120981199999,0.2142856989795929,0.6021165980299696,1.44,0.5921256785336861,0.6,0.4,0.5,4.0,0.0,13.5,10.5,0.5,4.0,0.855436734,2.405767706,466.5,610.0,357.0,514.0,160.5,144.5,103.5,72.5,719.5,1109.0,288.5,278.5,2.0,0.5,0.5,0.0,0.4466093567597121,0.5533906432402877,2,2018-02-17 16:15:00,330.09375,0.0,0.5,4.0,13.5,0.855436734,0.0,0.5,4.0,,,,0.037037034293553,0.4333488152035775,1.7833333333333334,0.3934919330634444,,0.0,2.5,-3.8,3.0,0.5,3.1,2.5,-3.8,0.9958093774399996,-1.2502444921999998,182.1,-181.4,216.79999999999995,-166.8,-30.90000000000001,5.900000000000006,13.900000000000006,24.700000000000003,501.7000000000001,-267.79999999999995,-54.1,-12.899999999999975,-0.3999999999999999,1.9,-0.5,0.2,0.1347951261049058,-0.1347951261049057,1,barcelona,eibar,1.12,9.0,21.0,0.8490566037735848,0.10566037735849056,0.045283018867924525,True,3.0,2.5,-3.8,0.5,0.9958093774400001,-1.2502444921999998,182.10000000000002,216.79999999999995,-30.900000000000006,13.900000000000006,0.1347951261049059,501.70000000000005,-54.099999999999994,-0.3999999999999999,-0.5,3.0,2.5,-3.6666666666666665,-323.1875,50,0.1772486646860399,0.16876778282639215,-0.3433333333333335,0.19863374547024176
16136,11,4,2019-01-20,2019-01-20 20:45:00,217,Barcelona,205,Leganés,3,1,Regular Season,Spotify Camp Nou,Ricardo De Burgos Bengoetxea,H,2,2018/2019,3.2,0.2,3.0,12.4,14.4,3.2,0.2,1.86802731044,1.1690873792,635.2,435.4,555.0,344.6,126.8,155.4,91.4,106.4,1182.0,796.0,235.8,273.0,1.6,1.8,0.0,0.2,0.5744615027566315,0.4255384972433685,53,2019-01-13 18:30:00,7.09375,3.0,3.2,0.2,12.4,1.86802731044,3.0,2.333333333333333,0.3333333333333333,1.4,1.0,0.1985483730800001,0.2580644953173794,0.5933121608506332,1.4088888888888889,0.5975733060679609,0.8,0.4,1.0,2.333333333333333,1.0,12.666666666666666,10.666666666666666,1.0,2.333333333333333,1.0032901758333332,1.5179006906666668,309.3333333333333,750.3333333333334,216.66666666666663,653.3333333333334,205.66666666666663,111.0,61.66666666666666,150.66666666666666,716.0,1511.6666666666667,337.3333333333333,229.0,3.0,2.0,0.0,0.0,0.342900513814332,0.6570994861856679,3,2018-09-26 20:00:00,116.03125,1.0,1.0,2.333333333333333,12.666666666666666,1.0032901758333332,1.0,1.0,2.333333333333333,,,,0.0789473621883661,0.2919156964845085,2.285185185185185,0.3214125391344848,0.0,0.0,2.2,-2.1333333333333333,2.0,-0.2666666666666657,3.7333333333333343,2.2,-2.1333333333333333,0.8647371346066668,-0.3488133114666667,325.8666666666668,-314.9333333333334,338.33333333333337,-308.7333333333333,-78.86666666666666,44.400000000000006,29.73333333333334,-44.26666666666665,466.0,-715.6666666666667,-101.5333333333333,44.0,-1.4,-0.1999999999999999,0.0,0.2,0.2315609889422995,-0.2315609889422994,1,barcelona,leganes,1.12,9.0,21.0,0.8490566037735848,0.10566037735849056,0.045283018867924525,True,2.0,2.2,-2.133333333333333,-0.2666666666666657,0.8647371346066668,-0.3488133114666667,325.86666666666673,338.33333333333337,-78.86666666666663,29.73333333333335,0.23156098894229954,466.0,-101.5333333333333,-1.4,0.0,2.0,1.333333333333333,-1.9999999999999998,-108.9375,50,0.1791171331290133,0.3013964643661247,-0.8762962962962964,0.2761607669334761
16149,11,4,2019-01-27,2019-01-27 16:15:00,211,Girona,217,Barcelona,0,2,Regular Season,Estadi Municipal de Montilivi,Pablo González Fuertes,A,-2,2018/2019,1.0,3.6666666666666665,0.3333333333333333,10.333333333333334,17.333333333333332,1.0,3.0,0.9735823715666668,1.709569407,381.6666666666667,664.0,294.0,581.0,204.0,131.0,50.66666666666666,126.33333333333331,772.0,1153.0,318.3333333333333,232.0,3.0,1.3333333333333333,0.0,0.3333333333333333,0.4018805670534882,0.5981194329465117,3,2018-09-23 20:45:00,125.8125,0.3333333333333333,1.0,3.6666666666666665,10.333333333333334,0.9735823715666668,0.3333333333333333,1.0,3.6666666666666665,,,,0.0967741841831434,0.3649984057714391,2.2666666666666666,0.401038960830629,0.0,0.0,3.0,0.4,3.0,12.0,12.4,3.0,0.4,1.7544955290399995,1.0580694337399998,678.0,397.8,592.6,304.6,117.6,162.4,109.6,87.0,1216.2,736.8,222.6,281.8,2.2,2.2,0.0,0.2,0.603697788238368,0.3963022117616321,54,2019-01-20 20:45:00,6.8125,3.0,3.0,0.4,12.0,1.7544955290399995,3.0,2.6666666666666665,0.6666666666666666,1.0,0.2000000000000001,-0.2982377312199999,0.2499999791666684,0.6302286664526597,1.3066666666666666,0.6227342546734591,0.8,0.6,-2.0,3.2666666666666666,-2.6666666666666665,-1.666666666666666,4.933333333333332,-2.0,2.6,-0.780913157473333,0.6514999732600002,-296.3333333333333,266.2,-298.6,276.4,86.4,-31.40000000000001,-58.93333333333333,39.33333333333333,-444.2000000000001,416.2000000000001,95.73333333333332,-49.80000000000001,0.7999999999999998,-0.8666666666666669,0.0,0.1333333333333333,-0.2018172211848797,0.2018172211848796,1,girona,barcelona,10.0,5.25,1.33,0.09593652320269296,0.1827362346717961,0.7213272421255109,True,-2.6666666666666665,-2.0,3.2666666666666666,-1.666666666666666,-0.7809131574733327,0.6514999732600002,-296.3333333333333,-298.6,86.4,-58.93333333333334,-0.20181722118487977,-444.20000000000005,95.73333333333332,0.7999999999999998,0.0,-2.6666666666666665,-1.6666666666666665,3.0,119.0,-51,-0.153225794983525,-0.26523026068122063,0.96,-0.2216952938428301
16157,11,4,2019-02-02,2019-02-02 18:30:00,217,Barcelona,207,Valencia,2,2,Regular Season,Spotify Camp Nou,Alberto Undiano Mallenco,D,0,2018/2019,2.4,0.4,3.0,11.8,11.0,2.4,0.4,1.5404597414,1.06760590334,701.8,387.4,610.8,294.4,111.4,176.0,125.4,83.4,1275.8,731.6,214.0,301.6,2.2,2.6,0.0,0.2,0.610850594370046,0.389149405629954,55,2019-01-27 16:15:00,6.09375,3.0,2.4,0.4,11.8,1.5404597414,3.0,2.6666666666666665,0.3333333333333333,1.0,-0.6000000000000001,-0.6281729446400002,0.2033898132720497,0.6443261103155288,1.237777777777778,0.6355484703419604,0.8,0.6,1.0,1.3333333333333333,0.6666666666666666,12.0,11.333333333333334,1.0,1.3333333333333333,1.5651896275333332,0.9806971967333332,380.6666666666667,851.6666666666666,298.3333333333333,752.0,197.33333333333331,111.33333333333331,68.33333333333333,260.0,658.0,1499.3333333333333,331.0,219.33333333333331,2.6666666666666665,1.3333333333333333,0.0,0.0,0.3527093364295745,0.6472906635704255,3,2018-10-07 20:45:00,117.90625,0.6666666666666666,1.0,1.3333333333333333,12.0,1.5651896275333332,0.6666666666666666,1.0,1.3333333333333333,,,,0.0833333263888894,0.3088991071337037,2.1925925925925926,0.3050061803283346,0.0,0.0,1.4,-0.9333333333333332,2.333333333333333,-0.1999999999999993,-0.3333333333333339,1.4,-0.9333333333333332,-0.0247298861333333,0.0869087066066667,321.13333333333327,-464.26666666666665,312.46666666666664,-457.6,-85.93333333333334,64.66666666666667,57.06666666666668,-176.6,617.8,-767.7333333333332,-117.0,82.26666666666668,-0.4666666666666663,1.2666666666666668,0.0,0.2,0.2581412579404714,-0.2581412579404715,1,barcelona,valencia,1.28,5.75,11.0,0.7468414216554493,0.1662533947337348,0.08690518361081592,True,2.3333333333333335,1.4,-0.9333333333333332,-0.1999999999999993,-0.024729886133333157,0.08690870660666683,321.13333333333327,312.46666666666664,-85.93333333333331,57.06666666666668,0.25814125794047144,617.8,-117.0,-0.46666666666666634,0.0,2.3333333333333335,1.6666666666666665,-1.0,-111.8125,52,0.12005648688316028,0.33542700318182506,-0.9548148148148146,0.3305422900136258
16173,11,4,2019-02-10,2019-02-10 20:45:00,215,Athletic Club,217,Barcelona,0,0,Regular Season,San Mamés Barria,Carlos del Cerro Grande,D,0,2018/2019,0.3333333333333333,1.6666666666666667,0.3333333333333333,11.666666666666666,18.0,0.3333333333333333,1.6666666666666667,0.8102357983333333,2.312038141,379.0,640.3333333333334,270.0,537.0,197.33333333333331,114.33333333333331,68.33333333333333,115.33333333333331,696.6666666666666,1205.0,347.6666666666667,252.33333333333331,2.0,3.0,0.0,0.0,0.4033425019911859,0.5966574980088141,3,2018-09-29 16:15:00,134.1875,0.3333333333333333,0.3333333333333333,1.6666666666666667,11.666666666666666,0.8102357983333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,,,,0.0285714261224491,0.3718116412310546,2.1925925925925926,0.3663453109379428,0.0,0.0,2.4,0.8,2.6,14.0,11.4,2.4,0.8,1.651656971,1.37605882294,746.4,357.8,654.2,265.4,121.0,223.0,169.6,70.2,1300.6,684.0,224.6,351.0,2.8,2.4,0.0,0.2,0.6324472864111057,0.3675527135888943,56,2019-02-02 18:30:00,8.09375,2.6,2.4,0.8,14.0,1.651656971,2.333333333333333,2.333333333333333,1.0,0.0,-0.3999999999999999,0.0906850861600001,0.1714285591836743,0.6759644985727543,1.3444444444444446,0.6553461651439352,0.8,0.8,-2.0666666666666664,0.8666666666666667,-2.2666666666666666,-2.333333333333334,6.6,-2.0666666666666664,0.8666666666666667,-0.8414211726666667,0.93597931806,-367.4,282.53333333333336,-384.2000000000001,271.6,76.33333333333334,-108.66666666666669,-101.26666666666668,45.133333333333326,-603.9333333333333,521.0,123.06666666666668,-98.66666666666666,-0.7999999999999998,0.6000000000000001,0.0,-0.2,-0.2291047844199198,0.2291047844199197,1,athleticclub,barcelona,4.75,4.0,1.7,0.2007380073800738,0.23837638376383766,0.5608856088560886,True,-2.2666666666666666,-2.0666666666666664,0.8666666666666667,-2.333333333333334,-0.8414211726666667,0.93597931806,-367.4,-384.20000000000005,76.33333333333331,-101.26666666666667,-0.22910478441991983,-603.9333333333333,123.06666666666669,-0.7999999999999998,0.0,-1.9999999999999998,-1.9999999999999998,0.6666666666666667,126.09375,-53,-0.14285713306122522,-0.3041528573416997,0.8481481481481481,-0.28900085420599236
16182,11,4,2019-02-16,2019-02-16 20:45:00,217,Barcelona,901,Real Valladolid,1,0,Regular Season,Spotify Camp Nou,,H,1,2018/2019,2.0,0.6,2.2,13.4,12.2,2.0,0.6,1.4010281727999998,1.3294847213399998,738.8,384.4,642.6,289.6,121.4,194.4,181.6,69.0,1302.0,705.0,229.4,324.6,2.6,2.2,0.0,0.4,0.6225633502254035,0.3774366497745964,57,2019-02-10 20:45:00,6.0,2.2,2.0,0.6,13.4,1.4010281727999998,1.6666666666666667,1.3333333333333333,0.6666666666666666,-0.7999999999999998,-1.0,-0.4502179386399998,0.1492537202049462,0.657763532177917,1.348888888888889,0.6487294466124915,0.8,0.8,0.0,1.0,0.0,7.0,11.0,0.0,1.0,0.33820088,0.7582223709999999,368.0,628.0,272.0,525.0,113.0,88.0,74.0,139.0,700.0,1101.0,255.0,184.0,1.0,1.0,0.0,0.0,0.4093357271095152,0.5906642728904847,1,2018-08-25 22:15:00,174.9375,0.0,0.0,1.0,7.0,0.33820088,0.0,0.0,1.0,,,,0.0,0.3694779112756245,1.2555555555555555,0.3886729592511532,,,2.0,-0.4,2.2,6.4,1.1999999999999993,2.0,-0.4,1.0628272927999998,0.57126235034,370.8,-243.6,370.6,-235.4,8.400000000000006,106.4,107.6,-70.0,602.0,-396.0,-25.599999999999994,140.60000000000002,1.6,1.2000000000000002,0.0,0.4,0.2132276231158882,-0.2132276231158883,1,barcelona,realvalladolid,1.14,9.0,15.0,0.8314855875831485,0.10532150776053213,0.06319290465631928,True,2.2,2.0,-0.4,6.4,1.0628272927999998,0.57126235034,370.79999999999995,370.6,8.400000000000006,107.6,0.21322762311588833,602.0,-25.599999999999994,1.6,0.0,1.6666666666666667,1.3333333333333333,-0.33333333333333337,-168.9375,56,0.1492537202049462,0.28828562090229254,0.09333333333333349,0.26005648736133835
16190,11,4,2019-02-23,2019-02-23 16:15:00,213,Sevilla,217,Barcelona,2,4,Regular Season,Estadio Ramón Sánchez Pizjuán,Antonio Miguel Mateu Lahoz,A,-2,2018/2019,1.6666666666666667,2.6666666666666665,0.3333333333333333,16.0,20.33333333333333,1.3333333333333333,2.6666666666666665,1.5922826431,2.1073839101,489.6666666666667,594.3333333333334,400.6666666666667,509.3333333333333,160.66666666666666,133.66666666666666,104.66666666666669,148.0,855.3333333333334,1204.6666666666667,286.6666666666667,251.33333333333331,1.0,0.3333333333333333,0.0,0.0,0.4603067361673392,0.5396932638326608,3,2018-10-20 20:45:00,125.8125,0.3333333333333333,1.6666666666666667,2.6666666666666665,16.0,1.5922826431,0.3333333333333333,1.6666666666666667,2.6666666666666665,,,,0.0833333281250003,0.4517220168034544,1.785185185185185,0.4152103557854966,0.0,0.0,1.6,0.6,2.2,16.0,11.2,1.6,0.6,1.8997830016,1.2251228641399998,756.4,387.6,664.8,293.6,141.8,215.2,206.4,55.2,1363.6,713.8,251.2,347.8,2.4,2.6,0.0,0.4,0.6256548451781134,0.3743451548218864,58,2019-02-16 20:45:00,6.8125,2.2,1.6,0.6,16.0,1.8997830016,1.6666666666666667,1.0,0.6666666666666666,-0.7999999999999998,-1.6,0.0317556911599998,0.0999999937500003,0.6611888106108489,1.5755555555555556,0.6563974195357672,0.8,0.8,0.0666666666666666,2.0666666666666664,-1.866666666666667,0.0,9.133333333333333,-0.2666666666666668,2.0666666666666664,-0.3075003585,0.88226104596,-266.7333333333333,206.73333333333332,-264.13333333333327,215.7333333333333,18.86666666666665,-81.53333333333333,-101.73333333333332,92.8,-508.26666666666654,490.8666666666668,35.4666666666667,-96.46666666666668,-1.4,-2.2666666666666666,0.0,-0.4,-0.1653481090107741,0.1653481090107743,1,sevilla,barcelona,3.5,4.0,1.95,0.2724890829694323,0.23842794759825325,0.48908296943231444,True,-1.866666666666667,0.06666666666666665,2.0666666666666664,0.0,-0.3075003585,0.88226104596,-266.7333333333333,-264.13333333333327,18.866666666666646,-101.73333333333332,-0.16534810901077424,-508.26666666666654,35.4666666666667,-1.4,0.0,-1.3333333333333335,0.6666666666666667,2.0,119.0,-55,-0.016666665624999993,-0.20946679380739447,0.2096296296296294,-0.24118706375027066
16196,11,4,2019-03-02,2019-03-02 20:45:00,220,Real Madrid,217,Barcelona,0,1,Regular Season,Bernabéu,Alberto Undiano Mallenco,A,-1,2018/2019,1.0,2.5,0.5,15.0,14.5,1.0,2.5,1.3378781322000002,2.178695025,537.5,589.0,461.5,514.0,218.5,157.0,123.0,114.5,725.5,1031.0,313.0,258.0,3.5,2.5,0.5,0.5,0.4902972650061286,0.5097027349938714,2,2018-05-06 20:45:00,300.0,0.5,1.0,2.5,15.0,1.3378781322000002,0.5,1.0,2.5,,,,0.0666666622222225,0.4771415885688933,2.4277777777777776,0.4130372898303232,0.0,,1.8,0.8,2.2,16.4,13.0,1.8,0.8,1.870759837,1.315689891,710.6,404.8,621.8,310.2,153.2,233.6,193.4,71.4,1341.8,774.2,270.0,366.8,2.0,3.2,0.0,0.4,0.6006248139008965,0.3993751860991035,59,2019-02-23 16:15:00,7.1875,2.2,1.8,0.8,16.4,1.870759837,2.333333333333333,1.6666666666666667,0.6666666666666666,-0.7999999999999998,-1.2,0.1162643079600003,0.109756090868531,0.6370808672789304,1.702222222222222,0.6341209826870884,0.8,0.8,-0.8,1.7,-1.7000000000000002,-1.3999999999999986,1.5,-0.8,1.7,-0.5328817047999999,0.8630051340000002,-173.10000000000002,184.2,-160.29999999999995,203.8,65.30000000000001,-76.6,-70.4,43.1,-616.3,256.79999999999995,43.0,-108.8,1.5,-0.7000000000000002,0.5,0.0999999999999999,-0.1103275488947679,0.1103275488947679,1,realmadrid,barcelona,2.75,3.7,2.45,0.3489558271581176,0.2593590607256279,0.3916851121162544,True,-1.7000000000000002,-0.8,1.7,-1.3999999999999986,-0.5328817047999999,0.8630051340000002,-173.10000000000002,-160.29999999999995,65.30000000000001,-70.4,-0.11032754889476792,-616.3,43.0,1.5,0.5,-1.833333333333333,-0.6666666666666667,1.8333333333333335,292.8125,-57,-0.04308942864630849,-0.1599392787100371,0.7255555555555555,-0.2210836928567652
