match_id,competition_id,season_id,match_date,kick_off,home_team_id,home_team,away_team_id,away_team,home_score,away_score,competition_stage,stadium,referee,outcome,goal_margin,season,home_form_5_goals_for,home_form_5_goals_against,home_form_5_points,home_form_5_shots_for,home_form_5_shots_against,home_form_5_shot_goals_for,home_form_5_shot_goals_against,home_form_5_xg_for,home_form_5_xg_against,home_form_5_passes_for,home_form_5_passes_against,home_form_5_completed_passes_for,home_form_5_completed_passes_against,home_form_5_pressures_for,home_form_5_pressures_against,home_form_5_carries_final_third_for,home_form_5_carries_final_third_against,home_form_5_set_pieces_for,home_form_5_set_pieces_against,home_form_5_defensive_actions_for,home_form_5_defensive_actions_against,home_form_5_yellow_cards_for,home_form_5_yellow_cards_against,home_form_5_red_cards_for,home_form_5_red_cards_against,home_form_5_event_share_for,home_form_5_event_share_against,home_matches_played_before,home_history_max_kickoff,home_rest_days,home_form5_points,home_form5_goals_for,home_form5_goals_against,home_form5_shots_for,home_form5_xg_for,home_form3_points,home_form3_goals_for,home_form3_goals_against,home_momentum_points,home_momentum_goals_for,home_momentum_xg_for,home_shot_conv_5,home_possession_share_5,home_pressure_rate_5,home_set_piece_share_5,home_home_win_rate_5,home_away_win_rate_5,away_form_5_goals_for,away_form_5_goals_against,away_form_5_points,away_form_5_shots_for,away_form_5_shots_against,away_form_5_shot_goals_for,away_form_5_shot_goals_against,away_form_5_xg_for,away_form_5_xg_against,away_form_5_passes_for,away_form_5_passes_against,away_form_5_completed_passes_for,away_form_5_completed_passes_against,away_form_5_pressures_for,away_form_5_pressures_against,away_form_5_carries_final_third_for,away_form_5_carries_final_third_against,away_form_5_set_pieces_for,away_form_5_set_pieces_against,away_form_5_defensive_actions_for,away_form_5_defensive_actions_against,away_form_5_yellow_cards_for,away_form_5_yellow_cards_against,away_form_5_red_cards_for,away_form_5_red_cards_against,away_form_5_event_share_for,away_form_5_event_share_against,away_matches_played_before,away_history_max_kickoff,away_rest_days,away_form5_points,away_form5_goals_for,away_form5_goals_against,away_form5_shots_for,away_form5_xg_for,away_form3_points,away_form3_goals_for,away_form3_goals_against,away_momentum_points,away_momentum_goals_for,away_momentum_xg_for,away_shot_conv_5,away_possession_share_5,away_pressure_rate_5,away_set_piece_share_5,away_home_win_rate_5,away_away_win_rate_5,diff_form_5_goals_for,diff_form_5_goals_against,diff_form_5_points,diff_form_5_shots_for,diff_form_5_shots_against,diff_form_5_shot_goals_for,diff_form_5_shot_goals_against,diff_form_5_xg_for,diff_form_5_xg_against,diff_form_5_passes_for,diff_form_5_passes_against,diff_form_5_completed_passes_for,diff_form_5_completed_passes_against,diff_form_5_pressures_for,diff_form_5_pressures_against,diff_form_5_carries_final_third_for,diff_form_5_carries_final_third_against,diff_form_5_set_pieces_for,diff_form_5_set_pieces_against,diff_form_5_defensive_actions_for,diff_form_5_defensive_actions_against,diff_form_5_yellow_cards_for,diff_form_5_yellow_cards_against,diff_form_5_red_cards_for,diff_form_5_red_cards_against,diff_form_5_event_share_for,diff_form_5_event_share_against,season_idx,odds_tagged,market_p_H,market_p_D,market_p_A
9870,11,1,2018-04-07,2018-04-07 20:45:00,217,Barcelona,205,Leganés,3,1,Regular Season,Spotify Camp Nou,Ricardo De Burgos Bengoetxea,H,2,2017/2018,2.4,0.8,2.2,17.0,11.6,2.4,0.8,1.67132580614,1.0883128148199999,628.2,416.0,537.8,322.2,122.8,169.0,133.6,77.6,1268.8,789.2,240.0,310.2,1.6,2.6,0.0,0.0,0.5802649364601129,0.41973506353988715,29,2018-03-31 20:45:00,7.0,2.2,2.4,0.8,17.0,1.67132580614,2.3333333333333335,1.6666666666666667,0.6666666666666666,0.0,0.3999999999999999,-0.1382294851200001,0.1411764622837375,0.6016088866102194,1.3644444444444443,0.6165208937723416,0.8,0.6,0.0,3.0,0.0,18.0,11.0,0.0,3.0,1.2832229555,1.76472795,319.0,653.0,218.0,555.0,201.0,120.0,72.0,79.0,755.0,1349.0,339.0,257.0,1.0,2.0,0.0,0.0,0.3689900426742532,0.6310099573257468,1,2017-11-18 16:15:00,140.1875,0.0,0.0,3.0,18.0,1.2832229555,0.0,0.0,3.0,,,,0.0,0.3281893000738793,2.2333333333333334,0.35884030401195804,,,2.4,-2.2,2.2,-1.0,0.5999999999999996,2.4,-2.2,0.38810285063999994,-0.6764151351800001,309.20000000000005,-237.0,319.79999999999995,-232.8,-78.2,49.0,61.599999999999994,-1.4000000000000057,513.8,-559.8,-99.0,53.19999999999999,0.6000000000000001,0.6000000000000001,0.0,0.0,0.21127489378585967,-0.21127489378585967,0,False,,,
9880,11,1,2018-04-14,2018-04-14 16:15:00,217,Barcelona,207,Valencia,2,1,Regular Season,Spotify Camp Nou,Carlos del Cerro Grande,H,1,2017/2018,1.8,0.8,2.2,15.2,11.8,1.8,0.8,1.5899583277400002,1.06644671842,650.0,408.4,557.0,312.6,116.4,170.6,136.6,76.6,1327.8,766.2,238.0,319.0,1.8,3.2,0.0,0.0,0.5874368306648903,0.4125631693351098,30,2018-04-07 20:45:00,6.8125,2.2,1.8,0.8,15.2,1.5899583277400002,2.3333333333333335,2.3333333333333335,1.0,0.0,-0.40000000000000013,-0.3046287007199999,0.11842104484072075,0.6141345421257232,1.2933333333333334,0.634097420900622,0.8,0.6,1.0,1.0,1.0,9.0,12.0,1.0,1.0,1.100298345,0.9133596747,356.0,798.0,269.0,684.0,216.0,125.0,66.0,204.0,675.0,1586.0,362.0,250.0,4.0,0.0,0.0,0.0,0.36031984007996004,0.63968015992004,1,2017-11-26 20:45:00,138.8125,1.0,1.0,1.0,9.0,1.100298345,1.0,1.0,1.0,,,,0.11111109876543349,0.3084922007725371,2.4,0.29854046868706746,,,0.8,-0.19999999999999996,1.2000000000000002,6.199999999999999,-0.1999999999999993,0.8,-0.19999999999999996,0.48965998274000033,0.15308704371999993,294.0,-389.6,288.0,-371.4,-99.6,45.599999999999994,70.6,-127.4,652.8,-819.8,-124.0,69.0,-2.2,3.2,0.0,0.0,0.22711699058493023,-0.22711699058493023,0,False,,,
9889,11,1,2018-04-17,2018-04-17 21:00:00,209,Celta Vigo,217,Barcelona,2,2,Regular Season,Abanca-Balaídos,David Fernández Borbalan,D,0,2017/2018,2.0,2.0,1.0,10.0,22.0,2.0,2.0,1.673003012,3.29798127,425.0,775.0,331.0,671.0,179.0,128.0,39.0,211.0,675.0,1237.0,328.0,269.0,6.0,3.0,0.0,0.0,0.3824451410658307,0.6175548589341693,1,2017-12-02 13:00:00,136.33333333333334,1.0,2.0,2.0,10.0,1.673003012,1.0,2.0,2.0,,,,0.19999998000000202,0.35416666637152777,1.988888888888889,0.3530334726187063,,,2.0,0.8,2.6,15.6,12.8,2.0,0.8,1.7073108215399997,1.2624837966399998,676.4,429.2,583.4,335.2,118.8,167.6,157.4,88.6,1317.6,745.8,242.6,316.2,1.6,2.4,0.0,0.0,0.5888775216164049,0.41112247838359506,31,2018-04-14 16:15:00,3.1979166666666665,2.6,2.0,0.8,15.6,1.7073108215399997,2.3333333333333335,2.3333333333333335,1.3333333333333333,0.8,0.0,0.05143641113999986,0.1282051199868513,0.6117945001702293,1.32,0.638557719958051,0.8,0.4,0.0,1.2,-1.6,-5.6,9.2,0.0,1.2,-0.03430780953999979,2.0354974733600004,-251.39999999999998,345.8,-252.39999999999998,335.8,60.2,-39.599999999999994,-118.4,122.4,-642.5999999999999,491.20000000000005,85.4,-47.19999999999999,4.4,0.6000000000000001,0.0,0.0,-0.20643238055057422,0.20643238055057422,0,False,,,
9912,11,1,2018-04-29,2018-04-29 20:45:00,219,RC Deportivo La Coruña,217,Barcelona,2,4,Regular Season,Estadio Abanca-Riazor,Ricardo De Burgos Bengoetxea,A,-2,2017/2018,0.0,4.0,0.0,10.0,23.0,0.0,4.0,0.310851873,6.151456335000001,451.0,687.0,351.0,607.0,181.0,114.0,79.0,123.0,698.0,866.0,304.0,235.0,1.0,0.0,0.0,0.0,0.41668748438671,0.58331251561329,1,2017-12-17 20:45:00,133.0,0.0,0.0,4.0,10.0,0.310851873,0.0,0.0,4.0,,,,0.0,0.396309314238744,2.011111111111111,0.4462915598169491,,,2.2,1.2,2.2,15.0,15.4,2.2,1.2,1.9154422786,1.70562755578,655.8,433.2,561.4,339.6,134.8,178.2,153.0,96.8,1228.4,731.6,255.4,316.2,1.2,2.6,0.2,0.0,0.5798937497684739,0.42010625023152615,32,2018-04-17 21:00:00,11.989583333333334,2.2,2.2,1.2,15.0,1.9154422786,2.3333333333333335,2.3333333333333335,1.3333333333333333,0.0,0.20000000000000018,0.20730107685999988,0.14666665688888955,0.6022038561963232,1.4977777777777779,0.6267346935577884,0.8,0.2,-2.2,2.8,-2.2,-5.0,7.6,-2.2,2.8,-1.6045904056,4.445828779220001,-204.79999999999995,253.8,-210.39999999999998,267.4,46.19999999999999,-64.19999999999999,-74.0,26.200000000000003,-530.4000000000001,134.39999999999998,48.599999999999994,-81.19999999999999,-0.19999999999999996,-2.6,-0.2,0.0,-0.16320626538176386,0.16320626538176386,0,False,,,
9924,11,1,2018-05-06,2018-05-06 20:45:00,217,Barcelona,220,Real Madrid,2,2,Regular Season,Spotify Camp Nou,Alejandro José Hernández Hernández,D,0,2017/2018,2.6,1.6,2.2,15.8,16.8,2.6,1.6,2.2492177444,2.0268149427799997,677.2,434.2,584.4,346.4,133.8,168.2,175.8,105.0,1318.6,764.6,244.8,305.8,1.0,2.4,0.2,0.0,0.5827770828115637,0.41722291718843635,33,2018-04-29 20:45:00,7.0,2.2,2.6,1.6,15.8,2.2492177444,2.3333333333333335,2.6666666666666665,1.6666666666666667,-0.3999999999999999,0.20000000000000018,0.42628591186,0.16455695161031952,0.6093215758418916,1.4866666666666668,0.6329685096807948,1.0,0.2,0.0,3.0,0.0,13.0,18.0,0.0,3.0,0.9102945754,3.343821991,495.0,597.0,405.0,525.0,295.0,224.0,110.0,107.0,632.0,924.0,381.0,332.0,2.0,2.0,1.0,0.0,0.467934650085345,0.5320653499146549,1,2017-12-23 13:00:00,134.32291666666666,0.0,0.0,3.0,13.0,0.9102945754,0.0,0.0,3.0,,,,0.0,0.4532967028815964,3.2777777777777777,0.4061696655487341,,,2.6,-1.4,2.2,2.8000000000000007,-1.1999999999999993,2.6,-1.4,1.338923169,-1.3170070482200003,182.20000000000005,-162.8,179.39999999999998,-178.60000000000002,-161.2,-55.80000000000001,65.80000000000001,-2.0,686.5999999999999,-159.39999999999998,-136.2,-26.19999999999999,-1.0,0.3999999999999999,-0.8,0.0,0.11484243272621869,-0.11484243272621858,0,False,,,
9928,11,1,2018-05-09,2018-05-09 20:00:00,217,Barcelona,222,Villarreal,5,1,Regular Season,Spotify Camp Nou,,H,4,2017/2018,2.6,1.6,2.2,14.0,16.0,2.6,1.6,2.0415219432000002,1.8583463641199998,663.8,461.4,573.4,378.2,124.0,170.4,161.0,109.6,1261.4,768.0,230.4,300.0,1.6,3.0,0.4,0.0,0.563937900092883,0.436062099907117,34,2018-05-06 20:45:00,2.96875,2.2,2.6,1.6,14.0,2.0415219432000002,1.6666666666666667,2.6666666666666665,2.0,0.0,0.20000000000000018,0.3701961370600002,0.18571427244898056,0.589939565775027,1.3777777777777778,0.6215630232474805,0.8,0.2,0.0,2.0,0.0,9.0,16.0,0.0,2.0,0.566564353,3.222045162,382.0,809.0,298.0,719.0,199.0,215.0,41.0,212.0,987.0,1644.0,308.0,306.0,2.0,1.0,1.0,0.0,0.35218757553782937,0.6478124244621707,1,2017-12-10 20:45:00,149.96875,0.0,0.0,2.0,9.0,0.566564353,0.0,0.0,2.0,,,,0.0,0.32073887462574396,2.2111111111111112,0.375142531214313,,,2.6,-0.3999999999999999,2.2,5.0,0.0,2.6,-0.3999999999999999,1.4749575902000003,-1.3636987978800004,281.79999999999995,-347.6,275.4,-340.8,-75.0,-44.599999999999994,120.0,-102.4,274.4000000000001,-876.0,-77.6,-6.0,-0.3999999999999999,2.0,-0.6,0.0,0.21175032455505366,-0.21175032455505371,0,False,,,
9948,11,1,2018-05-20,2018-05-20 20:45:00,217,Barcelona,210,Real Sociedad,1,0,Regular Season,Spotify Camp Nou,José Luis Munuera Montero,H,1,2017/2018,3.0,1.6,2.2,14.2,17.8,3.0,1.6,2.1763699062,1.97815832292,648.4,495.8,561.4,416.6,133.8,176.4,164.8,116.6,1119.6,758.0,231.6,292.0,1.2,2.8,0.4,0.0,0.5462091399051433,0.4537908600948568,35,2018-05-09 20:00:00,11.03125,2.2,3.0,1.6,14.2,2.1763699062,2.3333333333333335,3.6666666666666665,1.6666666666666667,0.0,1.2,0.5864115784599999,0.21126759075580348,0.5666841456330325,1.4866666666666668,0.5962931398613692,0.8,0.2,2.0,4.0,0.0,13.0,11.0,2.0,4.0,0.8557110539999999,1.1561278670000001,501.0,500.0,410.0,424.0,241.0,233.0,133.0,89.0,1033.0,1165.0,337.0,321.0,2.0,2.0,0.0,0.0,0.5010840108401085,0.4989159891598916,1,2018-01-14 20:45:00,126.0,0.0,2.0,4.0,13.0,0.8557110539999999,0.0,2.0,4.0,,,,0.15384614201183525,0.500499499999501,2.6777777777777776,0.46997270224296056,,,1.0,-2.4,2.2,1.1999999999999993,6.800000000000001,1.0,-2.4,1.3206588522000002,0.8220304559199998,147.39999999999998,-4.199999999999989,151.39999999999998,-7.399999999999977,-107.19999999999999,-56.599999999999994,31.80000000000001,27.599999999999994,86.59999999999991,-407.0,-105.4,-29.0,-0.8,0.7999999999999998,0.4,0.0,0.04512512906503485,-0.0451251290650348,0,False,,,
15946,11,4,2018-08-18,2018-08-18 22:15:00,217,Barcelona,206,Deportivo Alavés,3,0,Regular Season,Spotify Camp Nou,José María Sánchez Martínez,H,3,2018/2019,2.8,1.4,2.2,14.2,17.0,2.8,1.4,2.1036330176,1.671476413,632.4,488.2,548.2,409.2,127.6,170.2,157.2,112.0,1106.6,739.0,226.8,282.4,1.4,2.8,0.4,0.0,0.5457982679047337,0.4542017320952664,36,2018-05-20 20:45:00,90.0625,2.2,2.8,1.4,14.2,2.1036330176,2.3333333333333335,2.6666666666666665,1.0,-0.3999999999999999,0.7999999999999998,0.3963221960600003,0.19718308470541657,0.5643405313543275,1.4177777777777778,0.5995882094713978,0.8,0.2,0.5,2.0,0.0,9.0,20.5,0.5,2.0,0.7181529167,2.2257928921500003,267.0,776.0,176.5,681.5,215.5,82.5,27.5,252.5,557.5,1530.0,370.5,193.5,2.0,1.5,0.0,0.0,0.31648213345767084,0.6835178665423292,2,2018-01-28 20:45:00,202.0625,0.0,0.5,2.0,9.0,0.7181529167,0.0,0.5,2.0,,,,0.05555554938271674,0.25599232957239465,2.3944444444444444,0.26706586813553734,,0.0,2.3,-0.6000000000000001,2.2,5.199999999999999,-3.5,2.3,-0.6000000000000001,1.3854801009,-0.5543164791500004,365.4,-287.8,371.70000000000005,-272.3,-87.9,87.69999999999999,129.7,-140.5,549.0999999999999,-791.0,-143.7,88.89999999999998,-0.6000000000000001,1.2999999999999998,0.4,0.0,0.2293161344470629,-0.22931613444706278,1,False,,,
15978,11,4,2018-09-15,2018-09-15 16:15:00,210,Real Sociedad,217,Barcelona,1,2,Regular Season,Reale Arena,Carlos del Cerro Grande,A,-1,2018/2019,1.0,2.5,0.0,13.0,11.5,1.0,2.5,0.7706262875,1.2121141135000002,451.5,571.0,369.5,497.5,193.0,162.0,102.5,132.5,878.0,1147.0,297.0,265.0,2.0,2.5,0.0,0.0,0.45590158977881823,0.5440984102211818,2,2018-05-20 20:45:00,117.8125,0.0,1.0,2.5,13.0,0.7706262875,0.0,1.0,2.5,,,,0.07692307100591762,0.4415647917441909,2.1444444444444444,0.43358024669946654,0.0,,3.6,0.6,3.0,18.2,10.0,3.4,0.6,2.4221906748,0.7670781566,710.8,373.2,627.8,292.4,97.2,146.8,191.6,57.4,1246.6,675.0,194.4,264.6,1.0,2.0,0.0,0.0,0.623731303396253,0.3762686966037469,39,2018-09-02 18:30:00,12.90625,3.0,3.6,0.6,18.2,2.4221906748,3.0,4.0,0.6666666666666666,0.7999999999999998,1.0,0.3806687315999997,0.18681317654872656,0.6557195565906645,1.08,0.6487302244750571,0.8,0.4,-2.6,1.9,-3.0,-5.199999999999999,1.5,-2.4,1.9,-1.6515643873,0.4450359569000002,-259.29999999999995,197.8,-258.29999999999995,205.10000000000002,95.8,15.199999999999989,-89.1,75.1,-368.5999999999999,472.0,102.6,0.39999999999997726,1.0,0.5,0.0,0.0,-0.16782971361743482,0.16782971361743487,1,False,,,
15986,11,4,2018-09-23,2018-09-23 20:45:00,217,Barcelona,211,Girona,2,2,Regular Season,Spotify Camp Nou,Jesús Gil Manzano,D,0,2018/2019,3.0,0.6,3.0,18.0,7.6,2.8,0.6,2.1195963802,0.6990013828,734.2,343.4,646.6,259.6,88.2,134.2,187.0,48.4,1327.8,661.2,193.8,261.2,1.2,1.6,0.0,0.0,0.6431418143932929,0.3568581856067072,40,2018-09-15 16:15:00,8.1875,3.0,3.0,0.6,18.0,2.1195963802,3.0,3.6666666666666665,1.0,0.7999999999999998,0.0,-0.056773526000000185,0.1555555469135807,0.6813288783580839,0.98,0.6675716437066004,0.8,0.4,0.5,4.5,0.0,12.0,15.5,0.5,3.5,0.92577239985,1.8131114985,384.5,613.5,291.5,523.5,202.5,139.5,59.0,101.0,825.5,1196.5,317.5,251.5,2.0,0.5,0.0,0.0,0.4172709784574703,0.5827290215425298,2,2018-02-24 20:45:00,211.0,0.0,0.5,4.5,12.0,0.92577239985,0.0,0.5,4.5,,,,0.04166666319444474,0.3852705406961217,2.25,0.4082591491551636,,0.0,2.5,-3.9,3.0,6.0,-7.9,2.3,-2.9,1.19382398035,-1.1141101157,349.70000000000005,-270.1,355.1,-263.9,-114.3,-5.300000000000011,128.0,-52.6,502.29999999999995,-535.3,-123.69999999999999,9.699999999999989,-0.8,1.1,0.0,0.0,0.22587083593582258,-0.22587083593582263,1,False,,,
15998,11,4,2018-09-26,2018-09-26 20:00:00,205,Leganés,217,Barcelona,2,1,Regular Season,Estadio Municipal de Butarque,Alberto Undiano Mallenco,H,1,2018/2019,0.5,3.0,0.0,14.5,11.5,0.5,3.0,0.9694795327500001,2.0008124174999997,330.5,698.0,233.0,601.0,187.5,114.0,63.0,117.0,710.0,1481.5,336.0,245.0,2.5,2.0,0.0,0.0,0.3636033676305429,0.6363966323694572,2,2018-04-07 20:45:00,171.96875,0.0,0.5,3.0,14.5,0.9694795327500001,0.0,0.5,3.0,,,,0.03448275624256854,0.3213417595319963,2.0833333333333335,0.32397900966279763,0.0,,3.2,1.0,2.6,19.8,6.4,3.0,1.0,2.1664733529999998,0.7757335416,758.8,338.2,671.6,253.6,92.8,146.6,187.2,40.8,1315.2,649.6,190.6,273.8,1.2,2.2,0.2,0.0,0.6510656992876936,0.34893430071230647,41,2018-09-23 20:45:00,2.96875,2.6,3.2,1.0,19.8,2.1664733529999998,2.3333333333333335,4.0,1.6666666666666667,0.3999999999999999,0.40000000000000036,0.06284033539999978,0.15151514386287152,0.691704648412302,1.031111111111111,0.6693811071511699,0.8,0.6,-2.7,2.0,-2.6,-5.300000000000001,5.1,-2.5,2.0,-1.1969938202499997,1.2250788758999998,-428.29999999999995,359.8,-438.6,347.4,94.7,-32.599999999999994,-124.19999999999999,76.2,-605.2,831.9,145.4,-28.80000000000001,1.3,-0.20000000000000018,-0.2,0.0,-0.28746233165715074,0.28746233165715074,1,False,,,
16010,11,4,2018-09-29,2018-09-29 16:15:00,217,Barcelona,215,Athletic Club,1,1,Regular Season,Spotify Camp Nou,,D,0,2018/2019,2.8,1.4,2.0,16.6,7.6,2.6,1.4,1.7449039603999998,0.9314939112000001,746.4,342.4,659.2,257.6,99.8,166.6,177.2,50.2,1283.8,694.8,196.4,286.0,1.6,2.6,0.2,0.0,0.6425477056217528,0.35745229437824727,42,2018-09-26 20:00:00,2.84375,2.0,2.8,1.4,16.6,1.7449039603999998,1.3333333333333333,1.6666666666666667,1.6666666666666667,-0.6000000000000001,-0.20000000000000018,-0.4648596662000002,0.15662649658876523,0.6855253483784668,1.1088888888888888,0.6488426156631746,0.8,0.6,0.0,2.0,0.0,13.5,17.0,0.0,2.0,0.9727396225,2.0914351635,421.0,614.5,312.0,512.0,208.5,115.0,81.0,95.0,741.0,1164.0,347.0,246.0,1.5,3.0,0.0,0.0,0.43291684404776465,0.5670831559522354,2,2018-03-18 16:15:00,195.0,0.0,0.0,2.0,13.5,0.9727396225,0.0,0.0,2.0,,,,0.0,0.40656687551273113,2.316666666666667,0.3889763777485688,,0.0,2.8,-0.6000000000000001,2.0,3.1000000000000014,-9.4,2.6,-0.6000000000000001,0.7721643378999998,-1.1599412523,325.4,-272.1,347.20000000000005,-254.39999999999998,-108.7,51.599999999999994,96.19999999999999,-44.8,542.8,-469.20000000000005,-150.6,40.0,0.10000000000000009,-0.3999999999999999,0.2,0.0,0.20963086157398814,-0.20963086157398808,1,False,,,
16023,11,4,2018-10-07,2018-10-07 20:45:00,207,Valencia,217,Barcelona,1,1,Regular Season,Estadio de Mestalla,José Luis González González,D,0,2018/2019,1.0,1.5,0.5,13.0,12.0,1.0,1.5,1.6596247078,1.27257223885,398.0,760.0,317.5,660.5,196.0,123.5,80.5,209.0,746.5,1390.0,333.5,241.5,3.0,1.0,0.0,0.0,0.3844923243977201,0.6155076756022799,2,2018-04-14 16:15:00,176.1875,0.5,1.0,1.5,13.0,1.6596247078,0.5,1.0,1.5,,,,0.07692307100591762,0.34369602733705,2.1777777777777776,0.3494032294175506,0.0,,2.8,1.6,1.6,18.4,7.8,2.6,1.6,2.1439083053999997,0.9608993652000001,759.2,327.8,671.6,240.4,104.8,179.0,180.6,44.0,1321.0,676.4,212.6,304.8,2.0,3.0,0.2,0.0,0.6555760874680502,0.34442391253194987,43,2018-09-29 16:15:00,8.1875,1.6,2.8,1.6,18.4,2.1439083053999997,0.6666666666666666,1.3333333333333333,1.6666666666666667,-1.0,0.3999999999999999,0.42171796739999956,0.14130434014650325,0.6984360619149622,1.1644444444444444,0.6613597673668971,0.8,0.6,-1.7999999999999998,-0.10000000000000009,-1.1,-5.399999999999999,4.2,-1.6,-0.10000000000000009,-0.4842835975999997,0.31167287364999996,-361.20000000000005,432.2,-354.1,420.1,91.2,-55.5,-100.1,165.0,-574.5,713.6,120.9,-63.30000000000001,1.0,-2.0,-0.2,0.0,-0.2710837630703301,0.27108376307033005,1,False,,,
16029,11,4,2018-10-20,2018-10-20 20:45:00,217,Barcelona,213,Sevilla,4,2,Regular Season,Spotify Camp Nou,,H,2,2018/2019,1.4,1.4,1.2,14.4,8.4,1.4,1.4,1.3205837793,0.9832146857999999,826.0,329.8,731.4,241.0,106.2,193.0,212.8,44.8,1390.8,605.6,213.2,322.2,2.2,3.0,0.2,0.0,0.6688520665321842,0.33114793346781585,44,2018-10-07 20:45:00,13.0,1.2,1.4,1.4,14.4,1.3205837793,0.6666666666666666,1.0,1.3333333333333333,-1.8,-2.2,-1.1016068955,0.09722221547067948,0.7146565143496656,1.18,0.6966539768099308,0.6,0.6,1.5,2.0,0.5,14.5,19.0,1.5,2.0,1.5439374176499998,1.9623657260000003,506.5,631.5,419.0,540.0,163.0,125.0,103.5,176.0,820.0,1148.0,294.0,249.0,1.0,0.5,0.0,0.0,0.45471758589979483,0.5452824141002052,2,2018-03-31 20:45:00,203.0,0.5,1.5,2.0,14.5,1.5439374176499998,0.5,1.5,2.0,,,,0.10344826872770561,0.4450790857248865,1.8111111111111111,0.41666666645494577,,0.0,-0.10000000000000009,-0.6000000000000001,0.7,-0.09999999999999964,-10.6,-0.10000000000000009,-0.6000000000000001,-0.22335363834999988,-0.9791510402000003,319.5,-301.7,312.4,-299.0,-56.8,68.0,109.30000000000001,-131.2,570.8,-542.4,-80.80000000000001,73.19999999999999,1.2000000000000002,2.5,0.2,0.0,0.21413448063238938,-0.21413448063238932,1,False,,,
16056,11,4,2018-11-11,2018-11-11 16:15:00,217,Barcelona,218,Real Betis,3,4,Regular Season,Spotify Camp Nou,Antonio Miguel Mateu Lahoz,A,-1,2018/2019,1.8,1.6,1.2,16.6,10.6,1.8,1.4,1.5204347895599999,1.1381268976,773.4,348.0,684.8,258.6,114.0,196.0,201.0,57.4,1392.2,681.6,217.2,321.4,2.0,3.0,0.2,0.0,0.6445166468997652,0.35548335310023493,45,2018-10-20 20:45:00,21.8125,1.2,1.8,1.6,16.6,1.5204347895599999,1.6666666666666667,2.0,1.3333333333333333,-1.8,-1.2,-0.5991615906400001,0.1084337284076067,0.6896736216428805,1.2666666666666666,0.6713279965901592,0.6,0.6,0.0,3.5,0.0,5.0,14.5,0.0,3.0,0.269661599,1.691171803,483.5,628.0,399.0,539.0,268.0,158.0,88.0,157.5,934.0,1044.0,377.0,257.0,1.5,2.0,0.0,0.0,0.46211482819787786,0.5378851718021221,2,2018-01-21 20:45:00,293.8125,0.0,0.0,3.5,5.0,0.269661599,0.0,0.0,3.5,,,,0.0,0.4349977503958634,2.977777777777778,0.4721941352516713,,0.0,1.8,-1.9,1.2,11.600000000000001,-3.9000000000000004,1.8,-1.6,1.25077319056,-0.5530449054,289.9,-280.0,285.79999999999995,-280.4,-154.0,38.0,113.0,-100.1,458.20000000000005,-362.4,-159.8,64.39999999999998,0.5,1.0,0.2,0.0,0.18240181870188732,-0.1824018187018872,1,False,,,
16073,11,4,2018-11-24,2018-11-24 20:45:00,212,Atlético Madrid,217,Barcelona,1,1,Regular Season,Estádio Cívitas Metropolitano,Jesús Gil Manzano,D,0,2018/2019,0.5,1.0,0.5,5.0,16.0,0.5,1.0,0.29636912765,1.20130396135,418.5,706.5,318.5,606.0,173.0,108.5,76.5,193.0,684.0,1304.5,339.5,225.5,2.5,2.0,0.0,0.0,0.40757360058489167,0.5924263994151083,2,2018-03-04 16:15:00,265.1875,0.5,0.5,1.0,5.0,0.29636912765,0.5,0.5,1.0,,,,0.099999980000004,0.3719999996693333,1.9222222222222223,0.3439778725954348,0.0,,2.0,2.0,1.0,16.4,12.2,2.0,1.8,2.05447801856,1.3286032098000002,727.8,362.4,636.0,274.0,123.4,176.0,189.0,63.6,1387.6,706.2,232.8,306.0,2.0,2.6,0.2,0.0,0.6262336441550093,0.37376635584499074,46,2018-11-11 16:15:00,13.1875,1.0,2.0,2.0,16.4,2.05447801856,1.3333333333333333,2.6666666666666665,2.3333333333333335,-1.6,-1.2000000000000002,-0.11199533443999998,0.12195121207614561,0.6675839289418602,1.3711111111111112,0.6627185019282077,0.6,0.6,-1.5,-1.0,-0.5,-11.399999999999999,3.8000000000000007,-1.5,-0.8,-1.7581088909099998,-0.12729924845000018,-309.29999999999995,344.1,-317.5,332.0,49.599999999999994,-67.5,-112.5,129.4,-703.5999999999999,598.3,106.69999999999999,-80.5,0.5,-0.6000000000000001,-0.2,0.0,-0.2186600435701176,0.2186600435701176,1,False,,,
