match_id,competition_id,season_id,match_date,kick_off,home_team_id,home_team,away_team_id,away_team,home_score,away_score,competition_stage,stadium,referee,outcome,goal_margin,season,home_form_5_goals_for,home_form_5_goals_against,home_form_5_points,home_form_5_shots_for,home_form_5_shots_against,home_form_5_shot_goals_for,home_form_5_shot_goals_against,home_form_5_xg_for,home_form_5_xg_against,home_form_5_passes_for,home_form_5_passes_against,home_form_5_completed_passes_for,home_form_5_completed_passes_against,home_form_5_pressures_for,home_form_5_pressures_against,home_form_5_carries_final_third_for,home_form_5_carries_final_third_against,home_form_5_set_pieces_for,home_form_5_set_pieces_against,home_form_5_defensive_actions_for,home_form_5_defensive_actions_against,home_form_5_yellow_cards_for,home_form_5_yellow_cards_against,home_form_5_red_cards_for,home_form_5_red_cards_against,home_form_5_event_share_for,home_form_5_event_share_against,home_matches_played_before,home_history_max_kickoff,home_rest_days,home_form5_points,home_form5_goals_for,home_form5_goals_against,home_form5_shots_for,home_form5_xg_for,home_form3_points,home_form3_goals_for,home_form3_goals_against,home_momentum_points,home_momentum_goals_for,home_momentum_xg_for,home_shot_conv_5,home_possession_share_5,home_pressure_rate_5,home_set_piece_share_5,home_home_win_rate_5,home_away_win_rate_5,away_form_5_goals_for,away_form_5_goals_against,away_form_5_points,away_form_5_shots_for,away_form_5_shots_against,away_form_5_shot_goals_for,away_form_5_shot_goals_against,away_form_5_xg_for,away_form_5_xg_against,away_form_5_passes_for,away_form_5_passes_against,away_form_5_completed_passes_for,away_form_5_completed_passes_against,away_form_5_pressures_for,away_form_5_pressures_against,away_form_5_carries_final_third_for,away_form_5_carries_final_third_against,away_form_5_set_pieces_for,away_form_5_set_pieces_against,away_form_5_defensive_actions_for,away_form_5_defensive_actions_against,away_form_5_yellow_cards_for,away_form_5_yellow_cards_against,away_form_5_red_cards_for,away_form_5_red_cards_against,away_form_5_event_share_for,away_form_5_event_share_against,away_matches_played_before,away_history_max_kickoff,away_rest_days,away_form5_points,away_form5_goals_for,away_form5_goals_against,away_form5_shots_for,away_form5_xg_for,away_form3_points,away_form3_goals_for,away_form3_goals_against,away_momentum_points,away_momentum_goals_for,away_momentum_xg_for,away_shot_conv_5,away_possession_share_5,away_pressure_rate_5,away_set_piece_share_5,away_home_win_rate_5,away_away_win_rate_5,diff_form_5_goals_for,diff_form_5_goals_against,diff_form_5_points,diff_form_5_shots_for,diff_form_5_shots_against,diff_form_5_shot_goals_for,diff_form_5_shot_goals_against,diff_form_5_xg_for,diff_form_5_xg_against,diff_form_5_passes_for,diff_form_5_passes_against,diff_form_5_completed_passes_for,diff_form_5_completed_passes_against,diff_form_5_pressures_for,diff_form_5_pressures_against,diff_form_5_carries_final_third_for,diff_form_5_carries_final_third_against,diff_form_5_set_pieces_for,diff_form_5_set_pieces_against,diff_form_5_defensive_actions_for,diff_form_5_defensive_actions_against,diff_form_5_yellow_cards_for,diff_form_5_yellow_cards_against,diff_form_5_red_cards_for,diff_form_5_red_cards_against,diff_form_5_event_share_for,diff_form_5_event_share_against,season_idx,odds_tagged,market_p_H,market_p_D,market_p_A,split,prediction,abs_error
16086,11,4,2018-12-08,2018-12-08 20:45:00,214,Espanyol,217,Barcelona,0,4,Regular Season,Stage Front Stadium,,A,-4,2018/2019,0.5,3.0,0.5,8.0,16.5,0.5,3.0,0.5169885265,1.96104401,253.5,709.5,155.5,610.5,195.0,132.0,55.5,143.5,733.5,1632.5,340.0,242.5,5.0,2.0,0.0,0.0,0.3221062504099055,0.6778937495900945,2,2018-02-04 16:15:00,307.1875,0.5,0.5,3.0,8.0,0.5169885265,0.5,0.5,3.0,,,,0.0624999921875009,0.2632398751160541,2.1666666666666665,0.3100169060397224,0.0,,2.2,1.6,1.6,15.0,11.8,2.2,1.4,1.66947893736,1.2252745398000002,714.2,407.6,632.0,328.2,140.4,165.0,187.8,77.2,1353.6,772.4,245.0,289.4,2.0,3.0,0.2,0.0,0.6041296682519817,0.3958703317480183,48,2018-12-02 18:30:00,6.09375,1.6,2.2,1.6,15.0,1.66947893736,1.3333333333333333,2.0,1.6666666666666667,0.0,-0.5999999999999996,-0.4744293680399998,0.1466666568888895,0.6366553747221826,1.56,0.6366886168218774,0.4,0.4,-1.7000000000000002,1.4,-1.1,-7.0,4.699999999999999,-1.7000000000000002,1.6,-1.1524904108599998,0.7357694701999995,-460.7000000000001,301.9,-476.5,282.3,54.6,-33.0,-132.3,66.3,-620.0999999999999,860.1,95.0,-46.89999999999998,3.0,-1.0,-0.2,0.0,-0.2820234178420762,0.2820234178420762,1,False,,,,test,-0.7476349206349205,3.2523650793650796
16056,11,4,2018-11-11,2018-11-11 16:15:00,217,Barcelona,218,Real Betis,3,4,Regular Season,Spotify Camp Nou,Antonio Miguel Mateu Lahoz,A,-1,2018/2019,1.8,1.6,1.2,16.6,10.6,1.8,1.4,1.52043478956,1.1381268976,773.4,348.0,684.8,258.6,114.0,196.0,201.0,57.4,1392.2,681.6,217.2,321.4,2.0,3.0,0.2,0.0,0.6445166468997652,0.3554833531002349,45,2018-10-20 20:45:00,21.8125,1.2,1.8,1.6,16.6,1.52043478956,1.6666666666666667,2.0,1.3333333333333333,-1.8,-1.2,-0.5991615906400001,0.1084337284076067,0.6896736216428805,1.2666666666666666,0.6713279965901592,0.6,0.6,0.0,3.5,0.0,5.0,14.5,0.0,3.0,0.269661599,1.691171803,483.5,628.0,399.0,539.0,268.0,158.0,88.0,157.5,934.0,1044.0,377.0,257.0,1.5,2.0,0.0,0.0,0.4621148281978778,0.5378851718021221,2,2018-01-21 20:45:00,293.8125,0.0,0.0,3.5,5.0,0.269661599,0.0,0.0,3.5,,,,0.0,0.4349977503958634,2.977777777777778,0.4721941352516713,,0.0,1.8,-1.9,1.2,11.6,-3.9,1.8,-1.6,1.25077319056,-0.5530449054,289.9,-280.0,285.79999999999995,-280.4,-154.0,38.0,113.0,-100.1,458.2000000000001,-362.4,-159.8,64.39999999999998,0.5,1.0,0.2,0.0,0.1824018187018873,-0.1824018187018872,1,False,,,,test,2.195253968253968,3.195253968253968
16095,11,4,2018-12-16,2018-12-16 20:45:00,221,Levante UD,217,Barcelona,0,5,Regular Season,Estadio Ciudad de Valencia,José Luis González González,A,-5,2018/2019,0.0,3.0,0.0,9.0,16.0,0.0,3.0,0.6839044459999999,2.366960571,303.0,723.0,223.0,658.0,212.0,150.0,45.0,174.0,764.0,1699.0,333.0,260.0,4.0,0.0,0.0,0.0,0.3387053451517593,0.6612946548482407,1,2018-01-07 16:15:00,343.1875,0.0,0.0,3.0,9.0,0.6839044459999999,0.0,0.0,3.0,,,,0.0,0.2953216371390627,2.355555555555556,0.3101908240721921,,,2.8,1.4,2.0,16.4,12.8,2.8,1.2,2.05273326026,1.1949484242,630.6,439.0,552.0,358.6,151.6,153.6,135.6,93.0,1251.8,852.4,260.8,276.8,1.6,2.8,0.2,0.0,0.5699931407600549,0.4300068592399451,49,2018-12-08 20:45:00,8.0,2.0,2.8,1.4,16.4,2.05273326026,2.333333333333333,2.333333333333333,0.3333333333333333,0.8,1.4,0.7321494809599998,0.1707316969066038,0.5895661924181318,1.6844444444444444,0.5949054269580338,0.4,0.4,-2.8,1.6,-2.0,-7.399999999999999,3.1999999999999997,-2.8,1.8,-1.3688288142599998,1.1720121467999998,-327.6,284.0,-329.0,299.4,60.400000000000006,-3.5999999999999943,-90.6,81.0,-487.8,846.6,72.19999999999999,-16.80000000000001,2.4,-2.8,-0.2,0.0,-0.2312877956082956,0.2312877956082956,1,False,,,,test,-1.890873015873016,3.109126984126984
15986,11,4,2018-09-23,2018-09-23 20:45:00,217,Barcelona,211,Girona,2,2,Regular Season,Spotify Camp Nou,Jesús Gil Manzano,D,0,2018/2019,3.0,0.6,3.0,18.0,7.6,2.8,0.6,2.1195963802,0.6990013828,734.2,343.4,646.6,259.6,88.2,134.2,187.0,48.4,1327.8,661.2,193.8,261.2,1.2,1.6,0.0,0.0,0.6431418143932929,0.3568581856067072,40,2018-09-15 16:15:00,8.1875,3.0,3.0,0.6,18.0,2.1195963802,3.0,3.6666666666666665,1.0,0.7999999999999998,0.0,-0.0567735260000001,0.1555555469135807,0.6813288783580839,0.98,0.6675716437066004,0.8,0.4,0.5,4.5,0.0,12.0,15.5,0.5,3.5,0.92577239985,1.8131114985,384.5,613.5,291.5,523.5,202.5,139.5,59.0,101.0,825.5,1196.5,317.5,251.5,2.0,0.5,0.0,0.0,0.4172709784574703,0.5827290215425298,2,2018-02-24 20:45:00,211.0,0.0,0.5,4.5,12.0,0.92577239985,0.0,0.5,4.5,,,,0.0416666631944447,0.3852705406961217,2.25,0.4082591491551636,,0.0,2.5,-3.9,3.0,6.0,-7.9,2.3,-2.9,1.19382398035,-1.1141101157,349.70000000000005,-270.1,355.1,-263.9,-114.3,-5.300000000000011,128.0,-52.6,502.3,-535.3,-123.7,9.699999999999989,-0.8,1.1,0.0,0.0,0.2258708359358225,-0.2258708359358226,1,False,,,,test,2.553126984126984,2.553126984126984
16010,11,4,2018-09-29,2018-09-29 16:15:00,217,Barcelona,215,Athletic Club,1,1,Regular Season,Spotify Camp Nou,,D,0,2018/2019,2.8,1.4,2.0,16.6,7.6,2.6,1.4,1.7449039603999998,0.9314939112,746.4,342.4,659.2,257.6,99.8,166.6,177.2,50.2,1283.8,694.8,196.4,286.0,1.6,2.6,0.2,0.0,0.6425477056217528,0.3574522943782472,42,2018-09-26 20:00:00,2.84375,2.0,2.8,1.4,16.6,1.7449039603999998,1.3333333333333333,1.6666666666666667,1.6666666666666667,-0.6000000000000001,-0.2000000000000001,-0.4648596662000002,0.1566264965887652,0.6855253483784668,1.1088888888888888,0.6488426156631746,0.8,0.6,0.0,2.0,0.0,13.5,17.0,0.0,2.0,0.9727396225,2.0914351635,421.0,614.5,312.0,512.0,208.5,115.0,81.0,95.0,741.0,1164.0,347.0,246.0,1.5,3.0,0.0,0.0,0.4329168440477646,0.5670831559522354,2,2018-03-18 16:15:00,195.0,0.0,0.0,2.0,13.5,0.9727396225,0.0,0.0,2.0,,,,0.0,0.4065668755127311,2.316666666666667,0.3889763777485688,,0.0,2.8,-0.6000000000000001,2.0,3.1000000000000014,-9.4,2.6,-0.6000000000000001,0.7721643378999998,-1.1599412523,325.4,-272.1,347.20000000000005,-254.4,-108.7,51.6,96.2,-44.8,542.8,-469.2000000000001,-150.6,40.0,0.1,-0.3999999999999999,0.2,0.0,0.2096308615739881,-0.209630861573988,1,False,,,,test,2.115587301587302,2.115587301587302
16157,11,4,2019-02-02,2019-02-02 18:30:00,217,Barcelona,207,Valencia,2,2,Regular Season,Spotify Camp Nou,Alberto Undiano Mallenco,D,0,2018/2019,2.4,0.4,3.0,11.8,11.0,2.4,0.4,1.5404597414,1.06760590334,701.8,387.4,610.8,294.4,111.4,176.0,125.4,83.4,1275.8,731.6,214.0,301.6,2.2,2.6,0.0,0.2,0.610850594370046,0.389149405629954,55,2019-01-27 16:15:00,6.09375,3.0,2.4,0.4,11.8,1.5404597414,3.0,2.6666666666666665,0.3333333333333333,1.0,-0.6000000000000001,-0.6281729446400002,0.2033898132720497,0.6443261103155288,1.237777777777778,0.6355484703419604,0.8,0.6,1.0,1.3333333333333333,0.6666666666666666,12.0,11.333333333333334,1.0,1.3333333333333333,1.5651896275333332,0.9806971967333332,380.6666666666667,851.6666666666666,298.3333333333333,752.0,197.33333333333331,111.33333333333331,68.33333333333333,260.0,658.0,1499.3333333333333,331.0,219.33333333333331,2.6666666666666665,1.3333333333333333,0.0,0.0,0.3527093364295745,0.6472906635704255,3,2018-10-07 20:45:00,117.90625,0.6666666666666666,1.0,1.3333333333333333,12.0,1.5651896275333332,0.6666666666666666,1.0,1.3333333333333333,,,,0.0833333263888894,0.3088991071337037,2.1925925925925926,0.3050061803283346,0.0,0.0,1.4,-0.9333333333333332,2.333333333333333,-0.1999999999999993,-0.3333333333333339,1.4,-0.9333333333333332,-0.0247298861333333,0.0869087066066667,321.13333333333327,-464.26666666666665,312.46666666666664,-457.6,-85.93333333333334,64.66666666666667,57.06666666666668,-176.6,617.8,-767.7333333333332,-117.0,82.26666666666668,-0.4666666666666663,1.2666666666666668,0.0,0.2,0.2581412579404714,-0.2581412579404715,1,False,,,,test,1.954396825396825,1.954396825396825
15998,11,4,2018-09-26,2018-09-26 20:00:00,205,Leganés,217,Barcelona,2,1,Regular Season,Estadio Municipal de Butarque,Alberto Undiano Mallenco,H,1,2018/2019,0.5,3.0,0.0,14.5,11.5,0.5,3.0,0.96947953275,2.0008124175,330.5,698.0,233.0,601.0,187.5,114.0,63.0,117.0,710.0,1481.5,336.0,245.0,2.5,2.0,0.0,0.0,0.3636033676305429,0.6363966323694572,2,2018-04-07 20:45:00,171.96875,0.0,0.5,3.0,14.5,0.96947953275,0.0,0.5,3.0,,,,0.0344827562425685,0.3213417595319963,2.083333333333333,0.3239790096627976,0.0,,3.2,1.0,2.6,19.8,6.4,3.0,1.0,2.166473353,0.7757335416,758.8,338.2,671.6,253.6,92.8,146.6,187.2,40.8,1315.2,649.6,190.6,273.8,1.2,2.2,0.2,0.0,0.6510656992876936,0.3489343007123064,41,2018-09-23 20:45:00,2.96875,2.6,3.2,1.0,19.8,2.166473353,2.333333333333333,4.0,1.6666666666666667,0.3999999999999999,0.4000000000000003,0.0628403353999997,0.1515151438628715,0.691704648412302,1.031111111111111,0.6693811071511699,0.8,0.6,-2.7,2.0,-2.6,-5.300000000000001,5.1,-2.5,2.0,-1.1969938202499997,1.2250788758999998,-428.3,359.8,-438.6,347.4,94.7,-32.599999999999994,-124.2,76.2,-605.2,831.9,145.4,-28.80000000000001,1.3,-0.2000000000000001,-0.2,0.0,-0.2874623316571507,0.2874623316571507,1,False,,,,test,-0.7596349206349207,1.7596349206349207
16317,11,4,2019-05-19,2019-05-19 16:15:00,322,Eibar,217,Barcelona,2,2,Regular Season,Estadio Municipal de Ipurúa,,D,0,2018/2019,0.3333333333333333,3.6666666666666665,0.0,14.333333333333334,9.333333333333334,0.3333333333333333,3.6666666666666665,0.8920735506666667,1.9930963806666664,467.0,624.6666666666666,357.0,526.3333333333334,158.66666666666666,131.33333333333334,110.33333333333331,70.33333333333333,740.6666666666666,1101.3333333333333,286.3333333333333,262.6666666666667,1.6666666666666667,1.0,0.3333333333333333,0.0,0.4415890392114778,0.558410960788522,3,2019-01-13 18:30:00,125.90625,0.0,0.3333333333333333,3.6666666666666665,14.333333333333334,0.8920735506666667,0.0,0.3333333333333333,3.6666666666666665,,,,0.0232558123309898,0.4277862591501195,1.7629629629629628,0.4020991673531853,0.0,0.0,1.8,0.2,3.0,16.6,8.4,1.6,0.2,1.8451204224,0.70926987474,743.4,382.6,652.6,290.0,158.2,251.2,195.8,67.6,1482.2,796.8,271.6,376.0,1.8,2.8,0.0,0.2,0.6201164905015972,0.3798835094984029,69,2019-05-12 18:30:00,6.90625,3.0,1.8,0.2,16.6,1.8451204224,3.0,1.6666666666666667,0.0,0.3999999999999999,-0.9999999999999998,-0.0120731584999997,0.096385536362317,0.6602131432857786,1.7577777777777777,0.6503729703157645,1.0,0.8,-1.4666666666666668,3.4666666666666663,-3.0,-2.2666666666666675,0.9333333333333336,-1.2666666666666668,3.4666666666666663,-0.953046871733333,1.2838265059266667,-276.4,242.0666666666666,-295.6,236.33333333333337,0.4666666666666685,-119.86666666666665,-85.46666666666668,2.7333333333333343,-741.5333333333334,304.5333333333333,14.733333333333292,-113.33333333333331,-0.1333333333333333,-1.7999999999999998,0.3333333333333333,-0.2,-0.1785274512901193,0.1785274512901191,1,False,,,,test,-1.600888888888889,1.600888888888889
16215,11,4,2019-03-17,2019-03-17 20:45:00,218,Real Betis,217,Barcelona,1,4,Regular Season,Estadio Benito Villamarín,,A,-3,2018/2019,1.3333333333333333,3.333333333333333,1.0,8.333333333333334,16.333333333333332,1.3333333333333333,3.0,0.8536356913333334,2.5183483250000003,471.6666666666667,597.6666666666666,391.3333333333333,510.0,214.33333333333331,159.0,80.33333333333333,144.0,885.3333333333334,1043.6666666666667,332.3333333333333,261.6666666666667,2.0,2.333333333333333,0.0,0.3333333333333333,0.4622481381216863,0.5377518618783136,3,2018-11-11 16:15:00,126.1875,1.0,1.3333333333333333,3.333333333333333,8.333333333333334,0.8536356913333334,1.0,1.3333333333333333,3.333333333333333,,,,0.1599999808000023,0.4410847876174394,2.3814814814814818,0.4589597371043927,0.0,0.0,1.8,0.6,2.6,13.8,13.0,1.8,0.6,1.9273803131,0.8750893075,669.2,423.0,584.2,330.6,172.2,227.4,184.8,83.0,1265.6,863.0,296.4,354.0,1.4,3.4,0.0,0.2,0.5855203232515007,0.4144796767484991,61,2019-03-09 18:30:00,8.09375,2.6,1.8,0.6,13.8,1.9273803131,3.0,2.6666666666666665,1.0,0.0,-0.5999999999999999,0.2757233420999998,0.1304347731569005,0.6127082946230468,1.913333333333333,0.5945692001340932,0.8,0.8,-0.4666666666666668,2.7333333333333334,-1.6,-5.466666666666667,3.333333333333332,-0.4666666666666668,2.4,-1.0737446217666664,1.6432590175,-197.53333333333336,174.66666666666663,-192.86666666666676,179.39999999999998,42.13333333333336,-68.4,-104.46666666666668,61.0,-380.26666666666654,180.66666666666677,35.93333333333334,-92.33333333333331,0.6000000000000001,-1.0666666666666664,0.0,0.1333333333333333,-0.1232721851298143,0.1232721851298144,1,False,,,,test,-1.627222222222222,1.372777777777778
16275,11,4,2019-04-23,2019-04-23 21:30:00,206,Deportivo Alavés,217,Barcelona,0,2,Regular Season,Estadio de Mendizorroza,,A,-2,2018/2019,0.3333333333333333,2.333333333333333,0.0,7.0,22.0,0.3333333333333333,2.333333333333333,0.5761384824666667,2.3705033281,260.0,823.0,172.33333333333334,727.6666666666666,191.0,78.33333333333333,22.33333333333333,257.6666666666667,539.0,1596.3333333333333,340.0,185.0,2.0,1.0,0.0,0.0,0.2972897015891826,0.7027102984108172,3,2018-08-18 22:15:00,247.96875,0.0,0.3333333333333333,2.333333333333333,7.0,0.5761384824666667,0.0,0.3333333333333333,2.333333333333333,,,,0.0476190408163275,0.2400738686610582,2.1222222222222222,0.252419606500584,0.0,0.0,2.8,1.2,2.6,15.0,10.0,2.8,1.2,1.7152096733999995,1.03188637454,650.4,459.0,568.4,372.4,201.6,232.0,188.0,80.2,1269.4,867.2,306.6,343.2,2.4,2.6,0.0,0.4,0.5703824885619428,0.4296175114380572,66,2019-04-20 20:45:00,3.03125,2.6,2.8,1.2,15.0,1.7152096733999995,2.333333333333333,2.6666666666666665,1.6666666666666667,0.0,0.9999999999999998,-0.2121706397,0.186666654222223,0.5862628442525122,2.24,0.5941215011728346,0.8,0.6,-2.4666666666666663,1.1333333333333335,-2.6,-8.0,12.0,-2.4666666666666663,1.1333333333333335,-1.139071190933333,1.33861695356,-390.4,364.0,-396.0666666666666,355.26666666666665,-10.599999999999994,-153.66666666666669,-165.66666666666666,177.4666666666667,-730.4000000000001,729.1333333333332,33.39999999999998,-158.2,-0.3999999999999999,-1.6,0.0,-0.4,-0.2730927869727602,0.2730927869727599,1,False,,,,test,-0.6576507936507936,1.3423492063492064
