feature,importance
prematch_away_form_5_set_pieces_for,0.24187518555738077
prematch_away_matches_played_before,0.1777665660852828
prematch_home_form_5_carries_final_third_against,0.15783437315306162
prematch_diff_form_5_yellow_cards_against,0.051859913048724476
prematch_home_form5_shots_for,0.04868520922395758
prematch_diff_form_5_set_pieces_against,0.045406749711798394
prematch_home_form_5_yellow_cards_for,0.029654854662470097
prematch_home_form_5_shots_for,0.028811335826397465
prematch_home_form5_xg_for,0.024884857924935347
prematch_home_form_5_set_pieces_against,0.018733469593069114
prematch_diff_form_5_pressures_for,0.017867622146320216
prematch_home_form_5_xg_for,0.017674247923799024
prematch_away_form_5_completed_passes_against,0.01614258524504454
prematch_diff_form_5_shots_for,0.014442866587962925
prematch_home_momentum_xg_for,0.012063892466359622
prematch_diff_form_5_xg_for,0.009754364248863424
prematch_away_form_5_yellow_cards_for,0.008671441431198931
prematch_diff_form_5_defensive_actions_for,0.007744171568166382
prematch_diff_form_5_points,0.007597310272643288
prematch_home_form_5_shots_against,0.006601663149251438
prematch_away_form_5_pressures_against,0.005727101982741613
prematch_home_form_5_pressures_for,0.004796621114850787
prematch_home_form_5_pressures_against,0.0042175648247982185
prematch_home_form_5_yellow_cards_against,0.003910586846463194
prematch_home_form_5_event_share_against,0.0035761447813233167
prematch_away_form_5_yellow_cards_against,0.0032132484708414575
prematch_home_pressure_rate_5,0.0028378290041874443
current_score_diff,0.002339277927208403
prematch_away_momentum_goals_for,0.002328002351749714
prematch_home_form_5_defensive_actions_against,0.0023088397036360327
prematch_away_form_5_passes_against,0.0018717468900254315
prematch_diff_form_5_passes_against,0.0018178627193176833
prematch_away_form_5_event_share_against,0.0017477351445566273
prematch_away_form_5_shots_against,0.0014592661382920955
prematch_home_form_5_xg_against,0.0013781542928733874
prematch_away_momentum_xg_for,0.001310653916524894
current_away_goals,0.0011556916316400672
prematch_home_shot_conv_5,0.0010783054613050201
prematch_diff_form_5_pressures_against,0.0010621025243160462
prematch_home_form_5_shot_goals_against,0.000963873214431778
prematch_diff_form_5_xg_against,0.0009320911956871255
prematch_home_form_5_completed_passes_against,0.0008492432057961301
prematch_away_form_5_carries_final_third_for,0.0008459859329783578
prematch_diff_form_5_goals_against,0.0008069297477769228
prematch_home_form5_goals_against,0.0005554508512264382
prematch_away_form_5_event_share_for,0.0004193487384169902
prematch_away_form5_goals_against,0.00040445366882628395
prematch_home_form_5_defensive_actions_for,0.00038802607336727057
prematch_diff_form_5_completed_passes_for,0.0002298907915935639
prematch_away_form_5_carries_final_third_against,0.0002149641306216881
prematch_away_form_5_set_pieces_against,0.00018653047182673677
prematch_away_form_5_xg_against,0.00018638596571466222
prematch_home_momentum_goals_for,0.00011896880253956064
prematch_diff_form_5_carries_final_third_against,0.00011353153126692358
prematch_away_momentum_points,0.00010654266563552243
prematch_away_form_5_pressures_for,9.000752729978778e-05
prematch_away_pressure_rate_5,8.786266153218258e-05
prematch_diff_form_5_yellow_cards_for,8.329502669255437e-05
prematch_home_rest_days,7.2778302719314e-05
prematch_away_form_5_red_cards_against,6.568241820418127e-05
prematch_home_form_5_goals_against,4.2660470671151544e-05
prematch_diff_form_5_red_cards_against,1.9798046029339685e-05
prematch_away_form3_goals_against,6.282043131188542e-06
prematch_away_form_5_defensive_actions_against,9.626756458173255e-10
live_diff_recent_shots,0.0
live_diff_recent_shots_per_min,0.0
live_diff_event_share,0.0
live_diff_red_cards,0.0
live_diff_recent_event_rate,0.0
live_diff_recent_events,0.0
live_diff_recent_pressures,0.0
live_diff_shots,0.0
live_away_recent_passes_per_min,0.0
live_away_recent_pressures_per_min,0.0
live_away_recent_shots_per_min,0.0
live_away_event_share,0.0
live_away_red_cards,0.0
live_away_recent_event_rate,0.0
live_away_recent_events,0.0
live_away_recent_pressures,0.0
live_diff_set_pieces,0.0
live_diff_final_third_carries,0.0
live_diff_defensive_actions,0.0
live_diff_pressures,0.0
live_diff_completed_passes,0.0
live_diff_passes,0.0
live_diff_xg,0.0
live_away_xg,0.0
live_away_shots,0.0
live_home_recent_passes_per_min,0.0
live_home_recent_pressures_per_min,0.0
live_home_recent_shots_per_min,0.0
live_home_event_share,0.0
live_home_red_cards,0.0
live_home_recent_event_rate,0.0
live_home_recent_events,0.0
live_home_recent_pressures,0.0
live_home_recent_shots,0.0
live_home_set_pieces,0.0
live_home_final_third_carries,0.0
live_home_defensive_actions,0.0
live_home_pressures,0.0
live_home_completed_passes,0.0
live_home_passes,0.0
live_home_xg,0.0
live_home_shots,0.0
man_advantage_home,0.0
max_event_time_seconds_used,0.0
current_home_goals,0.0
max_event_minute_used,0.0
snapshot_time_seconds,0.0
snapshot_minute,0.0
live_away_recent_shots,0.0
live_away_set_pieces,0.0
live_away_final_third_carries,0.0
live_away_defensive_actions,0.0
live_away_pressures,0.0
live_away_completed_passes,0.0
live_away_passes,0.0
prematch_home_form_5_passes_for,0.0
prematch_home_form_5_completed_passes_for,0.0
prematch_away_form_5_completed_passes_for,0.0
prematch_away_form_5_shot_goals_against,0.0
prematch_away_form_5_xg_for,0.0
prematch_away_form_5_passes_for,0.0
prematch_away_form_5_goals_against,0.0
prematch_away_form_5_points,0.0
prematch_away_form_5_shots_for,0.0
prematch_away_form_5_shot_goals_for,0.0
prematch_home_away_win_rate_5,0.0
prematch_away_form_5_goals_for,0.0
prematch_home_home_win_rate_5,0.0
prematch_home_form5_goals_for,0.0
prematch_home_form3_goals_against,0.0
prematch_home_momentum_points,0.0
prematch_home_possession_share_5,0.0
prematch_home_set_piece_share_5,0.0
prematch_home_form3_points,0.0
prematch_home_form5_points,0.0
prematch_home_form3_goals_for,0.0
prematch_home_form_5_shot_goals_for,0.0
live_momentum_pressures,0.0
live_momentum_shots,0.0
prematch_home_form_5_goals_for,0.0
prematch_home_form_5_points,0.0
live_diff_recent_passes_per_min,0.0
live_diff_recent_pressures_per_min,0.0
prematch_home_form_5_set_pieces_for,0.0
prematch_home_form_5_carries_final_third_for,0.0
prematch_home_form_5_red_cards_for,0.0
prematch_home_form_5_red_cards_against,0.0
prematch_home_form_5_event_share_for,0.0
prematch_home_matches_played_before,0.0
prematch_home_form_5_passes_against,0.0
prematch_away_home_win_rate_5,0.0
prematch_away_away_win_rate_5,0.0
prematch_away_possession_share_5,0.0
prematch_away_shot_conv_5,0.0
prematch_away_form5_shots_for,0.0
prematch_away_set_piece_share_5,0.0
prematch_away_form3_points,0.0
prematch_away_form5_goals_for,0.0
prematch_away_form5_xg_for,0.0
prematch_away_rest_days,0.0
prematch_away_form5_points,0.0
prematch_away_form_5_defensive_actions_for,0.0
prematch_away_form_5_red_cards_for,0.0
prematch_away_form3_goals_for,0.0
prematch_diff_form_5_shot_goals_for,0.0
prematch_diff_form_5_carries_final_third_for,0.0
prematch_diff_form_5_completed_passes_against,0.0
prematch_diff_form_5_passes_for,0.0
prematch_diff_form_5_shot_goals_against,0.0
prematch_diff_form_5_goals_for,0.0
prematch_diff_form_5_shots_against,0.0
prematch_diff_form_5_defensive_actions_against,0.0
prematch_diff_form_5_set_pieces_for,0.0
prematch_diff_form_5_red_cards_for,0.0
prematch_diff_form_5_event_share_for,0.0
prematch_diff_form_5_event_share_against,0.0
season_idx,0.0
odds_tagged,0.0
market_p_H,0.0
market_p_D,0.0
market_p_A,0.0
