feature,importance
prematch_away_form_5_event_share_against,0.23546453
prematch_away_form_5_event_share_for,0.17596811
prematch_diff_form_5_goals_against,0.139326
prematch_home_shot_conv_5,0.059405245
prematch_away_form_5_set_pieces_for,0.044110123
prematch_home_form_5_red_cards_for,0.043910958
prematch_away_form_5_completed_passes_against,0.039729528
prematch_home_form_5_pressures_for,0.02299341
prematch_home_form_5_goals_for,0.022266356
prematch_away_form_5_xg_against,0.020394575
prematch_diff_form_5_xg_against,0.016995378
prematch_away_form_5_shots_for,0.0151418885
prematch_home_pressure_rate_5,0.012964088
prematch_away_form_5_red_cards_against,0.0127104055
prematch_diff_form_5_pressures_for,0.009485575
prematch_away_form_5_pressures_for,0.009118312
prematch_home_form_5_defensive_actions_for,0.008600804
prematch_home_form_5_xg_against,0.0085772965
prematch_home_form_5_shots_for,0.0080228355
prematch_home_form_5_carries_final_third_for,0.0077213305
live_home_event_share,0.007401186
live_away_event_share,0.0067597684
prematch_away_form_5_xg_for,0.0065552583
current_score_diff,0.005931992
prematch_home_form_5_completed_passes_for,0.005762258
prematch_away_form_5_yellow_cards_for,0.005412558
prematch_away_matches_played_before,0.0048361556
prematch_away_form_5_shots_against,0.0048209857
prematch_away_form_5_passes_against,0.0041941623
prematch_diff_form_5_yellow_cards_for,0.004023413
prematch_home_form_5_passes_for,0.0035800373
prematch_diff_form_5_defensive_actions_for,0.0035419306
prematch_home_form_5_passes_against,0.0034335528
prematch_home_form_5_points,0.0029617362
prematch_home_form_5_red_cards_against,0.0029369276
prematch_away_form_5_shot_goals_for,0.0017247468
prematch_home_form_5_shots_against,0.001051695
prematch_diff_form_5_passes_for,0.0010041798
prematch_away_form_5_goals_for,0.0009180808
prematch_diff_form_5_yellow_cards_against,0.00086664467
prematch_away_rest_days,0.0008503964
prematch_diff_form_5_goals_for,0.0008073408
live_home_xg,0.0005880134
prematch_away_form_5_pressures_against,0.0005028663
prematch_diff_form_5_completed_passes_for,0.00049921556
prematch_diff_form_5_xg_for,0.00047767357
prematch_away_form_5_defensive_actions_against,0.0004736977
prematch_away_form_5_passes_for,0.0004424417
prematch_away_form_5_completed_passes_for,0.00043718022
prematch_diff_form_5_pressures_against,0.00043566074
prematch_home_form5_xg_for,0.0003653699
live_diff_final_third_carries,0.0003422937
prematch_diff_form_5_red_cards_for,0.0003144642
prematch_away_form_5_carries_final_third_for,0.00030889592
prematch_home_momentum_points,0.00027380968
prematch_home_form_5_xg_for,0.0002714416
prematch_home_form5_goals_against,0.00025035403
prematch_home_momentum_xg_for,0.00022093675
prematch_home_form_5_set_pieces_against,0.00019051021
prematch_home_form_5_pressures_against,0.000179715
prematch_away_form_5_carries_final_third_against,0.00015291208
prematch_home_form_5_carries_final_third_against,0.00014545248
prematch_home_form_5_goals_against,0.00012273737
prematch_away_momentum_goals_for,0.00011931751
prematch_away_form_5_yellow_cards_against,0.00010429309
prematch_away_shot_conv_5,9.587069e-05
live_away_xg,9.1361915e-05
prematch_away_form_5_defensive_actions_for,8.170267e-05
prematch_home_form_5_yellow_cards_for,6.921248e-05
current_away_goals,5.755416e-05
live_diff_xg,5.6853583e-05
prematch_home_form5_shots_for,4.6499736e-05
live_diff_recent_shots_per_min,0.0
live_away_completed_passes,0.0
