feature,importance
prematch_home_form_5_shots_against,103
prematch_home_form_5_set_pieces_against,100
prematch_home_form_5_defensive_actions_for,100
prematch_home_form_5_yellow_cards_against,100
prematch_away_form_5_set_pieces_for,100
prematch_home_form_5_pressures_against,85
prematch_home_form_5_xg_for,85
prematch_away_form_5_completed_passes_against,84
live_diff_set_pieces,80
live_diff_passes,77
live_diff_final_third_carries,77
live_home_event_share,69
prematch_home_form_5_xg_against,50
live_diff_defensive_actions,39
live_diff_completed_passes,31
prematch_home_form_5_pressures_for,30
prematch_home_shot_conv_5,30
prematch_home_form_5_passes_for,30
prematch_home_form_5_goals_against,19
live_diff_pressures,14
live_home_completed_passes,13
live_away_recent_pressures,13
live_home_final_third_carries,13
prematch_home_form_5_shots_for,12
prematch_home_form_5_carries_final_third_against,10
prematch_home_form_5_goals_for,7
current_score_diff,5
live_away_xg,4
live_diff_event_share,4
live_momentum_pressures,4
prematch_away_form_5_points,3
live_diff_xg,2
live_away_final_third_carries,1
live_home_xg,1
max_event_minute_used,1
live_home_pressures,1
snapshot_minute,1
live_away_completed_passes,0
live_away_pressures,0
live_home_passes,0
live_away_passes,0
live_home_recent_passes_per_min,0
live_home_recent_pressures_per_min,0
live_home_recent_shots_per_min,0
live_home_red_cards,0
live_home_recent_events,0
live_home_recent_event_rate,0
live_home_recent_pressures,0
live_home_recent_shots,0
live_home_defensive_actions,0
live_home_set_pieces,0
live_home_shots,0
current_home_goals,0
snapshot_time_seconds,0
man_advantage_home,0
current_away_goals,0
max_event_time_seconds_used,0
live_diff_recent_shots_per_min,0
live_diff_red_cards,0
live_diff_recent_event_rate,0
live_diff_recent_events,0
live_diff_recent_shots,0
live_diff_recent_pressures,0
live_away_recent_passes_per_min,0
live_diff_shots,0
live_away_set_pieces,0
live_away_recent_shots,0
live_away_recent_events,0
live_away_recent_event_rate,0
live_away_red_cards,0
live_away_event_share,0
live_away_recent_shots_per_min,0
live_away_recent_pressures_per_min,0
live_away_shots,0
live_away_defensive_actions,0
prematch_home_form_5_shot_goals_for,0
prematch_home_form_5_completed_passes_for,0
live_momentum_shots,0
prematch_home_form_5_passes_against,0
prematch_home_form_5_carries_final_third_for,0
prematch_home_form_5_shot_goals_against,0
prematch_home_form_5_set_pieces_for,0
prematch_home_form_5_defensive_actions_against,0
prematch_home_form_5_yellow_cards_for,0
prematch_home_form_5_red_cards_for,0
prematch_home_form_5_red_cards_against,0
live_diff_recent_passes_per_min,0
prematch_home_form_5_points,0
prematch_home_form_5_completed_passes_against,0
prematch_home_matches_played_before,0
prematch_home_form_5_event_share_against,0
prematch_home_form_5_event_share_for,0
prematch_home_rest_days,0
prematch_home_form5_shots_for,0
prematch_home_form5_xg_for,0
prematch_home_form5_goals_for,0
prematch_home_form5_points,0
prematch_home_form3_goals_for,0
prematch_home_form3_goals_against,0
prematch_home_momentum_goals_for,0
prematch_home_momentum_points,0
prematch_home_momentum_xg_for,0
prematch_home_possession_share_5,0
prematch_home_form3_points,0
prematch_home_form5_goals_against,0
prematch_home_set_piece_share_5,0
prematch_home_pressure_rate_5,0
prematch_away_form_5_goals_for,0
prematch_home_home_win_rate_5,0
prematch_away_form_5_goals_against,0
prematch_away_form_5_shots_for,0
prematch_away_form_5_shots_against,0
prematch_home_away_win_rate_5,0
prematch_away_form_5_shot_goals_for,0
prematch_away_form_5_shot_goals_against,0
prematch_away_form_5_xg_against,0
prematch_away_form_5_xg_for,0
prematch_away_form_5_passes_for,0
prematch_away_form_5_passes_against,0
prematch_away_form_5_completed_passes_for,0
live_diff_recent_pressures_per_min,0
prematch_away_form_5_pressures_for,0
prematch_away_form_5_pressures_against,0
prematch_away_form_5_carries_final_third_for,0
prematch_away_form_5_carries_final_third_against,0
prematch_away_form_5_set_pieces_against,0
