feature,importance
away_form_5_event_share_for,0.4977699
home_form_5_defensive_actions_against,0.15489943
away_form_5_set_pieces_for,0.09295946
away_matches_played_before,0.07875639
away_form_5_passes_against,0.02842056
away_form_5_completed_passes_against,0.015810255
home_form_5_goals_against,0.012000352
home_form_5_set_pieces_against,0.010618748
home_form_5_shots_against,0.0105548
home_form_5_shot_goals_against,0.010164006
home_form_5_xg_for,0.009578211
home_form_5_shots_for,0.007858707
diff_form_5_yellow_cards_against,0.0074484143
home_form_5_carries_final_third_against,0.006267956
away_form_5_passes_for,0.006076903
away_score,0.005973679
home_momentum_goals_for,0.0059194597
home_form_5_yellow_cards_against,0.0028442198
away_form_5_yellow_cards_against,0.0027989226
away_form_5_pressures_against,0.0026387847
home_shot_conv_5,0.0024279682
home_rest_days,0.0023574508
away_form_5_red_cards_against,0.0022663474
home_form_5_pressures_for,0.0022355814
home_form_5_red_cards_against,0.0021849824
home_form_5_carries_final_third_for,0.0021412568
diff_form_5_yellow_cards_for,0.0019953519
home_score,0.0019392566
away_form_5_goals_for,0.0018574196
away_form3_goals_against,0.0009898328
home_form_5_defensive_actions_for,0.00091113587
home_form_5_xg_against,0.00089174014
away_form_5_shots_against,0.0008482399
home_form_5_passes_for,0.0007886274
away_form_5_yellow_cards_for,0.0007318092
home_team_id,0.00067748094
home_away_win_rate_5,0.0005222139
away_form_5_xg_against,0.0004827543
away_form_5_shot_goals_for,0.0004642474
diff_form_5_pressures_for,0.00038519266
home_form_5_passes_against,0.0003567714
home_form_5_points,0.00035266322
home_form_5_yellow_cards_for,0.00032095404
away_form_5_defensive_actions_against,0.00022157274
home_form_5_completed_passes_against,0.00022079684
away_form_5_goals_against,0.00021796723
diff_form_5_pressures_against,0.00019415098
away_team_id,0.00018324328
home_form_5_goals_for,0.00017329963
away_momentum_points,0.00013709016
diff_form_5_red_cards_for,0.00012352232
diff_form_5_passes_against,0.00012266028
away_form5_points,0.000113237285
away_form3_goals_for,9.586464e-05
away_momentum_xg_for,9.159104e-05
away_form_5_points,8.4272506e-05
home_form_5_red_cards_for,6.215251e-05
home_form5_goals_against,5.2892687e-05
home_form_5_shot_goals_for,4.7468617e-05
home_matches_played_before,4.728527e-05
away_form_5_shots_for,4.627144e-05
away_form_5_carries_final_third_against,4.254581e-05
home_form3_goals_for,3.8966507e-05
away_form_5_xg_for,3.6845897e-05
home_form_5_pressures_against,2.2429034e-05
diff_form_5_carries_final_third_against,2.2286607e-05
away_form_5_pressures_for,2.0610245e-05
away_form_5_defensive_actions_for,1.8020648e-05
away_form_5_shot_goals_against,1.05278705e-05
diff_form_5_points,1.04357005e-05
diff_form_5_goals_against,9.589873e-06
home_momentum_points,8.0140135e-06
away_rest_days,7.701866e-06
away_shot_conv_5,4.630879e-06
home_momentum_xg_for,3.634965e-06
away_pressure_rate_5,3.253658e-06
diff_form_5_xg_against,2.9017128e-06
away_momentum_goals_for,2.5503182e-06
away_form_5_completed_passes_for,1.9508138e-06
diff_form_5_shot_goals_against,1.8571739e-06
diff_form_5_defensive_actions_for,1.7608414e-06
home_form_5_event_share_for,1.6199639e-06
home_pressure_rate_5,9.628135e-07
home_form_5_completed_passes_for,8.618917e-07
away_form_5_red_cards_for,8.5811786e-07
diff_form_5_set_pieces_for,5.1695855e-07
diff_form_5_shots_against,3.7510887e-07
diff_form_5_carries_final_third_for,1.13709184e-07
home_form_5_set_pieces_for,1.12729325e-07
home_form5_shots_for,1.0485375e-07
diff_form_5_set_pieces_against,8.209491e-08
away_form_5_set_pieces_against,5.7087462e-08
diff_form_5_defensive_actions_against,4.7789023e-08
away_form_5_carries_final_third_for,2.1338069e-08
away_form5_shots_for,1.4358233e-08
diff_form_5_completed_passes_against,1.3214783e-08
season_id,0.0
competition_id,0.0
home_home_win_rate_5,0.0
home_form5_xg_for,0.0
home_form5_points,0.0
home_form5_goals_for,0.0
home_form3_points,0.0
home_form3_goals_against,0.0
home_possession_share_5,0.0
home_set_piece_share_5,0.0
home_form_5_event_share_against,0.0
away_form_5_event_share_against,0.0
away_set_piece_share_5,0.0
away_possession_share_5,0.0
away_form5_xg_for,0.0
away_form5_goals_against,0.0
away_form5_goals_for,0.0
away_form3_points,0.0
away_away_win_rate_5,0.0
away_home_win_rate_5,0.0
diff_form_5_passes_for,0.0
diff_form_5_completed_passes_for,0.0
diff_form_5_shots_for,0.0
diff_form_5_goals_for,0.0
diff_form_5_shot_goals_for,0.0
diff_form_5_xg_for,0.0
diff_form_5_red_cards_against,0.0
diff_form_5_event_share_for,0.0
diff_form_5_event_share_against,0.0
season_idx,0.0
odds_tagged,0.0
market_p_H,0.0
market_p_D,0.0
market_p_A,0.0
