feature,importance
away_set_piece_share_5,0.037233084
away_form_5_set_pieces_for,0.032397542
diff_form_5_shot_goals_against,0.027258849
home_form_5_defensive_actions_against,0.024376765
home_form_5_xg_for,0.023044797
diff_form_5_pressures_against,0.022307644
diff_form_5_defensive_actions_for,0.021266581
away_form_5_event_share_for,0.020894954
away_form_5_passes_against,0.02042161
home_form5_shots_for,0.020292422
away_form_5_completed_passes_against,0.019389968
home_form_5_carries_final_third_against,0.019079242
away_matches_played_before,0.019024732
away_score,0.018852942
home_form_5_shot_goals_against,0.017830467
away_form_5_defensive_actions_against,0.017533334
home_form_5_goals_against,0.017278343
away_form_5_pressures_against,0.01693146
diff_form_5_xg_for,0.016546039
away_form3_goals_against,0.01632713
home_form5_xg_for,0.016138308
away_form_5_set_pieces_against,0.015915025
diff_form_5_goals_against,0.015848301
away_form_5_passes_for,0.015667768
away_form_5_xg_for,0.015135392
diff_form_5_carries_final_third_against,0.015011824
away_form_5_red_cards_against,0.014540899
away_form_5_defensive_actions_for,0.012457167
home_form_5_goals_for,0.012311997
home_form_5_pressures_for,0.012058987
diff_form_5_yellow_cards_against,0.011848395
away_team_id,0.011680121
home_form_5_carries_final_third_for,0.011554838
home_shot_conv_5,0.011180059
home_momentum_xg_for,0.0111492025
diff_form_5_goals_for,0.0109853735
home_form3_goals_for,0.010940345
home_pressure_rate_5,0.010761083
away_momentum_points,0.010687317
away_form_5_carries_final_third_against,0.01067518
away_form5_xg_for,0.010475834
home_rest_days,0.010459218
home_form_5_defensive_actions_for,0.010288495
home_form_5_yellow_cards_against,0.010079326
diff_form_5_pressures_for,0.009500438
home_form_5_shots_for,0.009418016
away_form_5_yellow_cards_against,0.00923822
home_matches_played_before,0.008811152
away_form_5_completed_passes_for,0.008454323
away_form_5_red_cards_for,0.008423079
diff_form_5_yellow_cards_for,0.008407224
home_form_5_red_cards_against,0.0082554575
away_form_5_carries_final_third_for,0.0076956074
home_form_5_shot_goals_for,0.007611395
diff_form_5_red_cards_for,0.0073258397
home_score,0.0070701065
away_form_5_points,0.0070349677
home_form_5_shots_against,0.0066095144
away_form3_points,0.006422758
away_pressure_rate_5,0.006316214
home_form_5_passes_against,0.0062761554
home_form_5_passes_for,0.0062504085
away_form_5_yellow_cards_for,0.0060177906
home_form_5_pressures_against,0.005647716
away_form_5_shots_against,0.0056060473
away_form_5_goals_against,0.0053526224
home_form_5_completed_passes_for,0.005318253
away_momentum_xg_for,0.0050640134
away_momentum_goals_for,0.004918227
home_form_5_yellow_cards_for,0.004873461
away_form_5_xg_against,0.0046417513
away_form_5_pressures_for,0.0045389524
away_form_5_shots_for,0.0044327304
home_team_id,0.003964665
diff_form_5_passes_against,0.003795635
home_form_5_completed_passes_against,0.0037617174
away_form5_points,0.0036454157
home_momentum_goals_for,0.003297154
home_momentum_points,0.0032609627
away_shot_conv_5,0.0032486245
away_form5_shots_for,0.003167036
diff_form_5_carries_final_third_for,0.00295801
home_form_5_red_cards_for,0.0028848862
diff_form_5_completed_passes_for,0.0028516166
diff_form_5_shot_goals_for,0.0028183658
diff_form_5_shots_against,0.0028027697
home_form_5_set_pieces_for,0.0027889865
away_form_5_goals_for,0.0027676197
away_form_5_shot_goals_for,0.0027645184
away_form3_goals_for,0.0027279933
diff_form_5_set_pieces_against,0.0026663924
diff_form_5_points,0.0025329157
diff_form_5_xg_against,0.0024839544
away_form_5_shot_goals_against,0.0024696416
away_rest_days,0.0024388754
diff_form_5_completed_passes_against,0.002430173
diff_form_5_passes_for,0.0021808138
diff_form_5_set_pieces_for,0.0017549513
home_form_5_points,0.0016117592
home_form_5_xg_against,0.0014515063
home_form5_points,0.0013445467
diff_form_5_red_cards_against,0.0013167091
diff_form_5_event_share_for,0.00014099156
competition_id,0.0
season_id,0.0
home_form5_goals_for,0.0
home_form_5_event_share_for,0.0
home_form_5_set_pieces_against,0.0
home_form_5_event_share_against,0.0
home_form5_goals_against,0.0
home_form3_points,0.0
home_form3_goals_against,0.0
home_possession_share_5,0.0
home_set_piece_share_5,0.0
home_home_win_rate_5,0.0
home_away_win_rate_5,0.0
away_away_win_rate_5,0.0
away_home_win_rate_5,0.0
away_form5_goals_for,0.0
away_form_5_event_share_against,0.0
away_possession_share_5,0.0
away_form5_goals_against,0.0
diff_form_5_shots_for,0.0
diff_form_5_defensive_actions_against,0.0
diff_form_5_event_share_against,0.0
season_idx,0.0
odds_tagged,0.0
market_p_H,0.0
market_p_D,0.0
market_p_A,0.0
