match_id,competition_id,season_id,match_date,kick_off,home_team_id,home_team,away_team_id,away_team,home_score,away_score,competition_stage,stadium,referee,outcome,goal_margin,season,home_form_5_goals_for,home_form_5_goals_against,home_form_5_points,home_form_5_shots_for,home_form_5_shots_against,home_form_5_shot_goals_for,home_form_5_shot_goals_against,home_form_5_xg_for,home_form_5_xg_against,home_form_5_passes_for,home_form_5_passes_against,home_form_5_completed_passes_for,home_form_5_completed_passes_against,home_form_5_pressures_for,home_form_5_pressures_against,home_form_5_carries_final_third_for,home_form_5_carries_final_third_against,home_form_5_set_pieces_for,home_form_5_set_pieces_against,home_form_5_defensive_actions_for,home_form_5_defensive_actions_against,home_form_5_yellow_cards_for,home_form_5_yellow_cards_against,home_form_5_red_cards_for,home_form_5_red_cards_against,home_form_5_event_share_for,home_form_5_event_share_against,home_matches_played_before,home_history_max_kickoff,home_rest_days,home_form5_points,home_form5_goals_for,home_form5_goals_against,home_form5_shots_for,home_form5_xg_for,home_form3_points,home_form3_goals_for,home_form3_goals_against,home_momentum_points,home_momentum_goals_for,home_momentum_xg_for,home_shot_conv_5,home_possession_share_5,home_pressure_rate_5,home_set_piece_share_5,home_home_win_rate_5,home_away_win_rate_5,away_form_5_goals_for,away_form_5_goals_against,away_form_5_points,away_form_5_shots_for,away_form_5_shots_against,away_form_5_shot_goals_for,away_form_5_shot_goals_against,away_form_5_xg_for,away_form_5_xg_against,away_form_5_passes_for,away_form_5_passes_against,away_form_5_completed_passes_for,away_form_5_completed_passes_against,away_form_5_pressures_for,away_form_5_pressures_against,away_form_5_carries_final_third_for,away_form_5_carries_final_third_against,away_form_5_set_pieces_for,away_form_5_set_pieces_against,away_form_5_defensive_actions_for,away_form_5_defensive_actions_against,away_form_5_yellow_cards_for,away_form_5_yellow_cards_against,away_form_5_red_cards_for,away_form_5_red_cards_against,away_form_5_event_share_for,away_form_5_event_share_against,away_matches_played_before,away_history_max_kickoff,away_rest_days,away_form5_points,away_form5_goals_for,away_form5_goals_against,away_form5_shots_for,away_form5_xg_for,away_form3_points,away_form3_goals_for,away_form3_goals_against,away_momentum_points,away_momentum_goals_for,away_momentum_xg_for,away_shot_conv_5,away_possession_share_5,away_pressure_rate_5,away_set_piece_share_5,away_home_win_rate_5,away_away_win_rate_5,diff_form_5_goals_for,diff_form_5_goals_against,diff_form_5_points,diff_form_5_shots_for,diff_form_5_shots_against,diff_form_5_shot_goals_for,diff_form_5_shot_goals_against,diff_form_5_xg_for,diff_form_5_xg_against,diff_form_5_passes_for,diff_form_5_passes_against,diff_form_5_completed_passes_for,diff_form_5_completed_passes_against,diff_form_5_pressures_for,diff_form_5_pressures_against,diff_form_5_carries_final_third_for,diff_form_5_carries_final_third_against,diff_form_5_set_pieces_for,diff_form_5_set_pieces_against,diff_form_5_defensive_actions_for,diff_form_5_defensive_actions_against,diff_form_5_yellow_cards_for,diff_form_5_yellow_cards_against,diff_form_5_red_cards_for,diff_form_5_red_cards_against,diff_form_5_event_share_for,diff_form_5_event_share_against,season_idx,odds_tagged,market_p_H,market_p_D,market_p_A,split,loss,predicted,p_H,p_D,p_A
3773457,11,90,2021-05-16,2021-05-16 18:30:00,217,Barcelona,209,Celta Vigo,1,2,Regular Season,Spotify Camp Nou,,A,-1,2020/2021,1.8,1.6,1.6,14.8,10.0,1.8,1.6,2.264063836,0.956445322,726.0,387.6,650.2,311.6,160.6,169.2,186.2,68.4,1407.6,787.2,255.4,283.2,1.8,2.6,0.0,0.2,0.6187090337099066,0.3812909662900934,137,2021-05-11 22:00:00,4.854166666666667,1.6,1.8,1.6,14.8,2.264063836,1.6666666666666667,2.0,1.6666666666666667,-0.7999999999999998,-1.6,0.5412714887999999,0.121621613403945,0.6519396545869794,1.7844444444444445,0.6413340620369354,0.6,0.8,1.0,2.6,0.4,11.0,11.4,1.0,2.4,1.32671838262,1.4758200136,455.6,622.2,368.4,534.2,168.8,155.4,101.0,136.8,764.4,1106.4,281.8,257.4,2.6,2.4,0.0,0.4,0.4408441516076448,0.5591558483923552,6,2020-10-01 21:30:00,226.875,0.4,1.0,2.6,11.0,1.32671838262,0.3333333333333333,1.0,3.0,-0.6,-1.0,-0.3462846293799999,0.0909090826446288,0.4227129333617433,1.875555555555556,0.4085952531491365,0.0,0.0,0.8,-1.0,1.2000000000000002,3.8000000000000007,-1.4000000000000004,0.8,-0.7999999999999998,0.9373454533799996,-0.5193746915999998,270.4,-234.6,281.80000000000007,-222.6,-8.200000000000017,13.799999999999985,85.19999999999999,-68.4,643.1999999999999,-319.20000000000005,-26.40000000000001,25.80000000000001,-0.8,0.2000000000000001,0.0,-0.2,0.1778648821022618,-0.1778648821022617,3,False,,,,test,2.302838824339002,H,0.6925517353581722,0.20747363455761592,0.09997463008421192
3773586,11,90,2021-04-29,2021-04-29 19:00:00,217,Barcelona,1049,Granada,1,2,Regular Season,Spotify Camp Nou,Pablo González Fuertes,A,-1,2020/2021,3.0,1.2,2.4,16.2,9.2,2.8,1.0,2.195845086,1.0463723438,773.8,352.8,695.0,272.4,175.2,199.0,192.2,68.0,1492.8,669.2,281.2,325.4,2.8,2.0,0.0,0.6,0.646542813843845,0.3534571861561549,133,2021-04-25 16:15:00,4.114583333333333,2.4,3.0,1.2,16.2,2.195845086,2.0,2.6666666666666665,1.6666666666666667,-0.2000000000000001,0.6000000000000001,0.4377575819999999,0.1728394955037348,0.6868453748563417,1.9466666666666663,0.6904717850645367,0.8,0.8,0.6666666666666666,1.6666666666666667,1.0,7.333333333333333,13.333333333333334,0.6666666666666666,1.6666666666666667,0.8395974257666667,1.189503318,270.0,849.6666666666666,191.0,772.6666666666666,216.0,112.33333333333331,42.66666666666666,185.33333333333331,642.3333333333334,1836.6666666666667,337.6666666666667,215.0,2.6666666666666665,1.6666666666666667,0.6666666666666666,0.0,0.304716750037514,0.695283249962486,3,2021-01-09 18:30:00,110.02083333333331,1.0,0.6666666666666666,1.6666666666666667,7.333333333333333,0.8395974257666667,1.0,0.6666666666666666,1.6666666666666667,,,,0.0909090785123983,0.2411431971648021,2.4,0.2591098560202596,0.5,0.0,2.333333333333333,-0.4666666666666668,1.4,8.866666666666667,-4.133333333333335,2.1333333333333333,-0.6666666666666667,1.356247660233333,-0.1431309741999999,503.8,-496.8666666666666,504.0,-500.26666666666665,-40.80000000000001,86.66666666666667,149.53333333333333,-117.33333333333334,850.4666666666666,-1167.4666666666667,-56.4666666666667,110.39999999999998,0.1333333333333333,0.3333333333333332,-0.6666666666666666,0.6,0.341826063806331,-0.341826063806331,3,False,,,,test,2.285313928802874,H,0.6731603229501749,0.22509755973856407,0.10174211731126108
3773585,11,90,2020-10-24,2020-10-24 16:00:00,217,Barcelona,220,Real Madrid,1,3,Regular Season,Spotify Camp Nou,Juan Martínez Munuera,A,-2,2020/2021,2.6,0.4,2.0,11.6,8.2,2.2,0.4,1.7555827558799997,0.67903501922,693.4,447.4,608.4,357.8,114.0,160.6,140.6,77.4,1254.2,796.6,206.0,268.8,1.6,2.2,0.2,0.0,0.5874392486587787,0.4125607513412213,107,2020-10-17 21:00:00,6.791666666666667,2.0,2.6,0.4,11.6,1.7555827558799997,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,0.8,0.2676740445599999,0.1896551560642107,0.6078190738010001,1.2666666666666666,0.6115662177630358,0.4,0.8,0.8,1.2,1.0,15.6,11.4,0.8,1.2,1.11683677438,1.4815712193,540.0,602.8,459.6,524.8,209.0,170.2,137.4,116.4,805.0,1113.0,313.0,288.0,3.4,2.4,0.2,0.2,0.479411779572117,0.5205882204278829,5,2020-03-01 21:00:00,236.79166666666663,1.0,0.8,1.2,15.6,1.11683677438,1.3333333333333333,0.6666666666666666,0.3333333333333333,,,,0.0512820479947405,0.4725236257678302,2.3222222222222224,0.4197080289782544,0.0,0.0,1.8,-0.7999999999999999,1.0,-4.0,-3.200000000000001,1.4,-0.7999999999999999,0.6387459814999996,-0.8025362000799999,153.39999999999998,-155.39999999999998,148.79999999999995,-166.99999999999994,-95.0,-9.599999999999994,3.1999999999999886,-39.0,449.2000000000001,-316.4,-107.0,-19.19999999999999,-1.7999999999999998,-0.1999999999999997,0.0,-0.2,0.1080274690866616,-0.1080274690866616,3,False,,,,test,2.118389400339586,H,0.5792532872189413,0.3005216056029692,0.12022510717808949
3773672,11,90,2020-10-04,2020-10-04 21:00:00,217,Barcelona,213,Sevilla,1,1,Regular Season,Spotify Camp Nou,Jesús Gil Manzano,D,0,2020/2021,2.8,0.4,2.4,13.6,8.8,2.4,0.4,1.7158677647199998,0.45931306292,749.8,413.8,663.2,324.4,126.4,159.0,168.8,75.4,1270.6,727.4,224.0,276.8,2.0,1.8,0.2,0.2,0.6150688803801168,0.3849311196198833,105,2020-10-01 21:30:00,2.9791666666666665,2.4,2.8,0.4,13.6,1.7158677647199998,3.0,4.0,0.0,0.1999999999999997,0.7999999999999998,-0.0226974856800001,0.1764705752595165,0.6443795113059646,1.4044444444444446,0.6359359356176496,0.6,0.6,1.2,2.8,0.4,15.6,17.0,1.0,2.8,1.53365911566,1.60464857416,440.0,626.2,348.6,541.4,170.0,132.0,103.4,146.0,835.6,1219.6,296.2,243.8,3.0,1.6,0.0,0.4,0.4323875043367605,0.5676124956632396,6,2020-06-19 22:00:00,106.95833333333331,0.4,1.2,2.8,15.6,1.53365911566,0.3333333333333333,0.6666666666666666,2.6666666666666665,0.4,0.1999999999999999,1.0535888626599998,0.0641025599934256,0.4126805473525787,1.8888888888888888,0.4065784349909603,0.0,0.0,1.6,-2.4,2.0,-2.0,-8.2,1.4,-2.4,0.1822086490599999,-1.14533551124,309.79999999999995,-212.40000000000003,314.6,-217.0,-43.6,27.0,65.4,-70.6,434.9999999999999,-492.19999999999993,-72.19999999999999,33.0,-1.0,0.1999999999999999,0.2,-0.2,0.1826813760433562,-0.1826813760433562,3,False,,,,test,1.6349351377934418,H,0.7057069491949314,0.1949650167502602,0.09932803405480839
3773415,11,90,2021-02-21,2021-02-21 14:00:00,217,Barcelona,552,Cádiz,1,1,Regular Season,Spotify Camp Nou,Juan Martínez Munuera,D,0,2020/2021,3.4,1.2,3.0,13.6,7.4,3.2,1.0,1.6748009570599998,0.7047026566,761.8,409.2,688.8,329.6,109.6,152.2,142.6,64.8,1387.0,793.6,208.2,255.2,1.8,2.0,0.0,0.2,0.6204177191254174,0.3795822808745826,123,2021-02-13 21:00:00,7.708333333333333,3.0,3.4,1.2,13.6,1.6748009570599998,3.0,3.333333333333333,1.3333333333333333,0.3999999999999999,1.6,-1.05866071014,0.235294100346022,0.6505550805716864,1.2177777777777776,0.6360634684783714,0.8,0.8,2.0,1.0,3.0,8.0,21.0,2.0,0.0,2.2947186696,1.528829837,198.0,918.0,120.0,801.0,119.0,80.0,40.0,379.0,590.0,1877.0,296.0,188.0,0.0,2.0,0.0,0.0,0.245014245014245,0.7549857549857549,1,2020-12-05 21:00:00,77.70833333333333,3.0,2.0,1.0,8.0,2.2947186696,3.0,2.0,1.0,,,,0.2499999687500039,0.1774193546797317,1.3222222222222222,0.2391568705962072,,,1.4,0.1999999999999999,0.0,5.6,-13.6,1.2000000000000002,1.0,-0.6199177125400002,-0.8241271804,563.8,-508.8,568.8,-471.4,-9.400000000000006,72.19999999999999,102.6,-314.2,797.0,-1083.4,-87.80000000000001,67.19999999999999,1.8,0.0,0.0,0.2,0.3754034741111724,-0.3754034741111723,3,False,,,,test,1.6338796289629034,H,0.691444156760845,0.19517091269046202,0.11338493054869288
3773386,11,90,2020-10-31,2020-10-31 21:00:00,206,Deportivo Alavés,217,Barcelona,1,1,Regular Season,Estadio de Mendizorroza,,D,0,2020/2021,0.4,3.2,0.0,5.6,16.6,0.4,3.2,0.4876808246799999,2.33397025886,296.4,818.4,211.8,729.2,162.8,103.2,35.6,191.8,621.4,1406.4,288.4,201.6,2.2,0.6,0.0,0.0,0.3104021728094698,0.6895978271905301,6,2020-07-19 17:00:00,104.16666666666669,0.0,0.4,3.2,5.6,0.4876808246799999,0.0,0.3333333333333333,3.6666666666666665,0.0,0.4,-0.16773906632,0.0714285586734716,0.2658772871673149,1.808888888888889,0.3064404772135118,0.0,0.0,1.8,1.0,1.4,10.4,10.0,1.4,1.0,1.4227280269799998,1.17777708722,660.2,487.6,573.0,398.2,111.2,167.2,139.8,86.2,1199.8,842.6,209.2,286.0,2.2,2.6,0.2,0.0,0.5603986980634297,0.4396013019365704,108,2020-10-24 16:00:00,7.208333333333333,1.4,1.8,1.0,10.4,1.4227280269799998,0.3333333333333333,0.6666666666666666,1.6666666666666667,-1.0,-0.5999999999999999,-0.35227860054,0.1346153716715988,0.5751873143620949,1.2355555555555555,0.5874461415063423,0.4,0.8,-1.4,2.2,-1.4,-4.800000000000001,6.600000000000001,-1.0,2.2,-0.9350472022999998,1.15619317164,-363.80000000000007,330.79999999999995,-361.2,331.00000000000006,51.60000000000001,-63.99999999999999,-104.20000000000002,105.6,-578.4,563.8000000000001,79.19999999999999,-84.4,0.0,-2.0,-0.2,0.0,-0.2499965252539598,0.2499965252539597,3,False,,,,test,1.626213696177469,A,0.25363120472872375,0.19667282922924265,0.5496959660420336
3773387,11,90,2021-05-11,2021-05-11 22:00:00,221,Levante UD,217,Barcelona,3,3,Regular Season,Estadio Ciudad de Valencia,José Luis Munuera Montero,D,0,2020/2021,0.8,2.0,0.6,10.2,19.2,0.8,2.0,0.980343369,2.37000184644,400.2,679.6,316.8,601.4,170.6,134.8,71.0,171.2,791.0,1258.4,286.4,235.4,1.4,3.4,0.2,0.0,0.3957720092394058,0.6042279907605941,6,2020-12-13 21:00:00,149.04166666666666,0.6,0.8,2.0,10.2,0.980343369,1.0,1.3333333333333333,1.3333333333333333,0.6,0.8,0.2964389230000002,0.0784313648596701,0.3706241893215186,1.8955555555555557,0.3859666241895352,0.3333333333333333,0.0,2.2,1.4,2.0,13.2,7.8,2.0,1.2,2.0252718324000005,1.053531749,789.2,349.6,711.8,272.8,146.4,188.4,180.0,60.0,1619.4,758.6,240.4,304.0,1.8,2.2,0.0,0.2,0.6493797918691607,0.3506202081308393,136,2021-05-08 16:15:00,3.239583333333333,2.0,2.2,1.4,13.2,2.0252718324000005,1.3333333333333333,1.3333333333333333,1.3333333333333333,-0.3999999999999999,-0.5999999999999996,0.4150699154000006,0.1515151400367318,0.6930101855523267,1.6266666666666667,0.6809924303275895,0.8,0.8,-1.4,0.6000000000000001,-1.4,-3.0,11.4,-1.2,0.8,-1.0449284634000005,1.31647009744,-389.00000000000006,330.0,-395.0,328.6,24.19999999999999,-53.6,-109.0,111.2,-828.4000000000001,499.80000000000007,45.99999999999997,-68.6,-0.4000000000000001,1.1999999999999995,0.2,-0.2,-0.2536077826297549,0.2536077826297548,3,False,,,,test,1.554040240778788,A,0.2643413750536919,0.2113921708967658,0.5242664540495424
3773377,11,90,2020-12-19,2020-12-19 16:15:00,217,Barcelona,207,Valencia,2,2,Regular Season,Spotify Camp Nou,Alejandro José Hernández Hernández,D,0,2020/2021,1.6,0.8,1.8,18.4,9.2,1.4,0.8,2.2737237582,1.32549965378,734.6,401.2,644.4,315.6,123.0,160.2,217.0,71.6,1375.2,817.2,228.2,289.6,1.6,1.6,0.0,0.0,0.6176970782998612,0.3823029217001388,115,2020-12-16 21:00:00,2.802083333333333,1.8,1.6,0.8,18.4,2.2737237582,2.0,1.3333333333333333,1.0,0.8,0.0,0.2808486854200001,0.0760869523865786,0.6467687967540334,1.3666666666666667,0.6272577993854872,0.8,0.4,1.4,1.2,1.2,11.4,13.6,1.4,1.2,1.6840421791199998,1.15958134564,371.0,847.8,290.6,758.2,219.0,126.2,59.8,273.2,636.4,1464.0,346.4,234.4,1.8,2.0,0.0,0.0,0.3478828552426576,0.6521171447573424,5,2020-01-25 16:00:00,329.0104166666667,1.2,1.4,1.2,11.4,1.6840421791199998,1.6666666666666667,1.6666666666666667,1.0,,,,0.1228070067713151,0.3043977680469332,2.433333333333333,0.3029899065401876,0.0,0.0,0.2000000000000001,-0.3999999999999999,0.6000000000000001,6.999999999999998,-4.4,0.0,-0.3999999999999999,0.5896815790800003,0.1659183081399999,363.6,-446.6,353.79999999999995,-442.6,-96.0,33.999999999999986,157.2,-201.6,738.8000000000001,-646.8,-118.2,55.20000000000002,-0.1999999999999999,-0.3999999999999999,0.0,0.0,0.2698142230572035,-0.2698142230572035,3,False,,,,test,1.4924075301297475,H,0.6731689691050443,0.22483071670960253,0.10200031418535316
3773372,11,90,2021-05-08,2021-05-08 16:15:00,217,Barcelona,212,Atlético Madrid,0,0,Regular Season,Spotify Camp Nou,Antonio Miguel Mateu Lahoz,D,0,2020/2021,2.4,1.8,1.8,14.4,8.6,2.2,1.6,2.1511875748,1.2067687892,812.0,331.6,730.8,252.8,139.8,196.8,200.6,62.0,1605.8,703.6,236.6,320.4,2.0,2.0,0.0,0.4,0.6613724368748816,0.3386275631251184,135,2021-05-02 21:00:00,5.802083333333333,1.8,2.4,1.8,14.4,2.1511875748,2.0,2.0,1.6666666666666667,-1.2,-0.6000000000000001,0.4540106234000003,0.1527777671682106,0.7100384743703756,1.5533333333333337,0.6953321205961149,0.8,0.8,0.8,1.2,1.0,9.6,13.0,0.8,1.0,0.8860338539999999,1.1168344274000002,409.2,738.2,325.6,660.6,208.2,158.6,96.0,192.8,827.6,1431.2,331.8,272.6,4.4,2.6,0.2,0.0,0.3852286350977158,0.6147713649022842,7,2020-11-21 21:00:00,167.80208333333334,1.0,0.8,1.2,9.6,0.8860338539999999,1.3333333333333333,1.0,1.0,0.5,0.3,0.5896647263499999,0.0833333246527786,0.3566323859537803,2.313333333333333,0.3663892330589741,0.0,0.0,1.6,0.6000000000000001,0.8,4.800000000000001,-4.4,1.4,0.6000000000000001,1.2651537208000003,0.0899343617999999,402.8,-406.6,405.19999999999993,-407.8,-68.39999999999998,38.20000000000002,104.6,-130.8,778.1999999999999,-727.6,-95.20000000000002,47.79999999999996,-2.4000000000000004,-0.6000000000000001,-0.2,0.4,0.2761438017771657,-0.2761438017771658,3,False,,,,test,1.4117678094399784,H,0.6454540776301269,0.24371206562028566,0.11083385674958761
3773587,11,90,2020-10-17,2020-10-17 21:00:00,216,Getafe,217,Barcelona,1,0,Regular Season,Coliseum Alfonso Pérez,César Soto Grado,H,1,2020/2021,0.6,1.6,0.2,10.0,11.6,0.6,1.4,0.8776554704199999,1.3909074054,258.6,789.6,160.0,696.0,249.4,93.0,53.0,157.6,681.2,1661.8,376.4,203.4,2.8,2.6,0.0,0.0,0.31324106389015,0.68675893610985,5,2020-02-15 16:00:00,245.20833333333331,0.2,0.6,1.6,10.0,0.8776554704199999,0.0,0.6666666666666666,2.0,,,,0.0599999940000006,0.2467086431533021,2.7711111111111117,0.290738369487521,0.0,0.0,2.8,0.6,2.0,13.8,8.2,2.4,0.6,1.8012192925999997,0.4434386147199999,735.4,444.8,649.2,358.2,118.4,166.8,168.6,70.6,1283.6,770.0,211.8,277.6,1.8,1.6,0.2,0.2,0.597725828002613,0.4022741719973869,106,2020-10-04 21:00:00,13.0,2.0,2.8,0.6,13.8,1.8012192925999997,2.333333333333333,2.6666666666666665,0.3333333333333333,-0.2000000000000001,0.7999999999999998,0.1524024987999996,0.1739130308758673,0.6231147257895994,1.3155555555555556,0.6250486946703113,0.6,0.8,-2.2,1.0,-1.8,-3.8000000000000007,3.4000000000000004,-1.7999999999999998,0.7999999999999999,-0.9235638221799998,0.94746879068,-476.8,344.8,-489.2000000000001,337.8,131.0,-73.80000000000001,-115.6,87.0,-602.3999999999999,891.8,164.59999999999997,-74.20000000000002,0.9999999999999998,1.0,-0.2,-0.2,-0.284484764112463,0.284484764112463,3,False,,,,test,1.3795385623174234,A,0.25169466767203486,0.16911567220867263,0.5791896601192925
