feature,importance
diff_form_5_defensive_actions_for,0.027184512
away_form_5_passes_for,0.025929147
home_form_5_goals_against,0.024824377
diff_form_5_pressures_for,0.024811449
diff_form_5_xg_against,0.024225399
home_rest_days,0.02391671
diff_form_5_completed_passes_for,0.023794534
diff_form_5_passes_against,0.022396214
home_form5_goals_against,0.022097837
diff_form_5_carries_final_third_for,0.021781193
away_score,0.021285234
diff_form_5_goals_against,0.020867757
home_form3_points,0.020386204
away_form_5_shot_goals_against,0.019726861
home_form_5_carries_final_third_against,0.019511465
diff_form_5_carries_final_third_against,0.018533278
away_form_5_passes_against,0.018284352
away_form_5_defensive_actions_against,0.018246125
home_form_5_passes_against,0.017918652
diff_form_5_set_pieces_against,0.017394489
away_form_5_completed_passes_against,0.016924175
away_form_5_set_pieces_for,0.016003061
away_form_5_pressures_for,0.015982062
home_form_5_yellow_cards_against,0.015607232
away_form_5_goals_against,0.01559238
home_form_5_set_pieces_against,0.015198615
home_form_5_completed_passes_for,0.014952445
away_set_piece_share_5,0.0141233755
home_team_id,0.0134213455
home_form_5_shot_goals_against,0.013418493
home_form_5_passes_for,0.013403597
diff_form_5_yellow_cards_against,0.013344285
away_form_5_shots_against,0.013117675
home_score,0.012385252
diff_form_5_shots_for,0.011653312
away_form_5_completed_passes_for,0.010915931
home_momentum_points,0.010816381
diff_form_5_points,0.010373086
away_form_5_pressures_against,0.010138439
home_form_5_carries_final_third_for,0.010083078
away_form_5_carries_final_third_against,0.009950232
away_form_5_yellow_cards_for,0.009821263
away_form3_goals_for,0.009609258
away_form_5_carries_final_third_for,0.009542142
diff_form_5_passes_for,0.009116382
away_momentum_xg_for,0.008943088
diff_form_5_shots_against,0.008832168
home_form_5_xg_for,0.008720861
home_form_5_shots_for,0.008613169
away_form_5_goals_for,0.008578033
home_form_5_red_cards_for,0.0084614195
away_form_5_xg_against,0.008165457
home_form_5_pressures_for,0.008084772
away_form3_points,0.007936988
diff_form_5_xg_for,0.007645527
away_form_5_points,0.007225493
home_form_5_yellow_cards_for,0.006795078
diff_form_5_shot_goals_against,0.006790568
diff_form_5_red_cards_for,0.006154767
home_shot_conv_5,0.0058505386
away_form_5_xg_for,0.005821744
diff_form_5_yellow_cards_for,0.0057738773
away_form5_shots_for,0.005738234
diff_form_5_pressures_against,0.005655729
away_form_5_shot_goals_for,0.005654779
home_form3_goals_for,0.0056250445
away_form_5_shots_for,0.0054895994
home_form_5_pressures_against,0.005119128
away_form_5_yellow_cards_against,0.0051109735
home_pressure_rate_5,0.005101483
away_momentum_goals_for,0.0050980644
away_home_win_rate_5,0.005016374
away_form3_goals_against,0.004809274
home_form_5_xg_against,0.0046591433
home_form3_goals_against,0.0041622496
home_form_5_shots_against,0.004044043
home_form_5_completed_passes_against,0.003958774
away_form_5_set_pieces_against,0.0037732574
home_momentum_xg_for,0.0034770474
home_form_5_goals_for,0.003408938
home_form_5_points,0.003406925
home_form_5_set_pieces_for,0.0033141286
away_form_5_red_cards_for,0.0031733762
away_team_id,0.003124296
away_shot_conv_5,0.0030987484
home_matches_played_before,0.0028042844
home_form_5_shot_goals_for,0.0026596773
away_form_5_defensive_actions_for,0.0026184642
away_matches_played_before,0.0024751488
away_form5_xg_for,0.002316824
home_form5_xg_for,0.001921321
home_form5_shots_for,0.0016942443
diff_form_5_defensive_actions_against,0.0016901332
diff_form_5_event_share_for,0.0010398146
diff_form_5_set_pieces_for,0.0010136301
away_form_5_red_cards_against,0.00059450057
diff_form_5_shot_goals_for,0.00014949156
competition_id,0.0
season_id,0.0
home_away_win_rate_5,0.0
home_possession_share_5,0.0
home_form5_goals_for,0.0
home_home_win_rate_5,0.0
home_momentum_goals_for,0.0
home_set_piece_share_5,0.0
home_form_5_event_share_against,0.0
home_form_5_defensive_actions_against,0.0
home_form_5_red_cards_against,0.0
home_form_5_event_share_for,0.0
home_form_5_defensive_actions_for,0.0
home_form5_points,0.0
away_form_5_event_share_against,0.0
away_form_5_event_share_for,0.0
away_form5_points,0.0
away_away_win_rate_5,0.0
away_pressure_rate_5,0.0
away_possession_share_5,0.0
away_momentum_points,0.0
away_form5_goals_for,0.0
away_form5_goals_against,0.0
away_rest_days,0.0
diff_form_5_goals_for,0.0
diff_form_5_completed_passes_against,0.0
diff_form_5_red_cards_against,0.0
diff_form_5_event_share_against,0.0
season_idx,0.0
odds_tagged,0.0
market_p_H,0.0
market_p_D,0.0
market_p_A,0.0
