feature,importance
live_home_event_share,70
prematch_diff_form_5_defensive_actions_for,53
live_home_completed_passes,48
live_diff_xg,47
prematch_home_form_5_shots_for,46
live_away_xg,45
live_away_recent_events,43
live_away_final_third_carries,41
prematch_diff_form_5_yellow_cards_for,38
live_away_defensive_actions,37
live_away_pressures,36
live_home_xg,36
live_home_set_pieces,35
live_home_recent_passes_per_min,34
live_diff_final_third_carries,34
live_home_passes,34
live_home_final_third_carries,34
prematch_home_form_5_passes_for,34
live_diff_defensive_actions,31
live_home_pressures,29
prematch_home_form_5_pressures_against,28
prematch_home_form_5_xg_against,27
live_momentum_pressures,25
live_diff_set_pieces,24
live_diff_pressures,24
prematch_home_form_5_goals_against,24
prematch_home_form_5_yellow_cards_for,23
live_momentum_shots,23
prematch_home_form_5_xg_for,22
prematch_home_form_5_shots_against,21
live_diff_recent_pressures,21
live_away_recent_pressures,21
prematch_home_rest_days,21
prematch_home_form_5_points,20
prematch_away_form_5_yellow_cards_against,20
prematch_away_form_5_carries_final_third_against,20
live_away_recent_passes_per_min,19
prematch_home_form_5_goals_for,19
live_home_shots,17
prematch_diff_form_5_passes_against,17
max_event_time_seconds_used,17
live_away_set_pieces,16
prematch_diff_form_5_pressures_against,16
live_away_passes,16
live_home_recent_pressures,16
live_diff_recent_passes_per_min,16
current_away_goals,15
live_away_completed_passes,15
prematch_home_form3_points,15
prematch_home_form_5_pressures_for,15
live_home_recent_events,14
current_score_diff,14
prematch_away_form_5_shots_against,13
prematch_away_form_5_passes_against,13
prematch_diff_form_5_xg_against,13
prematch_diff_form_5_completed_passes_for,13
live_diff_completed_passes,12
prematch_away_form_5_shots_for,12
live_home_defensive_actions,12
prematch_away_form_5_yellow_cards_for,12
live_diff_passes,11
prematch_away_form_5_pressures_against,11
prematch_home_form3_goals_for,11
prematch_home_form_5_carries_final_third_against,10
prematch_home_form_5_shot_goals_for,10
prematch_home_form_5_set_pieces_for,10
prematch_diff_form_5_yellow_cards_against,10
prematch_away_form_5_set_pieces_against,9
prematch_home_form_5_yellow_cards_against,9
live_diff_recent_events,9
prematch_away_form_5_passes_for,8
max_event_minute_used,8
prematch_diff_form_5_set_pieces_for,8
live_diff_shots,8
prematch_home_form_5_red_cards_for,7
prematch_diff_form_5_points,7
prematch_away_form_5_pressures_for,7
current_home_goals,7
prematch_home_form_5_passes_against,7
prematch_away_form_5_set_pieces_for,6
prematch_diff_form_5_set_pieces_against,6
prematch_home_form_5_set_pieces_against,6
prematch_away_form_5_xg_for,6
snapshot_minute,5
live_diff_event_share,5
prematch_home_momentum_points,5
prematch_away_rest_days,5
prematch_diff_form_5_pressures_for,5
prematch_diff_form_5_shots_for,5
prematch_away_away_win_rate_5,5
prematch_home_form_5_carries_final_third_for,5
prematch_home_form_5_defensive_actions_for,5
live_away_recent_shots,4
prematch_away_form_5_xg_against,4
live_home_recent_shots,3
prematch_home_form_5_completed_passes_against,3
prematch_away_form_5_goals_for,3
prematch_home_shot_conv_5,3
prematch_diff_form_5_passes_for,3
prematch_away_form_5_red_cards_against,3
prematch_away_momentum_xg_for,3
