feature,importance
prematch_diff_form_5_defensive_actions_for,0.3110475910968945
prematch_home_form_5_yellow_cards_against,0.091642266161059
prematch_away_form_5_yellow_cards_for,0.07349845628652467
prematch_diff_form_5_shots_for,0.06770871006704457
prematch_diff_form_5_pressures_for,0.05727605492988931
prematch_home_form_5_xg_for,0.056723209393146186
prematch_away_form_5_carries_final_third_for,0.053254378214169035
prematch_away_form_5_passes_for,0.050365928097985006
prematch_diff_form_5_completed_passes_for,0.04468784278454444
prematch_away_form_5_event_share_against,0.034727205670878475
prematch_home_form5_xg_for,0.031120426608662276
prematch_diff_form_5_yellow_cards_against,0.03080171603042315
prematch_diff_form_5_event_share_against,0.023046273526340227
prematch_away_form_5_completed_passes_for,0.01926664293615282
prematch_diff_form_5_event_share_for,0.016745544295827124
prematch_home_form5_goals_against,0.015394423225272062
prematch_diff_form_5_yellow_cards_for,0.011490073832321767
prematch_diff_form_5_carries_final_third_for,0.005358754640098457
prematch_home_form_5_shot_goals_against,0.005251491430200433
prematch_away_possession_share_5,0.0002386185554622117
prematch_away_form_5_set_pieces_against,0.00011167991705460662
prematch_home_form_5_pressures_against,9.424030354179739e-05
prematch_away_form_5_passes_against,4.3818099577944794e-05
prematch_diff_form_5_carries_final_third_against,3.4397558190036994e-05
prematch_away_form5_shots_for,2.4306367868018336e-05
prematch_diff_form_5_passes_for,1.1787023871311875e-05
prematch_diff_form_5_set_pieces_against,6.752998295825124e-06
prematch_diff_form_5_completed_passes_against,3.9630394921798815e-06
prematch_away_form_5_shots_for,3.6717467450168365e-06
prematch_home_form_5_yellow_cards_for,2.194596180330889e-06
prematch_home_form5_goals_for,2.07363559366877e-06
prematch_away_form5_points,1.8953163288859944e-06
prematch_away_set_piece_share_5,1.7866131431362886e-06
prematch_home_form_5_shot_goals_for,1.627420674562936e-06
prematch_home_form_5_goals_against,1.3830007493198134e-06
prematch_away_form_5_completed_passes_against,1.291260687299545e-06
prematch_diff_form_5_shot_goals_for,1.1533956723794121e-06
prematch_diff_form_5_goals_against,9.963826922636727e-07
prematch_away_pressure_rate_5,9.570495122156137e-07
prematch_home_form_5_defensive_actions_for,7.701148618075357e-07
prematch_home_form_5_points,6.67382224100464e-07
prematch_away_form_5_event_share_for,6.329786975366704e-07
prematch_away_form_5_defensive_actions_for,5.370384615629465e-07
prematch_home_rest_days,2.0026405551346776e-07
prematch_away_form_5_carries_final_third_against,1.9654991045754048e-07
prematch_away_form3_goals_against,1.9533871858971268e-07
prematch_diff_form_5_xg_for,1.7581962493512854e-07
prematch_away_momentum_xg_for,1.5724046126027128e-07
prematch_away_form_5_shot_goals_for,1.356163489203816e-07
prematch_away_form5_goals_against,1.1460555837367554e-07
prematch_diff_form_5_shot_goals_against,1.0977513994097674e-07
prematch_away_form_5_set_pieces_for,9.529263287529572e-08
prematch_home_matches_played_before,7.820740754663926e-08
prematch_home_form_5_pressures_for,7.353048245813223e-08
prematch_away_form_5_goals_against,6.351183982359793e-08
prematch_home_form3_goals_against,5.112059306709345e-08
prematch_away_form_5_yellow_cards_against,4.085195178708183e-08
prematch_home_form_5_goals_for,3.238337751431575e-08
prematch_away_form_5_goals_for,2.0175137392429998e-08
prematch_home_form3_goals_for,1.9281087368646275e-08
prematch_away_form_5_pressures_for,1.8834273968520245e-08
prematch_away_form_5_pressures_against,7.490031454351482e-09
prematch_home_pressure_rate_5,6.563848255212772e-09
prematch_home_form_5_event_share_against,5.812479147013742e-09
prematch_home_form_5_xg_against,3.980499032306346e-09
prematch_diff_form_5_passes_against,2.8745509726313336e-09
prematch_diff_form_5_xg_against,2.0797486378909865e-09
prematch_diff_form_5_pressures_against,7.303057580786932e-10
prematch_away_form3_points,5.614911419496488e-10
prematch_home_form5_points,2.177053136574553e-10
prematch_diff_form_5_points,1.2623573075727883e-10
prematch_home_form_5_passes_against,5.3754709550798496e-11
prematch_away_form_5_shots_against,3.9782174732715086e-11
prematch_away_momentum_goals_for,2.1881709844178516e-11
prematch_diff_form_5_red_cards_for,1.7916147770252495e-11
prematch_home_form_5_set_pieces_for,2.7783338286844064e-12
prematch_home_form_5_carries_final_third_against,2.245488792047064e-12
prematch_diff_form_5_goals_for,1.776184885914442e-12
prematch_away_form_5_xg_for,6.749151413189662e-13
prematch_away_form_5_points,3.2973238713046753e-13
prematch_home_shot_conv_5,2.747223394322742e-13
prematch_diff_form_5_set_pieces_for,2.9901449613892044e-14
prematch_home_form3_points,2.4924957338697502e-14
prematch_home_form_5_completed_passes_against,1.0291500359199509e-14
prematch_away_matches_played_before,8.166459069011344e-15
prematch_away_shot_conv_5,2.712956262885672e-15
live_away_event_share,1.3881168116194372e-16
live_diff_passes,1.2963797606145718e-16
live_away_recent_passes_per_min,1.2353435553643226e-16
live_away_shots,8.062626873176616e-17
live_home_event_share,7.755161557806722e-17
prematch_home_form_5_completed_passes_for,7.302415454490877e-17
live_home_xg,5.697930777553191e-17
live_home_recent_passes_per_min,5.56087343043437e-17
live_away_passes,5.5343756766580626e-17
live_diff_recent_event_rate,5.2867587361967245e-17
live_away_completed_passes,4.4845163977278814e-17
live_diff_shots,3.9509064596119316e-17
prematch_away_form_5_xg_against,3.806052510027248e-17
live_diff_pressures,3.1285623768989945e-17
live_diff_recent_events,2.642465652450903e-17
prematch_home_possession_share_5,2.2328098365690002e-17
live_home_defensive_actions,2.1161654395146237e-17
prematch_home_form_5_carries_final_third_for,1.7101734293126545e-17
live_momentum_shots,1.429051272625592e-17
live_diff_xg,1.364177461656016e-17
live_diff_recent_pressures_per_min,1.3522991582390516e-17
snapshot_minute,1.3029585132762754e-17
live_away_recent_event_rate,1.2280338301846522e-17
max_event_time_seconds_used,1.158591440977782e-17
live_home_recent_pressures,1.1330074028489351e-17
live_momentum_pressures,8.049834854112192e-18
live_diff_completed_passes,7.163530676077138e-18
snapshot_time_seconds,7.017336172483726e-18
live_away_final_third_carries,5.9574260214314965e-18
current_away_goals,5.742702844278675e-18
live_home_final_third_carries,5.591939762447969e-18
live_diff_set_pieces,4.7878699926842085e-18
live_diff_recent_shots,3.006124480139513e-18
live_home_shots,1.827431294917637e-19
prematch_diff_form_5_shots_against,1.6446881654258731e-19
prematch_away_form_5_shot_goals_against,0.0
prematch_home_away_win_rate_5,0.0
live_diff_red_cards,0.0
live_diff_recent_shots_per_min,0.0
live_diff_defensive_actions,0.0
live_diff_recent_pressures,0.0
live_away_xg,0.0
live_diff_event_share,0.0
live_away_recent_events,0.0
live_away_defensive_actions,0.0
live_away_recent_pressures,0.0
live_away_recent_shots,0.0
live_away_recent_shots_per_min,0.0
live_away_red_cards,0.0
live_away_recent_pressures_per_min,0.0
live_away_pressures,0.0
live_home_recent_shots,0.0
live_home_set_pieces,0.0
max_event_minute_used,0.0
current_home_goals,0.0
man_advantage_home,0.0
current_score_diff,0.0
live_home_pressures,0.0
live_home_passes,0.0
live_home_red_cards,0.0
live_home_recent_event_rate,0.0
live_home_completed_passes,0.0
live_home_recent_events,0.0
live_home_recent_shots_per_min,0.0
live_home_recent_pressures_per_min,0.0
prematch_home_form_5_shots_for,0.0
prematch_home_form_5_red_cards_against,0.0
prematch_away_away_win_rate_5,0.0
prematch_away_home_win_rate_5,0.0
prematch_home_home_win_rate_5,0.0
prematch_home_form5_shots_for,0.0
prematch_home_momentum_xg_for,0.0
prematch_home_momentum_goals_for,0.0
prematch_home_momentum_points,0.0
prematch_home_set_piece_share_5,0.0
prematch_home_form_5_passes_for,0.0
prematch_home_form_5_shots_against,0.0
live_diff_recent_passes_per_min,0.0
prematch_home_form_5_set_pieces_against,0.0
prematch_home_form_5_red_cards_for,0.0
prematch_home_form_5_defensive_actions_against,0.0
prematch_home_form_5_event_share_for,0.0
prematch_away_form_5_red_cards_for,0.0
prematch_away_form_5_defensive_actions_against,0.0
prematch_diff_form_5_defensive_actions_against,0.0
prematch_away_form3_goals_for,0.0
prematch_away_momentum_points,0.0
prematch_away_form5_xg_for,0.0
prematch_away_form5_goals_for,0.0
prematch_away_form_5_red_cards_against,0.0
prematch_away_rest_days,0.0
odds_tagged,0.0
market_p_H,0.0
prematch_diff_form_5_red_cards_against,0.0
season_idx,0.0
market_p_D,0.0
market_p_A,0.0
live_diff_final_third_carries,-1.092803914360747e-17
live_away_set_pieces,-3.489480057645228e-17
