feature,importance
live_home_event_share,228
prematch_home_form_5_goals_against,186
prematch_home_form_5_yellow_cards_against,139
prematch_away_form_5_yellow_cards_for,133
prematch_diff_form_5_yellow_cards_against,131
prematch_away_form_5_defensive_actions_against,120
live_diff_pressures,119
prematch_diff_form_5_defensive_actions_for,113
prematch_home_form_5_shots_for,108
live_diff_passes,104
prematch_home_form_5_xg_for,97
prematch_away_form_5_passes_for,95
live_away_xg,88
prematch_home_form_5_yellow_cards_for,81
prematch_home_form_5_shots_against,74
prematch_home_form_5_goals_for,68
live_diff_final_third_carries,68
prematch_away_form_5_yellow_cards_against,58
prematch_away_form_5_goals_for,58
prematch_home_rest_days,57
prematch_home_form_5_red_cards_for,54
prematch_home_form_5_carries_final_third_for,54
current_away_goals,52
prematch_home_form_5_points,52
live_diff_shots,52
live_diff_set_pieces,50
prematch_home_form_5_xg_against,50
prematch_diff_form_5_points,49
prematch_home_form_5_passes_against,49
live_diff_defensive_actions,46
prematch_away_form_5_shots_for,42
prematch_diff_form_5_shots_for,39
live_diff_recent_passes_per_min,39
prematch_diff_form_5_pressures_against,38
live_away_event_share,30
live_diff_xg,28
max_event_minute_used,27
prematch_home_matches_played_before,24
prematch_home_form_5_set_pieces_for,23
snapshot_minute,23
live_away_final_third_carries,21
live_momentum_shots,19
live_diff_completed_passes,19
max_event_time_seconds_used,18
prematch_diff_form_5_pressures_for,16
live_away_pressures,15
live_home_pressures,13
prematch_away_form_5_pressures_for,13
live_home_set_pieces,13
live_away_set_pieces,12
prematch_home_momentum_points,12
live_home_xg,11
live_diff_event_share,11
live_home_completed_passes,11
current_home_goals,11
prematch_home_form_5_defensive_actions_against,10
live_home_recent_passes_per_min,10
prematch_away_form_5_goals_against,10
prematch_home_form_5_carries_final_third_against,9
prematch_diff_form_5_xg_against,8
prematch_home_form_5_passes_for,8
prematch_away_momentum_points,8
prematch_diff_form_5_red_cards_for,8
live_home_passes,8
live_home_final_third_carries,8
prematch_away_form_5_passes_against,7
prematch_home_form_5_pressures_against,7
prematch_home_form_5_pressures_for,6
prematch_diff_form_5_event_share_for,6
prematch_home_form_5_set_pieces_against,6
live_home_recent_events,6
prematch_diff_form_5_yellow_cards_for,6
prematch_away_form3_points,6
prematch_diff_form_5_completed_passes_for,5
prematch_away_form_5_pressures_against,5
prematch_home_form3_points,4
live_away_passes,4
live_home_recent_pressures,4
prematch_diff_form_5_shots_against,4
current_score_diff,4
prematch_diff_form_5_xg_for,3
live_away_recent_pressures,3
live_away_shots,3
prematch_home_form3_goals_for,3
prematch_home_form_5_defensive_actions_for,3
prematch_diff_form_5_carries_final_third_against,3
live_home_recent_shots,3
live_away_recent_passes_per_min,2
live_diff_recent_events,2
prematch_diff_form_5_set_pieces_for,2
prematch_diff_form_5_set_pieces_against,2
live_home_shots,2
live_home_defensive_actions,2
live_diff_recent_pressures,2
prematch_home_momentum_xg_for,2
prematch_away_form_5_points,2
prematch_away_form_5_shots_against,2
prematch_away_momentum_xg_for,2
prematch_away_rest_days,2
prematch_diff_form_5_completed_passes_against,2
prematch_diff_form_5_goals_for,2
prematch_away_form_5_xg_against,2
prematch_home_shot_conv_5,2
prematch_away_home_win_rate_5,2
prematch_away_momentum_goals_for,2
live_away_recent_events,1
live_away_completed_passes,1
prematch_diff_form_5_event_share_against,1
prematch_away_form_5_carries_final_third_for,1
prematch_away_form_5_set_pieces_for,1
prematch_away_form_5_red_cards_for,1
prematch_away_shot_conv_5,1
live_momentum_pressures,1
prematch_home_form3_goals_against,1
prematch_away_form_5_xg_for,1
prematch_diff_form_5_goals_against,1
prematch_away_form3_goals_against,1
live_home_red_cards,0
live_home_recent_event_rate,0
live_home_recent_shots_per_min,0
live_home_recent_pressures_per_min,0
live_diff_recent_shots_per_min,0
live_diff_red_cards,0
live_diff_recent_event_rate,0
live_diff_recent_shots,0
live_away_recent_event_rate,0
live_away_red_cards,0
live_away_recent_shots_per_min,0
live_away_recent_pressures_per_min,0
live_away_defensive_actions,0
live_away_recent_shots,0
man_advantage_home,0
snapshot_time_seconds,0
prematch_home_home_win_rate_5,0
prematch_home_away_win_rate_5,0
prematch_home_pressure_rate_5,0
prematch_away_form_5_shot_goals_for,0
prematch_home_form_5_completed_passes_for,0
prematch_home_form_5_shot_goals_against,0
prematch_home_form_5_shot_goals_for,0
live_diff_recent_pressures_per_min,0
prematch_home_form_5_completed_passes_against,0
prematch_home_form_5_red_cards_against,0
prematch_home_form_5_event_share_for,0
prematch_home_form5_points,0
prematch_home_form5_shots_for,0
prematch_home_form5_xg_for,0
prematch_home_form5_goals_for,0
prematch_home_form5_goals_against,0
prematch_home_momentum_goals_for,0
prematch_home_possession_share_5,0
prematch_home_set_piece_share_5,0
prematch_home_form_5_event_share_against,0
prematch_away_form_5_completed_passes_against,0
prematch_away_form_5_completed_passes_for,0
prematch_away_form_5_shot_goals_against,0
prematch_away_away_win_rate_5,0
prematch_away_form5_xg_for,0
prematch_away_form5_shots_for,0
prematch_away_form5_goals_against,0
prematch_away_form3_goals_for,0
prematch_away_form5_goals_for,0
prematch_away_form_5_defensive_actions_for,0
prematch_away_form_5_carries_final_third_against,0
prematch_away_form_5_red_cards_against,0
prematch_away_form_5_event_share_for,0
prematch_away_form_5_event_share_against,0
prematch_away_matches_played_before,0
prematch_away_form5_points,0
prematch_away_form_5_set_pieces_against,0
prematch_away_set_piece_share_5,0
prematch_away_pressure_rate_5,0
prematch_away_possession_share_5,0
prematch_diff_form_5_shot_goals_for,0
prematch_diff_form_5_passes_against,0
prematch_diff_form_5_passes_for,0
prematch_diff_form_5_shot_goals_against,0
prematch_diff_form_5_carries_final_third_for,0
prematch_diff_form_5_defensive_actions_against,0
prematch_diff_form_5_red_cards_against,0
season_idx,0
odds_tagged,0
market_p_H,0
market_p_D,0
market_p_A,0
